am_sid,probability,loiczid
Fis-22832,0.1,127939.0
Fis-22832,0.1,127940.0
Fis-22832,0.1,127219.0
Fis-22832,0.1,127220.0
Fis-22832,0.1,126491.0
Fis-22832,0.1,126492.0
Fis-22832,0.1,125771.0
Fis-22832,0.1,125772.0
Fis-22832,0.1,126493.0
Fis-22832,0.1,126494.0
Fis-22832,0.1,125773.0
Fis-22832,0.1,125774.0
Fis-22832,0.1,126495.0
Fis-22832,0.1,126496.0
Fis-22832,0.1,125775.0
Fis-22832,0.1,125776.0
Fis-22832,0.1,126497.0
Fis-22832,0.1,126498.0
Fis-22832,0.1,125777.0
Fis-22832,0.1,125778.0
Fis-22832,0.1,126499.0
Fis-22832,0.1,126500.0
Fis-22832,0.1,125779.0
Fis-22832,0.1,125780.0
Fis-22832,0.1,125051.0
Fis-22832,0.1,125052.0
Fis-22832,0.1,124331.0
Fis-22832,0.1,124332.0
Fis-22832,0.1,125053.0
Fis-22832,0.1,125054.0
Fis-22832,0.1,124333.0
Fis-22832,0.1,124334.0
Fis-22832,0.1,125055.0
Fis-22832,0.1,125056.0
Fis-22832,0.1,124335.0
Fis-22832,0.1,124336.0
Fis-22832,0.1,125057.0
Fis-22832,0.1,125058.0
Fis-22832,0.1,124337.0
Fis-22832,0.1,124338.0
Fis-22832,0.11,125059.0
Fis-22832,0.11,125060.0
Fis-22832,0.11,124339.0
Fis-22832,0.11,124340.0
Fis-22832,0.1,123611.0
Fis-22832,0.1,123612.0
Fis-22832,0.1,122891.0
Fis-22832,0.1,122892.0
Fis-22832,0.1,123613.0
Fis-22832,0.1,123614.0
Fis-22832,0.1,122893.0
Fis-22832,0.1,122894.0
Fis-22832,0.1,123615.0
Fis-22832,0.1,123616.0
Fis-22832,0.1,122895.0
Fis-22832,0.1,122896.0
Fis-22832,0.1,123617.0
Fis-22832,0.1,123618.0
Fis-22832,0.1,122897.0
Fis-22832,0.1,122898.0
Fis-22832,0.11,123619.0
Fis-22832,0.11,123620.0
Fis-22832,0.11,122899.0
Fis-22832,0.11,122900.0
Fis-22832,0.16,122161.0
Fis-22832,0.16,122162.0
Fis-22832,0.16,121441.0
Fis-22832,0.16,121442.0
Fis-22832,0.14,122163.0
Fis-22832,0.14,122164.0
Fis-22832,0.14,121443.0
Fis-22832,0.14,121444.0
Fis-22832,0.13,122165.0
Fis-22832,0.13,122166.0
Fis-22832,0.13,121445.0
Fis-22832,0.13,121446.0
Fis-22832,0.12,122167.0
Fis-22832,0.12,122168.0
Fis-22832,0.12,121447.0
Fis-22832,0.12,121448.0
Fis-22832,0.11,122169.0
Fis-22832,0.11,122170.0
Fis-22832,0.11,121449.0
Fis-22832,0.11,121450.0
Fis-22832,0.19,120721.0
Fis-22832,0.19,120722.0
Fis-22832,0.19,120001.0
Fis-22832,0.19,120002.0
Fis-22832,0.17,120723.0
Fis-22832,0.17,120724.0
Fis-22832,0.17,120003.0
Fis-22832,0.17,120004.0
Fis-22832,0.15,120725.0
Fis-22832,0.15,120726.0
Fis-22832,0.15,120005.0
Fis-22832,0.15,120006.0
Fis-22832,0.14,120727.0
Fis-22832,0.14,120728.0
Fis-22832,0.14,120007.0
Fis-22832,0.14,120008.0
Fis-22832,0.13,120729.0
Fis-22832,0.13,120730.0
Fis-22832,0.13,120009.0
Fis-22832,0.13,120010.0
Fis-22832,0.22,119281.0
Fis-22832,0.22,119282.0
Fis-22832,0.22,118561.0
Fis-22832,0.22,118562.0
Fis-22832,0.2,119283.0
Fis-22832,0.2,119284.0
Fis-22832,0.2,118563.0
Fis-22832,0.2,118564.0
Fis-22832,0.18,119285.0
Fis-22832,0.18,119286.0
Fis-22832,0.18,118565.0
Fis-22832,0.18,118566.0
Fis-22832,0.16,119287.0
Fis-22832,0.16,119288.0
Fis-22832,0.16,118567.0
Fis-22832,0.16,118568.0
Fis-22832,0.15,119289.0
Fis-22832,0.15,119290.0
Fis-22832,0.15,118569.0
Fis-22832,0.15,118570.0
Fis-22832,0.26,117841.0
Fis-22832,0.26,117842.0
Fis-22832,0.26,117121.0
Fis-22832,0.26,117122.0
Fis-22832,0.23,117843.0
Fis-22832,0.23,117844.0
Fis-22832,0.23,117123.0
Fis-22832,0.23,117124.0
Fis-22832,0.21,117845.0
Fis-22832,0.21,117846.0
Fis-22832,0.21,117125.0
Fis-22832,0.21,117126.0
Fis-22832,0.19,117847.0
Fis-22832,0.19,117848.0
Fis-22832,0.19,117127.0
Fis-22832,0.19,117128.0
Fis-22832,0.18,117849.0
Fis-22832,0.18,117850.0
Fis-22832,0.18,117129.0
Fis-22832,0.18,117130.0
Fis-22832,0.29,116401.0
Fis-22832,0.29,116402.0
Fis-22832,0.29,115681.0
Fis-22832,0.29,115682.0
Fis-22832,0.27,116403.0
Fis-22832,0.27,116404.0
Fis-22832,0.27,115683.0
Fis-22832,0.27,115684.0
Fis-22832,0.25,116405.0
Fis-22832,0.25,116406.0
Fis-22832,0.25,115685.0
Fis-22832,0.25,115686.0
Fis-22832,0.23,116407.0
Fis-22832,0.23,116408.0
Fis-22832,0.23,115687.0
Fis-22832,0.23,115688.0
Fis-22832,0.21,116409.0
Fis-22832,0.21,116410.0
Fis-22832,0.21,115689.0
Fis-22832,0.21,115690.0
Fis-22832,0.11,122171.0
Fis-22832,0.11,122172.0
Fis-22832,0.11,121451.0
Fis-22832,0.11,121452.0
Fis-22832,0.1,122173.0
Fis-22832,0.1,122174.0
Fis-22832,0.1,121453.0
Fis-22832,0.1,121454.0
Fis-22832,0.1,122175.0
Fis-22832,0.1,122176.0
Fis-22832,0.1,121455.0
Fis-22832,0.1,121456.0
Fis-22832,0.11,122177.0
Fis-22832,0.11,122178.0
Fis-22832,0.11,121457.0
Fis-22832,0.11,121458.0
Fis-22832,0.11,122179.0
Fis-22832,0.11,122180.0
Fis-22832,0.11,121459.0
Fis-22832,0.11,121460.0
Fis-22832,0.12,120731.0
Fis-22832,0.12,120732.0
Fis-22832,0.12,120011.0
Fis-22832,0.12,120012.0
Fis-22832,0.12,120733.0
Fis-22832,0.12,120734.0
Fis-22832,0.12,120013.0
Fis-22832,0.12,120014.0
Fis-22832,0.11,120735.0
Fis-22832,0.11,120736.0
Fis-22832,0.11,120015.0
Fis-22832,0.11,120016.0
Fis-22832,0.11,120737.0
Fis-22832,0.11,120738.0
Fis-22832,0.11,120017.0
Fis-22832,0.11,120018.0
Fis-22832,0.12,120739.0
Fis-22832,0.12,120740.0
Fis-22832,0.12,120019.0
Fis-22832,0.12,120020.0
Fis-22832,0.14,119291.0
Fis-22832,0.14,119292.0
Fis-22832,0.14,118571.0
Fis-22832,0.14,118572.0
Fis-22832,0.13,119293.0
Fis-22832,0.13,119294.0
Fis-22832,0.13,118573.0
Fis-22832,0.13,118574.0
Fis-22832,0.13,119295.0
Fis-22832,0.13,119296.0
Fis-22832,0.13,118575.0
Fis-22832,0.13,118576.0
Fis-22832,0.13,119297.0
Fis-22832,0.13,119298.0
Fis-22832,0.13,118577.0
Fis-22832,0.13,118578.0
Fis-22832,0.13,119299.0
Fis-22832,0.13,119300.0
Fis-22832,0.13,118579.0
Fis-22832,0.13,118580.0
Fis-22832,0.16,117851.0
Fis-22832,0.16,117852.0
Fis-22832,0.16,117131.0
Fis-22832,0.16,117132.0
Fis-22832,0.16,117853.0
Fis-22832,0.16,117854.0
Fis-22832,0.16,117133.0
Fis-22832,0.16,117134.0
Fis-22832,0.15,117855.0
Fis-22832,0.15,117856.0
Fis-22832,0.15,117135.0
Fis-22832,0.15,117136.0
Fis-22832,0.14,117857.0
Fis-22832,0.14,117858.0
Fis-22832,0.14,117137.0
Fis-22832,0.14,117138.0
Fis-22832,0.14,117859.0
Fis-22832,0.14,117860.0
Fis-22832,0.14,117139.0
Fis-22832,0.14,117140.0
Fis-22832,0.19,116411.0
Fis-22832,0.19,116412.0
Fis-22832,0.19,115691.0
Fis-22832,0.19,115692.0
Fis-22832,0.18,116413.0
Fis-22832,0.18,116414.0
Fis-22832,0.18,115693.0
Fis-22832,0.18,115694.0
Fis-22832,0.17,116415.0
Fis-22832,0.17,116416.0
Fis-22832,0.17,115695.0
Fis-22832,0.17,115696.0
Fis-22832,0.16,116417.0
Fis-22832,0.16,116418.0
Fis-22832,0.16,115697.0
Fis-22832,0.16,115698.0
Fis-22832,0.16,116419.0
Fis-22832,0.16,116420.0
Fis-22832,0.16,115699.0
Fis-22832,0.16,115700.0
Fis-22832,0.1,129381.0
Fis-22832,0.1,129382.0
Fis-22832,0.1,128661.0
Fis-22832,0.1,128662.0
Fis-22832,0.1,129383.0
Fis-22832,0.1,129384.0
Fis-22832,0.1,128663.0
Fis-22832,0.1,128664.0
Fis-22832,0.1,129385.0
Fis-22832,0.1,129386.0
Fis-22832,0.1,128665.0
Fis-22832,0.1,128666.0
Fis-22832,0.1,129387.0
Fis-22832,0.1,129388.0
Fis-22832,0.1,128667.0
Fis-22832,0.1,128668.0
Fis-22832,0.1,129389.0
Fis-22832,0.1,129390.0
Fis-22832,0.1,128669.0
Fis-22832,0.1,128670.0
Fis-22832,0.1,127941.0
Fis-22832,0.1,127942.0
Fis-22832,0.1,127221.0
Fis-22832,0.1,127222.0
Fis-22832,0.11,127943.0
Fis-22832,0.11,127944.0
Fis-22832,0.11,127223.0
Fis-22832,0.11,127224.0
Fis-22832,0.11,127945.0
Fis-22832,0.11,127946.0
Fis-22832,0.11,127225.0
Fis-22832,0.11,127226.0
Fis-22832,0.11,127947.0
Fis-22832,0.11,127948.0
Fis-22832,0.11,127227.0
Fis-22832,0.11,127228.0
Fis-22832,0.11,127949.0
Fis-22832,0.11,127950.0
Fis-22832,0.11,127229.0
Fis-22832,0.11,127230.0
Fis-22832,0.11,126501.0
Fis-22832,0.11,126502.0
Fis-22832,0.11,125781.0
Fis-22832,0.11,125782.0
Fis-22832,0.11,126503.0
Fis-22832,0.11,126504.0
Fis-22832,0.11,125783.0
Fis-22832,0.11,125784.0
Fis-22832,0.12,126505.0
Fis-22832,0.12,126506.0
Fis-22832,0.12,125785.0
Fis-22832,0.12,125786.0
Fis-22832,0.12,126507.0
Fis-22832,0.12,126508.0
Fis-22832,0.12,125787.0
Fis-22832,0.12,125788.0
Fis-22832,0.12,126509.0
Fis-22832,0.12,126510.0
Fis-22832,0.12,125789.0
Fis-22832,0.12,125790.0
Fis-22832,0.11,125061.0
Fis-22832,0.11,125062.0
Fis-22832,0.11,124341.0
Fis-22832,0.11,124342.0
Fis-22832,0.12,125063.0
Fis-22832,0.12,125064.0
Fis-22832,0.12,124343.0
Fis-22832,0.12,124344.0
Fis-22832,0.13,125065.0
Fis-22832,0.13,125066.0
Fis-22832,0.13,124345.0
Fis-22832,0.13,124346.0
Fis-22832,0.13,125067.0
Fis-22832,0.13,125068.0
Fis-22832,0.13,124347.0
Fis-22832,0.13,124348.0
Fis-22832,0.13,125069.0
Fis-22832,0.13,125070.0
Fis-22832,0.13,124349.0
Fis-22832,0.13,124350.0
Fis-22832,0.11,123621.0
Fis-22832,0.11,123622.0
Fis-22832,0.11,122901.0
Fis-22832,0.11,122902.0
Fis-22832,0.12,123623.0
Fis-22832,0.12,123624.0
Fis-22832,0.12,122903.0
Fis-22832,0.12,122904.0
Fis-22832,0.13,123625.0
Fis-22832,0.13,123626.0
Fis-22832,0.13,122905.0
Fis-22832,0.13,122906.0
Fis-22832,0.13,123627.0
Fis-22832,0.13,123628.0
Fis-22832,0.13,122907.0
Fis-22832,0.13,122908.0
Fis-22832,0.14,123629.0
Fis-22832,0.14,123630.0
Fis-22832,0.14,122909.0
Fis-22832,0.14,122910.0
Fis-22832,0.1,129391.0
Fis-22832,0.1,129392.0
Fis-22832,0.1,128671.0
Fis-22832,0.1,128672.0
Fis-22832,0.1,129393.0
Fis-22832,0.1,129394.0
Fis-22832,0.1,128673.0
Fis-22832,0.1,128674.0
Fis-22832,0.1,129395.0
Fis-22832,0.1,129396.0
Fis-22832,0.1,128675.0
Fis-22832,0.1,128676.0
Fis-22832,0.1,129397.0
Fis-22832,0.1,129398.0
Fis-22832,0.1,128677.0
Fis-22832,0.1,128678.0
Fis-22832,0.11,129399.0
Fis-22832,0.11,129400.0
Fis-22832,0.11,128679.0
Fis-22832,0.11,128680.0
Fis-22832,0.11,127951.0
Fis-22832,0.11,127952.0
Fis-22832,0.11,127231.0
Fis-22832,0.11,127232.0
Fis-22832,0.11,127953.0
Fis-22832,0.11,127954.0
Fis-22832,0.11,127233.0
Fis-22832,0.11,127234.0
Fis-22832,0.11,127955.0
Fis-22832,0.11,127956.0
Fis-22832,0.11,127235.0
Fis-22832,0.11,127236.0
Fis-22832,0.11,127957.0
Fis-22832,0.11,127958.0
Fis-22832,0.11,127237.0
Fis-22832,0.11,127238.0
Fis-22832,0.12,127959.0
Fis-22832,0.12,127960.0
Fis-22832,0.12,127239.0
Fis-22832,0.12,127240.0
Fis-22832,0.12,126511.0
Fis-22832,0.12,126512.0
Fis-22832,0.12,125791.0
Fis-22832,0.12,125792.0
Fis-22832,0.12,126513.0
Fis-22832,0.12,126514.0
Fis-22832,0.12,125793.0
Fis-22832,0.12,125794.0
Fis-22832,0.12,126515.0
Fis-22832,0.12,126516.0
Fis-22832,0.12,125795.0
Fis-22832,0.12,125796.0
Fis-22832,0.13,126517.0
Fis-22832,0.13,126518.0
Fis-22832,0.13,125797.0
Fis-22832,0.13,125798.0
Fis-22832,0.13,126519.0
Fis-22832,0.13,126520.0
Fis-22832,0.13,125799.0
Fis-22832,0.13,125800.0
Fis-22832,0.14,125071.0
Fis-22832,0.14,125072.0
Fis-22832,0.14,124351.0
Fis-22832,0.14,124352.0
Fis-22832,0.14,125073.0
Fis-22832,0.14,125074.0
Fis-22832,0.14,124353.0
Fis-22832,0.14,124354.0
Fis-22832,0.14,125075.0
Fis-22832,0.14,125076.0
Fis-22832,0.14,124355.0
Fis-22832,0.14,124356.0
Fis-22832,0.15,125077.0
Fis-22832,0.15,125078.0
Fis-22832,0.15,124357.0
Fis-22832,0.15,124358.0
Fis-22832,0.16,125079.0
Fis-22832,0.16,125080.0
Fis-22832,0.16,124359.0
Fis-22832,0.16,124360.0
Fis-22832,0.15,123631.0
Fis-22832,0.15,123632.0
Fis-22832,0.15,122911.0
Fis-22832,0.15,122912.0
Fis-22832,0.16,123633.0
Fis-22832,0.16,123634.0
Fis-22832,0.16,122913.0
Fis-22832,0.16,122914.0
Fis-22832,0.17,123635.0
Fis-22832,0.17,123636.0
Fis-22832,0.17,122915.0
Fis-22832,0.17,122916.0
Fis-22832,0.18,123637.0
Fis-22832,0.18,123638.0
Fis-22832,0.18,122917.0
Fis-22832,0.18,122918.0
Fis-22832,0.19,123639.0
Fis-22832,0.19,123640.0
Fis-22832,0.19,122919.0
Fis-22832,0.19,122920.0
Fis-22832,0.12,122181.0
Fis-22832,0.12,122182.0
Fis-22832,0.12,121461.0
Fis-22832,0.12,121462.0
Fis-22832,0.12,122183.0
Fis-22832,0.12,122184.0
Fis-22832,0.12,121463.0
Fis-22832,0.12,121464.0
Fis-22832,0.13,122185.0
Fis-22832,0.13,122186.0
Fis-22832,0.13,121465.0
Fis-22832,0.13,121466.0
Fis-22832,0.14,122187.0
Fis-22832,0.14,122188.0
Fis-22832,0.14,121467.0
Fis-22832,0.14,121468.0
Fis-22832,0.15,122189.0
Fis-22832,0.15,122190.0
Fis-22832,0.15,121469.0
Fis-22832,0.15,121470.0
Fis-22832,0.12,120741.0
Fis-22832,0.12,120742.0
Fis-22832,0.12,120021.0
Fis-22832,0.12,120022.0
Fis-22832,0.13,120743.0
Fis-22832,0.13,120744.0
Fis-22832,0.13,120023.0
Fis-22832,0.13,120024.0
Fis-22832,0.13,120745.0
Fis-22832,0.13,120746.0
Fis-22832,0.13,120025.0
Fis-22832,0.13,120026.0
Fis-22832,0.14,120747.0
Fis-22832,0.14,120748.0
Fis-22832,0.14,120027.0
Fis-22832,0.14,120028.0
Fis-22832,0.16,120749.0
Fis-22832,0.16,120750.0
Fis-22832,0.16,120029.0
Fis-22832,0.16,120030.0
Fis-22832,0.13,119301.0
Fis-22832,0.13,119302.0
Fis-22832,0.13,118581.0
Fis-22832,0.13,118582.0
Fis-22832,0.13,119303.0
Fis-22832,0.13,119304.0
Fis-22832,0.13,118583.0
Fis-22832,0.13,118584.0
Fis-22832,0.13,119305.0
Fis-22832,0.13,119306.0
Fis-22832,0.13,118585.0
Fis-22832,0.13,118586.0
Fis-22832,0.15,119307.0
Fis-22832,0.15,119308.0
Fis-22832,0.15,118587.0
Fis-22832,0.15,118588.0
Fis-22832,0.17,119309.0
Fis-22832,0.17,119310.0
Fis-22832,0.17,118589.0
Fis-22832,0.17,118590.0
Fis-22832,0.14,117861.0
Fis-22832,0.14,117862.0
Fis-22832,0.14,117141.0
Fis-22832,0.14,117142.0
Fis-22832,0.14,117863.0
Fis-22832,0.14,117864.0
Fis-22832,0.14,117143.0
Fis-22832,0.14,117144.0
Fis-22832,0.14,117865.0
Fis-22832,0.14,117866.0
Fis-22832,0.14,117145.0
Fis-22832,0.14,117146.0
Fis-22832,0.15,117867.0
Fis-22832,0.15,117868.0
Fis-22832,0.15,117147.0
Fis-22832,0.15,117148.0
Fis-22832,0.17,117869.0
Fis-22832,0.17,117870.0
Fis-22832,0.17,117149.0
Fis-22832,0.17,117150.0
Fis-22832,0.15,116421.0
Fis-22832,0.15,116422.0
Fis-22832,0.15,115701.0
Fis-22832,0.15,115702.0
Fis-22832,0.14,116423.0
Fis-22832,0.14,116424.0
Fis-22832,0.14,115703.0
Fis-22832,0.14,115704.0
Fis-22832,0.15,116425.0
Fis-22832,0.15,116426.0
Fis-22832,0.15,115705.0
Fis-22832,0.15,115706.0
Fis-22832,0.16,116427.0
Fis-22832,0.16,116428.0
Fis-22832,0.16,115707.0
Fis-22832,0.16,115708.0
Fis-22832,0.17,116429.0
Fis-22832,0.17,116430.0
Fis-22832,0.17,115709.0
Fis-22832,0.17,115710.0
Fis-22832,0.17,122191.0
Fis-22832,0.17,122192.0
Fis-22832,0.17,121471.0
Fis-22832,0.17,121472.0
Fis-22832,0.18,122193.0
Fis-22832,0.18,122194.0
Fis-22832,0.18,121473.0
Fis-22832,0.18,121474.0
Fis-22832,0.2,122195.0
Fis-22832,0.2,122196.0
Fis-22832,0.2,121475.0
Fis-22832,0.2,121476.0
Fis-22832,0.22,122197.0
Fis-22832,0.22,122198.0
Fis-22832,0.22,121477.0
Fis-22832,0.22,121478.0
Fis-22832,0.22,122199.0
Fis-22832,0.22,122200.0
Fis-22832,0.22,121479.0
Fis-22832,0.22,121480.0
Fis-22832,0.18,120751.0
Fis-22832,0.18,120752.0
Fis-22832,0.18,120031.0
Fis-22832,0.18,120032.0
Fis-22832,0.19,120753.0
Fis-22832,0.19,120754.0
Fis-22832,0.19,120033.0
Fis-22832,0.19,120034.0
Fis-22832,0.22,120755.0
Fis-22832,0.22,120756.0
Fis-22832,0.21,120035.0
Fis-22832,0.2,120036.0
Fis-22832,0.24,120757.0
Fis-22832,0.24,120758.0
Fis-22832,0.22,120037.0
Fis-22832,0.24,120038.0
Fis-22832,0.24,120759.0
Fis-22832,0.25,120760.0
Fis-22832,0.24,120039.0
Fis-22832,0.26,120040.0
Fis-22832,0.19,119311.0
Fis-22832,0.19,119312.0
Fis-22832,0.19,118591.0
Fis-22832,0.19,118592.0
Fis-22832,0.19,119313.0
Fis-22832,0.19,119314.0
Fis-22832,0.18,118593.0
Fis-22832,0.17,118594.0
Fis-22832,0.2,119315.0
Fis-22832,0.19,119316.0
Fis-22832,0.14,118595.0
Fis-22832,0.13,118596.0
Fis-22832,0.21,119317.0
Fis-22832,0.23,119318.0
Fis-22832,0.17,118597.0
Fis-22832,0.21,118598.0
Fis-22832,0.24,119319.0
Fis-22832,0.27,119320.0
Fis-22832,0.23,118599.0
Fis-22832,0.28,118600.0
Fis-22832,0.19,117871.0
Fis-22832,0.18,117872.0
Fis-22832,0.18,117151.0
Fis-22832,0.17,117152.0
Fis-22832,0.17,117873.0
Fis-22832,0.14,117874.0
Fis-22832,0.14,117153.0
Fis-22832,0.16,117154.0
Fis-22832,0.19,117875.0
Fis-22832,0.16,117876.0
Fis-22832,0.16,117877.0
Fis-22832,0.2,117878.0
Fis-22832,0.2,117157.0
Fis-22832,0.22,117158.0
Fis-22832,0.22,117879.0
Fis-22832,0.25,117880.0
Fis-22832,0.22,117159.0
Fis-22832,0.22,117160.0
Fis-22832,0.17,116431.0
Fis-22832,0.17,116432.0
Fis-22832,0.17,115711.0
Fis-22832,0.16,115712.0
Fis-22832,0.14,116433.0
Fis-22832,0.16,116434.0
Fis-22832,0.16,115713.0
Fis-22832,0.21,116437.0
Fis-22832,0.19,116438.0
Fis-22832,0.2,115718.0
Fis-22832,0.17,116439.0
Fis-22832,0.18,116440.0
Fis-22832,0.21,115719.0
Fis-22832,0.18,115720.0
Fis-22832,0.11,129401.0
Fis-22832,0.11,129402.0
Fis-22832,0.11,128681.0
Fis-22832,0.11,128682.0
Fis-22832,0.11,129403.0
Fis-22832,0.11,129404.0
Fis-22832,0.11,128683.0
Fis-22832,0.11,128684.0
Fis-22832,0.11,129405.0
Fis-22832,0.11,129406.0
Fis-22832,0.11,128685.0
Fis-22832,0.11,128686.0
Fis-22832,0.11,129407.0
Fis-22832,0.11,129408.0
Fis-22832,0.11,128687.0
Fis-22832,0.11,128688.0
Fis-22832,0.11,129409.0
Fis-22832,0.11,129410.0
Fis-22832,0.11,128689.0
Fis-22832,0.11,128690.0
Fis-22832,0.12,127961.0
Fis-22832,0.12,127962.0
Fis-22832,0.12,127241.0
Fis-22832,0.12,127242.0
Fis-22832,0.12,127963.0
Fis-22832,0.12,127964.0
Fis-22832,0.12,127243.0
Fis-22832,0.12,127244.0
Fis-22832,0.12,127965.0
Fis-22832,0.12,127966.0
Fis-22832,0.12,127245.0
Fis-22832,0.12,127246.0
Fis-22832,0.12,127967.0
Fis-22832,0.12,127968.0
Fis-22832,0.12,127247.0
Fis-22832,0.12,127248.0
Fis-22832,0.12,127969.0
Fis-22832,0.12,127970.0
Fis-22832,0.12,127249.0
Fis-22832,0.12,127250.0
Fis-22832,0.14,126521.0
Fis-22832,0.14,126522.0
Fis-22832,0.14,125801.0
Fis-22832,0.14,125802.0
Fis-22832,0.14,126523.0
Fis-22832,0.14,126524.0
Fis-22832,0.14,125803.0
Fis-22832,0.14,125804.0
Fis-22832,0.14,126525.0
Fis-22832,0.14,126526.0
Fis-22832,0.14,125805.0
Fis-22832,0.14,125806.0
Fis-22832,0.14,126527.0
Fis-22832,0.14,126528.0
Fis-22832,0.14,125807.0
Fis-22832,0.14,125808.0
Fis-22832,0.13,126529.0
Fis-22832,0.13,126530.0
Fis-22832,0.13,125809.0
Fis-22832,0.13,125810.0
Fis-22832,0.16,125081.0
Fis-22832,0.16,125082.0
Fis-22832,0.16,124361.0
Fis-22832,0.16,124362.0
Fis-22832,0.16,125083.0
Fis-22832,0.16,125084.0
Fis-22832,0.16,124363.0
Fis-22832,0.16,124364.0
Fis-22832,0.16,125085.0
Fis-22832,0.16,125086.0
Fis-22832,0.16,124365.0
Fis-22832,0.16,124366.0
Fis-22832,0.16,125087.0
Fis-22832,0.16,125088.0
Fis-22832,0.16,124367.0
Fis-22832,0.16,124368.0
Fis-22832,0.15,125089.0
Fis-22832,0.15,125090.0
Fis-22832,0.15,124369.0
Fis-22832,0.15,124370.0
Fis-22832,0.18,123641.0
Fis-22832,0.18,123642.0
Fis-22832,0.18,122921.0
Fis-22832,0.18,122922.0
Fis-22832,0.17,123643.0
Fis-22832,0.17,123644.0
Fis-22832,0.17,122923.0
Fis-22832,0.17,122924.0
Fis-22832,0.17,123645.0
Fis-22832,0.17,123646.0
Fis-22832,0.17,122925.0
Fis-22832,0.17,122926.0
Fis-22832,0.17,123647.0
Fis-22832,0.17,123648.0
Fis-22832,0.17,122927.0
Fis-22832,0.17,122928.0
Fis-22832,0.16,123649.0
Fis-22832,0.16,123650.0
Fis-22832,0.16,122929.0
Fis-22832,0.16,122930.0
Fis-22832,0.11,129411.0
Fis-22832,0.11,129412.0
Fis-22832,0.11,128691.0
Fis-22832,0.11,128692.0
Fis-22832,0.11,129413.0
Fis-22832,0.11,129414.0
Fis-22832,0.11,128693.0
Fis-22832,0.11,128694.0
Fis-22832,0.1,129415.0
Fis-22832,0.1,129416.0
Fis-22832,0.1,128695.0
Fis-22832,0.1,128696.0
Fis-22832,0.1,129417.0
Fis-22832,0.1,129418.0
Fis-22832,0.1,128697.0
Fis-22832,0.1,128698.0
Fis-22832,0.1,129419.0
Fis-22832,0.1,129420.0
Fis-22832,0.1,128699.0
Fis-22832,0.1,128700.0
Fis-22832,0.12,127971.0
Fis-22832,0.12,127972.0
Fis-22832,0.12,127251.0
Fis-22832,0.12,127252.0
Fis-22832,0.11,127973.0
Fis-22832,0.11,127974.0
Fis-22832,0.11,127253.0
Fis-22832,0.11,127254.0
Fis-22832,0.11,127975.0
Fis-22832,0.11,127976.0
Fis-22832,0.11,127255.0
Fis-22832,0.11,127256.0
Fis-22832,0.11,127977.0
Fis-22832,0.11,127978.0
Fis-22832,0.11,127257.0
Fis-22832,0.11,127258.0
Fis-22832,0.1,127979.0
Fis-22832,0.1,127980.0
Fis-22832,0.1,127259.0
Fis-22832,0.1,127260.0
Fis-22832,0.13,126531.0
Fis-22832,0.13,126532.0
Fis-22832,0.13,125811.0
Fis-22832,0.13,125812.0
Fis-22832,0.12,126533.0
Fis-22832,0.12,126534.0
Fis-22832,0.12,125813.0
Fis-22832,0.12,125814.0
Fis-22832,0.12,126535.0
Fis-22832,0.12,126536.0
Fis-22832,0.12,125815.0
Fis-22832,0.12,125816.0
Fis-22832,0.12,126537.0
Fis-22832,0.12,126538.0
Fis-22832,0.12,125817.0
Fis-22832,0.12,125818.0
Fis-22832,0.11,126539.0
Fis-22832,0.11,126540.0
Fis-22832,0.11,125819.0
Fis-22832,0.11,125820.0
Fis-22832,0.14,125091.0
Fis-22832,0.14,125092.0
Fis-22832,0.14,124371.0
Fis-22832,0.14,124372.0
Fis-22832,0.14,125093.0
Fis-22832,0.14,125094.0
Fis-22832,0.14,124373.0
Fis-22832,0.14,124374.0
Fis-22832,0.13,125095.0
Fis-22832,0.13,125096.0
Fis-22832,0.13,124375.0
Fis-22832,0.13,124376.0
Fis-22832,0.13,125097.0
Fis-22832,0.13,125098.0
Fis-22832,0.13,124377.0
Fis-22832,0.13,124378.0
Fis-22832,0.13,125099.0
Fis-22832,0.13,125100.0
Fis-22832,0.13,124379.0
Fis-22832,0.13,124380.0
Fis-22832,0.16,123651.0
Fis-22832,0.16,123652.0
Fis-22832,0.16,122931.0
Fis-22832,0.16,122932.0
Fis-22832,0.15,123653.0
Fis-22832,0.15,123654.0
Fis-22832,0.15,122933.0
Fis-22832,0.15,122934.0
Fis-22832,0.15,123655.0
Fis-22832,0.15,123656.0
Fis-22832,0.15,122935.0
Fis-22832,0.15,122936.0
Fis-22832,0.14,123657.0
Fis-22832,0.14,123658.0
Fis-22832,0.14,122937.0
Fis-22832,0.14,122938.0
Fis-22832,0.14,123659.0
Fis-22832,0.14,123660.0
Fis-22832,0.14,122939.0
Fis-22832,0.14,122940.0
Fis-22832,0.19,122201.0
Fis-22832,0.19,122202.0
Fis-22832,0.19,121481.0
Fis-22832,0.19,121482.0
Fis-22832,0.18,122203.0
Fis-22832,0.18,122204.0
Fis-22832,0.18,121483.0
Fis-22832,0.18,121484.0
Fis-22832,0.18,122205.0
Fis-22832,0.18,122206.0
Fis-22832,0.18,121485.0
Fis-22832,0.18,121486.0
Fis-22832,0.18,122207.0
Fis-22832,0.18,122208.0
Fis-22832,0.18,121487.0
Fis-22832,0.18,121488.0
Fis-22832,0.17,122209.0
Fis-22832,0.17,122210.0
