iucn_sid,cellarea_tot,ocean_range,marine_range,mpa2015,pct2015,cat2015,speciesid
132803,160252.5,144017.14,139385.160616,811.948852,0.00582521732164074,0-2%,iucn132803
132804,17560422.31,15900690.26,15676932.892984,403867.146784,0.0257618725257633,2-5%,iucn132804
132805,6247094.69,5741417.89,5656388.50194,65476.268428,0.0115756314131434,0-2%,iucn132805
132806,5428911.97,4711259.64,4659285.012416,66399.229464,0.0142509482221114,0-2%,iucn132806
132807,1366948.59,1171388.21,1146157.24428,10621.735672,0.00926725868113535,0-2%,iucn132807
132808,10186441.22,8900000.71,8728246.173284,180274.132692,0.0206541072642744,2-5%,iucn132808
132809,1238370.49,1048161.06,1007310.151852,14590.393144,0.0144845091823751,0-2%,iucn132809
132810,15148739.74,13920797.14,13749038.627344,383001.506044,0.0278566026632792,2-5%,iucn132810
132811,1962109.45,1651193.99,1587973.525104,5994.105668,0.00377468866655534,0-2%,iucn132811
132812,10936666.05,9502204.54,9296760.1654,112757.48998,0.012128686550359,0-2%,iucn132812
132813,5472839.27,4790090.91,4697685.366728,83512.871436,0.0177774510033157,0-2%,iucn132813
132814,22472669.34,20236907.14,19966441.412664,401491.023904,0.0201082914880039,2-5%,iucn132814
132815,13688597.69,12614162.44,12467568.358292,414619.577388,0.0332558495347846,2-5%,iucn132815
132816,2463292.38,2401246.52,2390870.977532,7501.521444,0.00313756849051868,0-2%,iucn132816
132817,29967491.56,27497761.66,27189668.649552,499446.241488,0.0183689712414436,0-2%,iucn132817
132818,10797400.28,9343622.32,9159755.983716,178377.294068,0.0194740224941707,0-2%,iucn132818
132819,5498988.28,4773075.03,4721831.631884,65841.94518,0.0139441535219944,0-2%,iucn132819
132820,1737913.29,1505123.85,1457989.124776,9928.499996,0.00680972157287207,0-2%,iucn132820
132821,1583087.96,1353498.3,1319718.712468,10875.14328,0.00824050093194666,0-2%,iucn132821
132822,1723404.72,1461976.58,1413822.327448,16674.424228,0.0117938611551693,0-2%,iucn132822
132823,9170642.34,8347384.44,8262321.951872,18496.13496,0.00223861222883106,0-2%,iucn132823
132824,6057495.71,5093724.07,4973744.026592,44820.39408,0.00901139942875405,0-2%,iucn132824
132825,17665504.52,16641152.64,16505530.161004,398183.822972,0.024124267387227,2-5%,iucn132825
132826,7809413.91,6674892.84,6527288.491952,48685.852712,0.00745881735915741,0-2%,iucn132826
132827,3490792.69,3117207.62,3069530.392172,52491.636076,0.0171008686572596,0-2%,iucn132827
132828,2328543.88,1916387.46,1874563.49964,10537.885688,0.00562151438989597,0-2%,iucn132828
132829,8135371.28,7865520.52,7832541.893628,344190.424248,0.0439436429351254,2-5%,iucn132829
132830,2146410.22,1831072.81,1809002.903604,11091.813556,0.00613145149402594,0-2%,iucn132830
132859,14125578.52,12439444.81,12197696.035716,166924.824112,0.0136849470279656,0-2%,iucn132859
132860,4572605.68,4211082.8,4149233.841544,79703.226408,0.0192091430494891,0-2%,iucn132860
132861,89009.64,72550.6,72135.169364,386.21906,0.00535410207538443,0-2%,iucn132861
132863,12823240.11,11549973.35,11380456.68028,289520.818772,0.0254401758124241,2-5%,iucn132863
132864,18554597.89,16491362.11,16222390.934548,402538.522024,0.0248137604159652,2-5%,iucn132864
132865,693848.55,583557.32,565645.536436,10874.206564,0.0192244185864452,0-2%,iucn132865
132866,17316644.87,15616627.11,15367953.675152,208081.794812,0.0135399806122816,0-2%,iucn132866
132869,23717225.32,21580372.11,21300596.55696,466649.688196,0.0219078224850713,2-5%,iucn132869
132870,11693872.12,10213511.59,10019935.457332,310634.159136,0.0310016127807187,2-5%,iucn132870
132871,12576809.32,11478959.02,11320224.753276,140208.759616,0.01238568691628,0-2%,iucn132871
132872,8986208.41,7826913.03,7672132.9623,314444.815016,0.0409853187583097,2-5%,iucn132872
132873,10949498.27,9838180.52,9682932.493336,400143.110536,0.0413245791821214,2-5%,iucn132873
132874,3291125.62,2917377.39,2891090.716216,59858.732672,0.0207045501326731,2-5%,iucn132874
132875,4711652.37,4283849.25,4242787.215776,212681.995848,0.0501278958928655,5-10%,iucn132875
132876,8812292.26,7747082.03,7596367.914652,91709.803612,0.0120728491092577,0-2%,iucn132876
132877,6442720.16,5679548.74,5571247.2175,99552.817852,0.0178690361359826,0-2%,iucn132877
132878,18066566.26,15945858.67,15675576.405796,261975.111756,0.0167123112397408,0-2%,iucn132878
132880,24209970.81,21793081.31,21497065.604676,461323.838036,0.0214598516150806,2-5%,iucn132880
132883,25712148.55,23434034.04,23158188.063504,539202.683164,0.0232834573104514,2-5%,iucn132883
132884,3531979.09,3123333.29,3097123.411972,60543.96064,0.0195484495083296,0-2%,iucn132884
132885,26047739.04,23642360.03,23331671.629592,517850.199924,0.0221951606445207,2-5%,iucn132885
132886,7018021.62,6090038.97,5950488.872604,85452.815628,0.0143606378328719,0-2%,iucn132886
132891,589414.82,574341.11,572524.1061,5587.729748,0.0097598156801873,0-2%,iucn132891
132892,8495518.2,7415206.03,7263038.018156,86590.243556,0.0119220418975563,0-2%,iucn132892
132893,4212305.89,3686491.36,3645930.346972,6601.259036,0.00181058287125053,0-2%,iucn132893
132894,19794352.7,17796404.75,17542063.522352,406311.065848,0.0231621020714171,2-5%,iucn132894
132896,14611074.42,13303952.4,13131521.799416,382759.044816,0.0291481102238297,2-5%,iucn132896
132898,624751.3,525757.89,509593.113836,8678.149332,0.0170295655423492,0-2%,iucn132898
132900,22080144.07,19792835.13,19502721.232112,425915.54044,0.0218387749776535,2-5%,iucn132900
132901,5029380.2,4425161.37,4327675.132732,71564.138724,0.0165363934512392,0-2%,iucn132901
132902,1532363.05,1316790.11,1304770.922072,655.455,0.000502352550100615,0-2%,iucn132902
132903,18338211.11,16677300.94,16473692.683112,339402.063196,0.0206026705563069,2-5%,iucn132903
132906,11466314.63,10220432.68,10032750.04818,126900.102388,0.0126485860585175,0-2%,iucn132906
132907,9017275.1,7969988.29,7814098.971556,288848.796192,0.0369650803302383,2-5%,iucn132907
132908,17259737.65,15779018.4,15588636.847088,374983.01152,0.024054894292444,2-5%,iucn132908
132909,10049338.35,8781666.29,8597214.198684,110414.195916,0.0128430202347292,0-2%,iucn132909
132911,29258149.76,26653634.21,26307280.624452,487222.890092,0.0185204581593712,0-2%,iucn132911
132912,132023.95,113362.73,111656.727556,2391.962232,0.0214224640499189,2-5%,iucn132912
132915,689178,562750.95,555267.85476,1360.28956,0.00244978985968484,0-2%,iucn132915
132916,16079367.38,14384246,14178221.582528,147906.850144,0.0104319747919773,0-2%,iucn132916
132917,29535130.58,26765108.72,26406862.610144,497987.094584,0.018858245371137,0-2%,iucn132917
132919,10892326.38,9602176.6,9417941.808124,103323.304816,0.0109709007467929,0-2%,iucn132919
132922,26717749.28,24422292.38,24131123.46284,509505.552268,0.0211140419157275,2-5%,iucn132922
132923,21180125.61,19458024.36,19219230.397548,439025.071392,0.0228430099598583,2-5%,iucn132923
132925,10614592.28,9437814.8,9254593.827104,91531.056132,0.00989033747369142,0-2%,iucn132925
132927,9693630.66,8418001.75,8248367.017624,160493.50526,0.0194576095992187,0-2%,iucn132927
132928,21675617.33,19643289.72,19371247.79338,408554.903288,0.0210907891760912,2-5%,iucn132928
132931,15877844.18,14019014.59,13786691.722276,365304.511028,0.0264968941343452,2-5%,iucn132931
132933,13195730.19,12138221.21,11978052.069564,364677.906304,0.0304455101869727,2-5%,iucn132933
132934,39927.87,37517.3,36402.139164,4.228128,0.000116150536674543,0-2%,iucn132934
132935,8666360.29,7604099.88,7455473.28676,86619.830684,0.0116182873108574,0-2%,iucn132935
132936,28712370.25,26018521.88,25683453.00898,528672.244204,0.0205841575904593,2-5%,iucn132936
132938,13933098.27,12346948.63,12133940.137848,208391.257776,0.0171742447555011,0-2%,iucn132938
132939,3344191.08,2889708.86,2832566.620364,111554.710084,0.0393829078130083,2-5%,iucn132939
132940,21511526.64,19658254.39,19411443.961244,454891.538156,0.0234341937191389,2-5%,iucn132940
132941,196583.82,179638.01,176965.988696,5121.26486,0.028939260576209,2-5%,iucn132941
132942,639745.67,624553.56,622849.03628,5587.729748,0.00897124250423991,0-2%,iucn132942
132945,131026.09,97551.25,98962.61232,749.228484,0.00757082363162905,0-2%,iucn132945
132946,6427609.45,5559015.25,5428819.858456,76792.643892,0.0141453660084865,0-2%,iucn132946
132949,9587424.34,8274036.53,8086942.320596,284607.524588,0.0351934653797586,2-5%,iucn132949
132950,8447418.79,7454042.77,7313311.801688,79080.204004,0.0108131864397943,0-2%,iucn132950
132953,602855.61,465781.32,451933.880092,2667.281784,0.00590192924561669,0-2%,iucn132953
132954,20646443.2,18135510.21,17825339.031696,376251.473648,0.0211076755947795,2-5%,iucn132954
132955,627775.13,475518.34,460881.10494,2667.281784,0.00578735330090662,0-2%,iucn132955
132957,12089481.19,10721664.43,10533526.31982,428906.956404,0.0407182688286414,2-5%,iucn132957
132959,220433,186450.91,182578.683996,670.5713,0.00367277978635606,0-2%,iucn132959
132961,51117.39,42318.84,42538.126552,56.605224,0.00133069386426325,0-2%,iucn132961
132962,2293730.49,1910279.85,1880568.068144,3131.142148,0.00166499804024123,0-2%,iucn132962
132963,3324897.34,2947799.39,2921071.047636,60013.630504,0.0205450773107928,2-5%,iucn132963
132964,727209.64,629471.41,612711.033288,9713.616344,0.015853503227898,0-2%,iucn132964
132965,5857279.65,5303978.1,5213196.738916,113559.298692,0.0217830449106766,2-5%,iucn132965
132967,14202651.71,13003296.87,12836862.482468,94399.819224,0.00735380778230872,0-2%,iucn132967
132968,1276189.41,1115533.31,1087830.074764,11049.058812,0.0101569712663047,0-2%,iucn132968
132969,20930224.59,19022801.62,18761109.69472,449233.600048,0.023944937552091,2-5%,iucn132969
132970,3317745.14,2947806.41,2921529.772588,59858.732672,0.0204888319926224,2-5%,iucn132970
132971,8752414.07,7677761.51,7522641.899876,88569.578488,0.0117737331733762,0-2%,iucn132971
132972,17168183.39,15816555.72,15637080.707592,372134.299896,0.0237981952549061,2-5%,iucn132972
132974,8470392.85,7415224.12,7265394.19104,86396.050164,0.0118914470285105,0-2%,iucn132974
132975,27301652.82,24508088.44,24165222.404488,502810.429596,0.020807192302216,2-5%,iucn132975
132977,3357476.59,2898606.79,2857894.924912,5738.213036,0.00200784604989517,0-2%,iucn132977
132980,27247583.9,24750373.44,24442181.42634,498684.354724,0.0204026124356722,2-5%,iucn132980
132982,23686.48,20434.21,19949.328788,0,0,gap,iucn132982
132983,17486190.49,15898492.46,15683928.472916,189289.643916,0.0120690198404614,0-2%,iucn132983
132984,7678197.09,6658277.11,6516404.946932,86125.75742,0.0132167595662619,0-2%,iucn132984
132987,25613894.71,23169172.56,22870834.609544,422515.42952,0.0184739838634347,0-2%,iucn132987
132988,23463468.6,21568003.02,21320104.615068,401743.13318,0.0188433940842892,0-2%,iucn132988
132989,70541.06,55180.73,56550.928216,214.038408,0.00378487877656873,0-2%,iucn132989
132990,10413340.2,9155923.76,8975154.874404,316798.795836,0.0352973068731627,2-5%,iucn132990
132991,13403069.53,11873839.74,11671040.068496,374288.56388,0.03206985510146,2-5%,iucn132991
132992,26672328.61,24350018.39,24064568.393924,451119.439728,0.0187462094621195,0-2%,iucn132992
132994,7868803.31,6961604.56,6859976.612904,67509.530356,0.00984107296065861,0-2%,iucn132994
132995,11319985.4,9990550.49,9808461.391824,89885.4797,0.00916407539463075,0-2%,iucn132995
132996,2650332.06,2534344.27,2523842.923708,2162.939836,0.000857002555778009,0-2%,iucn132996
132999,1197289.52,975060.98,954775.428528,2971.109168,0.00311184083631125,0-2%,iucn132999
133000,2494040.65,2136647.68,2096423.505516,60206.057296,0.0287184612925723,2-5%,iucn133000
133001,17328291.02,15665404.78,15432943.233376,402233.933444,0.0260633326619196,2-5%,iucn133001
133002,14075353.15,12880282.24,12692100.908124,147132.681084,0.0115924607083625,0-2%,iucn133002
133003,12280691.1,10961990.81,10766109.581816,363054.50092,0.0337219771135527,2-5%,iucn133003
133004,7541397.33,6523643.63,6381784.333772,86275.708364,0.0135190573437956,0-2%,iucn133004
133006,3391837.87,3006487.03,2982364.049468,59775.56132,0.0200430129684077,2-5%,iucn133006
133007,7698139.74,6747382.52,6599154.695372,76595.24746,0.0116068270855533,0-2%,iucn133007
133008,7693875.81,6918411.23,6803428.145016,81564.194104,0.0119886904609629,0-2%,iucn133008
133011,7612001.23,6624383.21,6469497.11032,90190.70576,0.013940914451624,0-2%,iucn133011
133013,23052041.31,21050402.78,20785687.589536,456955.139008,0.021984124270108,2-5%,iucn133013
133018,6167383.84,5339523.75,5214210.9218,76024.335032,0.0145802185934119,0-2%,iucn133018
133020,26541698.8,24190192.15,23899474.7446,463794.27332,0.0194060446213276,0-2%,iucn133020
133023,26616550.81,24393098.76,24112944.129004,506068.383304,0.0209874157463535,2-5%,iucn133023
133024,21850133.4,19857643.91,19593931.27496,462476.250816,0.0236030352626081,2-5%,iucn133024
133025,22492383.4,20716106.43,20469659.247296,440131.121156,0.0215016339958927,2-5%,iucn133025
133026,15966312.36,14552820.37,14366569.3531,371821.499516,0.0258810221408752,2-5%,iucn133026
133029,27087345.95,24582493.11,24266073.02626,508689.924728,0.0209630097205061,2-5%,iucn133029
133030,12411381.5,11249099.37,11087795.509908,92128.648348,0.00830901402047632,0-2%,iucn133030
133031,16240684.72,14821316.27,14624230.254744,367224.94026,0.0251107192558647,2-5%,iucn133031
133032,10152986.73,8944166.61,8780819.77708,312865.032884,0.0356305038512066,2-5%,iucn133032
133033,24425371.71,22388372.46,22129414.84986,412591.276744,0.0186444729579739,0-2%,iucn133033
133034,23862967.44,21485530.8,21187718.418632,447601.615924,0.021125522204901,2-5%,iucn133034
133037,3058162.65,2712646.22,2687627.379152,56513.635904,0.0210273330084289,2-5%,iucn133037
133038,24435455.84,22185681.38,21905125.262324,457858.875452,0.0209019062876349,2-5%,iucn133038
133040,17794337.7,16221216.81,16025962.75698,425743.003064,0.026565830054645,2-5%,iucn133040
133043,23844394.02,21940755.88,21682222.918156,454511.9675,0.0209624248037505,2-5%,iucn133043
133045,5537822.67,5436920.14,5416694.624212,58579.773764,0.0108146716453527,0-2%,iucn133045
133046,10059285.54,9094067.07,8951495.252408,122192.141388,0.0136504726799838,0-2%,iucn133046
133051,12291581.95,10844410.69,10645720.601828,394027.97896,0.0370128048346808,2-5%,iucn133051
133052,624754.45,472497.66,457860.42494,2667.281784,0.00582553467980888,0-2%,iucn133052
133053,4278210.73,3736656.46,3701737.005544,62104.367044,0.0167770878782009,0-2%,iucn133053
133054,23881778.99,21525544.7,21233541.649904,497093.10884,0.0234107487594867,2-5%,iucn133054
133055,23733419.77,21551495.48,21264923.198516,500081.920572,0.0235167517843139,2-5%,iucn133055
133056,1083270.06,852704.01,835487.774896,2668.4923,0.00319393338859108,0-2%,iucn133056
133057,6329322.56,5498790.08,5373055.277972,76125.126556,0.0141679403277482,0-2%,iucn133057
133058,23345463.05,21359631.19,21102891.569684,403217.374932,0.019107209720551,0-2%,iucn133058
133059,13311797.31,11634952.05,11391983.110256,181788.2548,0.0159575600701461,0-2%,iucn133059
133061,7495123.09,6577320.23,6446078.70088,80049.982136,0.0124183997513204,0-2%,iucn133061
133064,6697961.47,5761119.99,5624224.169436,86396.050164,0.0153614165369699,0-2%,iucn133064
133066,27272646.52,24823425.34,24516510.543948,468048.763468,0.0190911656301569,0-2%,iucn133066
133070,13686067.22,12274018.63,12079186.280944,364536.03088,0.0301788566217485,2-5%,iucn133070
133071,25994850.92,23652999.07,23354687.932004,497444.1723,0.0212995426763262,2-5%,iucn133071
133072,266154.83,216298.94,205172.552932,179.3508,0.000874146163495085,0-2%,iucn133072
133073,698687.21,683554.41,681778.787972,5587.729748,0.00819581049833056,0-2%,iucn133073
133074,1751587.73,1503949.94,1479909.808704,11484.911592,0.00776054832831851,0-2%,iucn133074
133076,16632897.37,14913910.7,14690734.208436,374818.322152,0.0255139271348851,2-5%,iucn133076
133081,13858571.49,12648777.33,12480675.795228,366464.62628,0.0293625627564269,2-5%,iucn133081
133082,29634238.64,26859293.42,26509957.877604,479218.32632,0.0180769176825004,0-2%,iucn133082
133084,23413776.69,21400191.01,21122103.173864,451356.787044,0.0213689320295764,2-5%,iucn133084
133086,4416231.23,3883768.88,3841338.184344,6459.17668,0.00168149128507493,0-2%,iucn133086
133087,18794035.13,17122377.78,16890011.296728,438194.589312,0.0259440080656955,2-5%,iucn133087
133088,27666943.41,25116695.64,24801712.12476,525617.544728,0.0211927927428553,2-5%,iucn133088
133089,11942993.51,10590542.34,10391301.713696,103708.745196,0.0099803420258031,0-2%,iucn133089
133090,29342730.21,26633731.65,26296900.027612,515340.612168,0.0195970099755822,0-2%,iucn133090
133092,8410060.83,7342262.07,7184261.438328,260197.653924,0.0362177317957622,2-5%,iucn133092
133093,10783540.19,9367010.31,9187702.862664,94921.237652,0.0103313351629743,0-2%,iucn133093
133094,23776334.13,21666100.11,21390677.28572,374099.63572,0.0174889102725953,0-2%,iucn133094
133096,1311687.35,1042361.93,1022308.686064,2668.4923,0.00261026081102175,0-2%,iucn133096
133097,10727839.71,9491328.27,9322280.260632,417843.38586,0.0448220150197107,2-5%,iucn133097
133099,14171481.07,13020750.46,12836031.03952,134763.599796,0.010498852751375,0-2%,iucn133099
133100,2755589.25,2320941.27,2298183.376612,44858.723448,0.0195192097830466,0-2%,iucn133100
133102,3611704.26,3197798.59,3170180.945648,60691.712884,0.0191445579683132,0-2%,iucn133102
133103,10746256.4,9573970.61,9401661.813292,84307.453156,0.00896729267976931,0-2%,iucn133103
133104,39974.79,31157.87,30087.244968,15.968196,0.000530729749998159,0-2%,iucn133104
133105,23407615.55,21405332.35,21149075.354176,490372.242732,0.0231864625058028,2-5%,iucn133105
133106,22054533.17,19943015.9,19680488.884968,514054.810456,0.0261200223968337,2-5%,iucn133106
133107,12786501.39,11680516.59,11520782.025524,90457.872372,0.00785171285869248,0-2%,iucn133107
133109,8059361.66,7191904.08,7072409.521736,331089.558064,0.0468142515003473,2-5%,iucn133109
133110,19555824.09,17693855.51,17441150.795212,400999.656128,0.0229915824268937,2-5%,iucn133110
133111,627775.13,475518.34,460881.10494,2667.281784,0.00578735330090662,0-2%,iucn133111
133112,9887480.06,8869009.46,8727342.531584,375463.645676,0.0430215319631615,2-5%,iucn133112
133113,7682546.55,6718874.97,6575144.056352,85716.986556,0.0130365184125802,0-2%,iucn133113
133115,13662507.7,12472253.49,12304569.308872,83065.48124,0.00675078331917778,0-2%,iucn133115
133120,25545027.44,23305577.14,23022677.152096,426269.774156,0.0185152131239955,0-2%,iucn133120
133121,30581.84,25177.88,24167.248872,0,0,gap,iucn133121
133122,2923119.38,2611850.17,2583077.627196,5723.150756,0.00221563250586961,0-2%,iucn133122
133123,8428533.63,7457732.89,7317281.739716,80058.63506,0.0109410349235927,0-2%,iucn133123
133124,3224338.88,2882010.96,2853583.71728,59551.42874,0.0208689965461268,2-5%,iucn133124
