spp_group,iucn_sid,iucn_subpop,spatial_source,name_verified,class,sciname
BUTTERFLYFISH,165711,NA,iucn,TRUE,Actinopterygii,Chaetodon adiergastos
BUTTERFLYFISH,165712,NA,iucn,TRUE,Actinopterygii,Chaetodon trifascialis
BUTTERFLYFISH,165713,NA,iucn,TRUE,Actinopterygii,Chaetodon reticulatus
BUTTERFLYFISH,165714,NA,iucn,TRUE,Actinopterygii,Chaetodon unimaculatus
BUTTERFLYFISH,165715,NA,iucn,TRUE,Actinopterygii,Chaetodon sanctaehelenae
BUTTERFLYFISH,165716,NA,iucn,TRUE,Actinopterygii,Forcipiger flavissimus
BUTTERFLYFISH,165717,NA,iucn,TRUE,Actinopterygii,Chaetodon rainfordi
BUTTERFLYFISH,165718,NA,iucn,TRUE,Actinopterygii,Chaetodon guentheri
BUTTERFLYFISH,165719,NA,iucn,TRUE,Actinopterygii,Hemitaurichthys zoster
BUTTERFLYFISH,165720,NA,iucn,TRUE,Actinopterygii,Chelmonops truncatus
BUTTERFLYFISH,165721,NA,iucn,TRUE,Actinopterygii,Chaetodon miliaris
BUTTERFLYFISH,165723,NA,iucn,TRUE,Actinopterygii,Chaetodon collare
BUTTERFLYFISH,165724,NA,iucn,TRUE,Actinopterygii,Chaetodon melapterus
BUTTERFLYFISH,165725,NA,iucn,TRUE,Actinopterygii,Chaetodon semeion
BUTTERFLYFISH,165726,NA,iucn,TRUE,Actinopterygii,Chaetodon dialeucos
BUTTERFLYFISH,165727,NA,iucn,TRUE,Actinopterygii,Amphichaetodon melbae
ANGELFISH,165822,NA,iucn,TRUE,Actinopterygii,Apolemichthys griffisi
ANGELFISH,165823,NA,iucn,TRUE,Actinopterygii,Centropyge nahackyi
ANGELFISH,165824,NA,iucn,TRUE,Actinopterygii,Centropyge boylei
ANGELFISH,165825,NA,iucn,TRUE,Actinopterygii,Holacanthus africanus
ANGELFISH,165826,NA,iucn,TRUE,Actinopterygii,Chaetodontoplus chrysocephalus
ANGELFISH,165827,NA,iucn,TRUE,Actinopterygii,Genicanthus takeuchii
ANGELFISH,165828,NA,iucn,TRUE,Actinopterygii,Centropyge fisheri
ANGELFISH,165829,NA,iucn,TRUE,Actinopterygii,Pomacanthus xanthometopon
ANGELFISH,165830,NA,iucn,TRUE,Actinopterygii,Centropyge hotumatua
ANGELFISH,165831,NA,iucn,TRUE,Actinopterygii,Pomacanthus chrysurus
ANGELFISH,165832,NA,iucn,TRUE,Actinopterygii,Holacanthus bermudensis
ANGELFISH,165833,NA,iucn,TRUE,Actinopterygii,Pomacanthus maculosus
ANGELFISH,165834,NA,iucn,TRUE,Actinopterygii,Apolemichthys arcuatus
ANGELFISH,165835,NA,iucn,TRUE,Actinopterygii,Apolemichthys trimaculatus
ANGELFISH,165836,NA,iucn,TRUE,Actinopterygii,Holacanthus limbaughi
ANGELFISH,165837,NA,iucn,TRUE,Actinopterygii,Centropyge argi
ANGELFISH,165838,NA,iucn,TRUE,Actinopterygii,Centropyge colini
ANGELFISH,165839,NA,iucn,TRUE,Actinopterygii,Pomacanthus asfur
ANGELFISH,165840,NA,iucn,TRUE,Actinopterygii,Pomacanthus sexstriatus
ANGELFISH,165841,NA,iucn,TRUE,Actinopterygii,Apolemichthys xanthopunctatus
ANGELFISH,165842,NA,iucn,TRUE,Actinopterygii,Pomacanthus rhomboides
ANGELFISH,165843,NA,iucn,TRUE,Actinopterygii,Genicanthus melanospilos
ANGELFISH,165844,NA,iucn,TRUE,Actinopterygii,Apolemichthys xanthurus
ANGELFISH,165845,NA,iucn,TRUE,Actinopterygii,Genicanthus caudovittatus
ANGELFISH,165846,NA,iucn,TRUE,Actinopterygii,Genicanthus spinus
ANGELFISH,165847,NA,iucn,TRUE,Actinopterygii,Chaetodontoplus ballinae
ANGELFISH,165848,NA,iucn,TRUE,Actinopterygii,Centropyge heraldi
ANGELFISH,165849,NA,iucn,TRUE,Actinopterygii,Centropyge ferrugata
ANGELFISH,165850,NA,iucn,TRUE,Actinopterygii,Chaetodontoplus melanosoma
ANGELFISH,165851,NA,iucn,TRUE,Actinopterygii,Pomacanthus semicirculatus
ANGELFISH,165852,NA,iucn,TRUE,Actinopterygii,Paracentropyge multifasciata
ANGELFISH,165853,NA,iucn,TRUE,Actinopterygii,Apolemichthys xanthotis
ANGELFISH,165854,NA,iucn,TRUE,Actinopterygii,Centropyge debelius
ANGELFISH,165855,NA,iucn,TRUE,Actinopterygii,Centropyge eibli
ANGELFISH,165856,NA,iucn,TRUE,Actinopterygii,Genicanthus semifasciatus
ANGELFISH,165857,NA,iucn,TRUE,Actinopterygii,Chaetodontoplus duboulayi
ANGELFISH,165858,NA,iucn,TRUE,Actinopterygii,Centropyge interruptus
ANGELFISH,165860,NA,iucn,TRUE,Actinopterygii,Centropyge vrolikii
ANGELFISH,165861,NA,iucn,TRUE,Actinopterygii,Holacanthus clarionensis
ANGELFISH,165862,NA,iucn,TRUE,Actinopterygii,Pomacanthus imperator
ANGELFISH,165863,NA,iucn,TRUE,Actinopterygii,Chaetodontoplus dimidiatus
ANGELFISH,165864,NA,iucn,TRUE,Actinopterygii,Genicanthus bellus
ANGELFISH,165865,NA,iucn,TRUE,Actinopterygii,Centropyge aurantonotus
ANGELFISH,165866,NA,iucn,TRUE,Actinopterygii,Genicanthus semicinctus
ANGELFISH,165867,NA,iucn,TRUE,Actinopterygii,Pomacanthus navarchus
ANGELFISH,165868,NA,iucn,TRUE,Actinopterygii,Centropyge nox
ANGELFISH,165869,NA,iucn,TRUE,Actinopterygii,Apolemichthys guezei
ANGELFISH,165870,NA,iucn,TRUE,Actinopterygii,Chaetodontoplus conspicillatus
ANGELFISH,165871,NA,iucn,TRUE,Actinopterygii,Centropyge bispinosa
ANGELFISH,165872,NA,iucn,TRUE,Actinopterygii,Genicanthus watanabei
ANGELFISH,165873,NA,iucn,TRUE,Actinopterygii,Pomacanthus annularis
ANGELFISH,165874,NA,iucn,TRUE,Actinopterygii,Genicanthus personatus
ANGELFISH,165875,NA,iucn,TRUE,Actinopterygii,Centropyge shepardi
ANGELFISH,165876,NA,iucn,TRUE,Actinopterygii,Centropyge multispinis
ANGELFISH,165878,NA,iucn,TRUE,Actinopterygii,Centropyge flavissima
ANGELFISH,165879,NA,iucn,TRUE,Actinopterygii,Holacanthus tricolor
ANGELFISH,165880,NA,iucn,TRUE,Actinopterygii,Holacanthus passer
ANGELFISH,165881,NA,iucn,TRUE,Actinopterygii,Chaetodontoplus personifer
ANGELFISH,165882,NA,iucn,TRUE,Actinopterygii,Chaetodontoplus septentrionalis
ANGELFISH,165883,NA,iucn,TRUE,Actinopterygii,Holacanthus ciliaris
ANGELFISH,165884,NA,iucn,TRUE,Actinopterygii,Chaetodontoplus mesoleucus
ANGELFISH,165885,NA,iucn,TRUE,Actinopterygii,Pygoplites diacanthus
ANGELFISH,165887,NA,iucn,TRUE,Actinopterygii,Pomacanthus arcuatus
ANGELFISH,165888,NA,iucn,TRUE,Actinopterygii,Genicanthus lamarck
ANGELFISH,165889,NA,iucn,TRUE,Actinopterygii,Pomacanthus zonipectus
ANGELFISH,165890,NA,iucn,TRUE,Actinopterygii,Centropyge joculator
ANGELFISH,165891,NA,iucn,TRUE,Actinopterygii,Chaetodontoplus meredithi
ANGELFISH,165892,NA,iucn,TRUE,Actinopterygii,Chaetodontoplus niger
ANGELFISH,165893,NA,iucn,TRUE,Actinopterygii,Centropyge aurantia
ANGELFISH,165894,NA,iucn,TRUE,Actinopterygii,Chaetodontoplus caeruleopunctatus
ANGELFISH,165895,NA,iucn,TRUE,Actinopterygii,Centropyge flavipectoralis
ANGELFISH,165896,NA,iucn,TRUE,Actinopterygii,Centropyge multicolor
ANGELFISH,165897,NA,iucn,TRUE,Actinopterygii,Centropyge nigriocellus
ANGELFISH,165898,NA,iucn,TRUE,Actinopterygii,Pomacanthus paru
ANGELFISH,165899,NA,iucn,TRUE,Actinopterygii,Centropyge potteri
ANGELFISH,165900,NA,iucn,TRUE,Actinopterygii,Centropyge venusta
ANGELFISH,165901,NA,iucn,TRUE,Actinopterygii,Centropyge tibicen
ANGELFISH,165902,NA,iucn,TRUE,Actinopterygii,Centropyge bicolor
ANGELFISH,165903,NA,iucn,TRUE,Actinopterygii,Centropyge narcosis
DAMSELFISH,165910,NA,iucn,TRUE,Actinopterygii,Chromis cyanea
BONEFISH_TARPONS,166868,NA,iucn,TRUE,Actinopterygii,Megalops cyprinoides
PUFFERFISH,166947,NA,iucn,TRUE,Actinopterygii,Lagocephalus sceleratus
PUFFERFISH,167006,NA,iucn,TRUE,Actinopterygii,Takifugu ocellatus
ANGELFISH,168374,NA,iucn,TRUE,Actinopterygii,Chaetodontoplus poliourus
MANGROVES,169015,NA,iucn,TRUE,Liliopsida,Halophila ovalis
SEAGRASSES,169015,NA,iucn,TRUE,Liliopsida,Halophila ovalis
PUFFERFISH,169599,NA,iucn,TRUE,Actinopterygii,Takifugu obscurus
ANGELFISH,169676,NA,iucn,TRUE,Actinopterygii,Chaetodontoplus vanderloosi
ANGELFISH,169679,NA,iucn,TRUE,Actinopterygii,Centropyge abei
LOBSTERS,169948,NA,iucn,TRUE,Malacostraca,Jasus frontalis
LOBSTERS,169949,NA,iucn,TRUE,Malacostraca,Scyllarus arctus
LOBSTERS,169951,NA,iucn,TRUE,Malacostraca,Panulirus penicillatus
LOBSTERS,169954,NA,iucn,TRUE,Malacostraca,Scyllarides haanii
LOBSTERS,169955,NA,iucn,TRUE,Malacostraca,Homarus gammarus
LOBSTERS,169956,NA,iucn,TRUE,Malacostraca,Thymopides grobovi
LOBSTERS,169957,NA,iucn,TRUE,Malacostraca,Metanephrops andamanicus
LOBSTERS,169958,NA,iucn,TRUE,Malacostraca,Nephropsis aculeata
LOBSTERS,169959,NA,iucn,TRUE,Malacostraca,Metanephrops rubellus
LOBSTERS,169960,NA,iucn,TRUE,Malacostraca,Ibacus brucei
LOBSTERS,169962,NA,iucn,TRUE,Malacostraca,Acanthacaris tenuimana
LOBSTERS,169963,NA,iucn,TRUE,Malacostraca,Metanephrops mozambicus
LOBSTERS,169964,NA,iucn,TRUE,Malacostraca,Panulirus echinatus
LOBSTERS,169965,NA,iucn,TRUE,Malacostraca,Metanephrops australiensis
LOBSTERS,169966,NA,iucn,TRUE,Malacostraca,Panulirus interruptus
LOBSTERS,169967,NA,iucn,TRUE,Malacostraca,Nephrops norvegicus
LOBSTERS,169968,NA,iucn,TRUE,Malacostraca,Panulirus versicolor
LOBSTERS,169969,NA,iucn,TRUE,Malacostraca,Evibacus princeps
LOBSTERS,169970,NA,iucn,TRUE,Malacostraca,Scyllarides deceptor
LOBSTERS,169971,NA,iucn,TRUE,Malacostraca,Metanephrops sagamiensis
LOBSTERS,169972,NA,iucn,TRUE,Malacostraca,Metanephrops challengeri
LOBSTERS,169973,NA,iucn,TRUE,Malacostraca,Nephropsis neglecta
LOBSTERS,169974,NA,iucn,TRUE,Malacostraca,Nephropsis stewarti
LOBSTERS,169976,NA,iucn,TRUE,Malacostraca,Panulirus argus
LOBSTERS,169977,NA,iucn,TRUE,Malacostraca,Nephropsis malhaensis
LOBSTERS,169978,NA,iucn,TRUE,Malacostraca,Scammarctus batei
LOBSTERS,169979,NA,iucn,TRUE,Malacostraca,Thenus orientalis
LOBSTERS,169980,NA,iucn,TRUE,Malacostraca,Jasus paulensis
LOBSTERS,169981,NA,iucn,TRUE,Malacostraca,Eunephrops manningi
LOBSTERS,169982,NA,iucn,TRUE,Malacostraca,Homarinus capensis
LOBSTERS,169983,NA,iucn,TRUE,Malacostraca,Scyllarides latus
LOBSTERS,169984,NA,iucn,TRUE,Malacostraca,Ibacus peronii
LOBSTERS,169985,NA,iucn,TRUE,Malacostraca,Nephropsis acanthura
LOBSTERS,169986,NA,iucn,TRUE,Malacostraca,Nephropsis rosea
LOBSTERS,169987,NA,iucn,TRUE,Malacostraca,Panulirus ornatus
LOBSTERS,169988,NA,iucn,TRUE,Malacostraca,Panulirus guttatus
LOBSTERS,169989,NA,iucn,TRUE,Malacostraca,Petrarctus brevicornis
LOBSTERS,169990,NA,iucn,TRUE,Malacostraca,Panulirus polyphagus
LOBSTERS,169991,NA,iucn,TRUE,Malacostraca,Scyllarides tridacnophaga
LOBSTERS,169993,NA,iucn,TRUE,Malacostraca,Panulirus inflatus
LOBSTERS,169995,NA,iucn,TRUE,Malacostraca,Parribacus holthuisi
LOBSTERS,169996,NA,iucn,TRUE,Malacostraca,Parribacus caledonicus
LOBSTERS,169997,NA,iucn,TRUE,Malacostraca,Scyllarides brasiliensis
LOBSTERS,169999,NA,iucn,TRUE,Malacostraca,Palinurus gilchristi
LOBSTERS,170000,NA,iucn,TRUE,Malacostraca,Acanthacaris caeca
LOBSTERS,170002,NA,iucn,TRUE,Malacostraca,Scyllarides elisabethae
LOBSTERS,170003,NA,iucn,TRUE,Malacostraca,Metanephrops armatus
LOBSTERS,170004,NA,iucn,TRUE,Malacostraca,Remiarctus bertholdii
LOBSTERS,170005,NA,iucn,TRUE,Malacostraca,Nupalirus japonicus
LOBSTERS,170006,NA,iucn,TRUE,Malacostraca,Panulirus japonicus
LOBSTERS,170007,NA,iucn,TRUE,Malacostraca,Puerulus carinatus
LOBSTERS,170008,NA,iucn,TRUE,Malacostraca,Scyllarides squammosus
LOBSTERS,170009,NA,iucn,TRUE,Malacostraca,Homarus americanus
LOBSTERS,170010,NA,iucn,TRUE,Malacostraca,Palinurus delagoae
LOBSTERS,170011,NA,iucn,TRUE,Malacostraca,Puerulus sewelli
LOBSTERS,170013,NA,iucn,TRUE,Malacostraca,Parribacus japonicus
LOBSTERS,170014,NA,iucn,TRUE,Malacostraca,Panulirus laevicauda
LOBSTERS,170015,NA,iucn,TRUE,Malacostraca,Palinurellus gundlachi
LOBSTERS,170016,NA,iucn,TRUE,Malacostraca,Puerulus velutinus
LOBSTERS,170017,NA,iucn,TRUE,Malacostraca,Sagmariasus verreauxi
LOBSTERS,170018,NA,iucn,TRUE,Malacostraca,Nephropsis occidentalis
LOBSTERS,170019,NA,iucn,TRUE,Malacostraca,Metanephrops sinensis
LOBSTERS,170020,NA,iucn,TRUE,Malacostraca,Scyllarides astori
LOBSTERS,170021,NA,iucn,TRUE,Malacostraca,Metanephrops binghami
LOBSTERS,170022,NA,iucn,TRUE,Malacostraca,Scyllarides roggeveeni
LOBSTERS,170023,NA,iucn,TRUE,Malacostraca,Ibacus novemdentatus
LOBSTERS,170024,NA,iucn,TRUE,Malacostraca,Thymopsis nilenta
LOBSTERS,170025,NA,iucn,TRUE,Malacostraca,Jasus edwardsii
LOBSTERS,170026,NA,iucn,TRUE,Malacostraca,Ibacus brevipes
LOBSTERS,170028,NA,iucn,TRUE,Malacostraca,Scyllarides herklotsii
LOBSTERS,170029,NA,iucn,TRUE,Malacostraca,Palinustus truncatus
LOBSTERS,170030,NA,iucn,TRUE,Malacostraca,Scyllarides delfosi
LOBSTERS,170031,NA,iucn,TRUE,Malacostraca,Panulirus femoristriga
LOBSTERS,170032,NA,iucn,TRUE,Malacostraca,Nephropsis suhmi
LOBSTERS,170033,NA,iucn,TRUE,Malacostraca,Palibythus magnificus
LOBSTERS,170034,NA,iucn,TRUE,Malacostraca,Arctides antipodarum
LOBSTERS,170035,NA,iucn,TRUE,Malacostraca,Palinurus mauritanicus
LOBSTERS,170036,NA,iucn,TRUE,Malacostraca,Metanephrops japonicus
LOBSTERS,170037,NA,iucn,TRUE,Malacostraca,Eduarctus martensii
LOBSTERS,170038,NA,iucn,TRUE,Malacostraca,Thymops birsteini
LOBSTERS,170039,NA,iucn,TRUE,Malacostraca,Metanephrops formosanus
LOBSTERS,170040,NA,iucn,TRUE,Malacostraca,Metanephrops arafurensis
LOBSTERS,170041,NA,iucn,TRUE,Malacostraca,Panulirus stimpsoni
LOBSTERS,170042,NA,iucn,TRUE,Malacostraca,Projasus parkeri
LOBSTERS,170043,NA,iucn,TRUE,Malacostraca,Palinustus unicornutus
LOBSTERS,170044,NA,iucn,TRUE,Malacostraca,Nephropsis atlantica
LOBSTERS,170046,NA,iucn,TRUE,Malacostraca,Palinurus charlestoni
LOBSTERS,170047,NA,iucn,TRUE,Malacostraca,Palinustus mossamicus
LOBSTERS,170048,NA,iucn,TRUE,Malacostraca,Palinustus waguensis
LOBSTERS,170049,NA,iucn,TRUE,Malacostraca,Palinurellus wieneckii
LOBSTERS,170050,NA,iucn,TRUE,Malacostraca,Metanephrops boschmai
LOBSTERS,170051,NA,iucn,TRUE,Malacostraca,Projasus bahamondei
LOBSTERS,170052,NA,iucn,TRUE,Malacostraca,Arctides guineensis
LOBSTERS,170053,NA,iucn,TRUE,Malacostraca,Metanephrops sibogae
LOBSTERS,170054,NA,iucn,TRUE,Malacostraca,Linuparus trigonus
LOBSTERS,170055,NA,iucn,TRUE,Malacostraca,Petrarctus rugosus
LOBSTERS,170056,NA,iucn,TRUE,Malacostraca,Scyllarus pygmaeus
LOBSTERS,170057,NA,iucn,TRUE,Malacostraca,Panulirus pascuensis
LOBSTERS,170059,NA,iucn,TRUE,Malacostraca,Parribacus scarlatinus
LOBSTERS,170060,NA,iucn,TRUE,Malacostraca,Nephropides caribaeus
LOBSTERS,170061,NA,iucn,TRUE,Malacostraca,Panulirus gracilis
LOBSTERS,170062,NA,iucn,TRUE,Malacostraca,Panulirus homarus
LOBSTERS,170063,NA,iucn,TRUE,Malacostraca,Arctides regalis
LOBSTERS,170064,NA,iucn,TRUE,Malacostraca,Metanephrops velutinus
LOBSTERS,170065,NA,iucn,TRUE,Malacostraca,Linuparus somniosus
LOBSTERS,170066,NA,iucn,TRUE,Malacostraca,Panulirus longipes
LOBSTERS,170067,NA,iucn,TRUE,Malacostraca,Panulirus marginatus
LOBSTERS,170068,NA,iucn,TRUE,Malacostraca,Neoglyphea inopinata
LOBSTERS,170069,NA,iucn,TRUE,Malacostraca,Nephropsis carpenteri
LOBSTERS,170070,NA,iucn,TRUE,Malacostraca,Linuparus sordidus
LOBSTERS,170071,NA,iucn,TRUE,Malacostraca,Parribacus antarcticus
LOBSTERS,170072,NA,iucn,TRUE,Malacostraca,Jasus lalandii
LOBSTERS,170073,NA,iucn,TRUE,Malacostraca,Panulirus cygnus
LOBSTERS,170074,NA,iucn,TRUE,Malacostraca,Thaumastochelopsis wardi
LOBSTERS,170075,NA,iucn,TRUE,Malacostraca,Scyllarides aequinoctialis
LOBSTERS,170079,NA,iucn,TRUE,Malacostraca,Metanephrops thomsoni
LOBSTERS,170080,NA,iucn,TRUE,Malacostraca,Puerulus angulatus
LOBSTERS,170081,NA,iucn,TRUE,Malacostraca,Ibacus ciliatus
LOBSTERS,170082,NA,iucn,TRUE,Malacostraca,Nephropsis agassizii
LOBSTERS,170083,NA,iucn,TRUE,Malacostraca,Jasus tristani
LOBSTERS,170085,NA,iucn,TRUE,Malacostraca,Eunephrops bairdii
LOBSTERS,170086,NA,iucn,TRUE,Malacostraca,Nephropsis ensirostris
LOBSTERS,170087,NA,iucn,TRUE,Malacostraca,Ibacus alticrenatus
LOBSTERS,170088,NA,iucn,TRUE,Malacostraca,Scyllarides nodifer
LOBSTERS,170089,NA,iucn,TRUE,Malacostraca,Metanephrops neptunus
LOBSTERS,170090,NA,iucn,TRUE,Malacostraca,Parribacus perlatus
LOBSTERS,170091,NA,iucn,TRUE,Malacostraca,Panulirus brunneiflagellum
LOBSTERS,170092,NA,iucn,TRUE,Malacostraca,Nephropsis sulcata
LOBSTERS,170093,NA,iucn,TRUE,Malacostraca,Eunephrops cadenasi
LOBSTERS,170094,NA,iucn,TRUE,Malacostraca,Panulirus regius
LOBSTERS,170095,NA,iucn,TRUE,Malacostraca,Thaumastocheles zaleucus
LOBSTERS,170096,NA,iucn,TRUE,Malacostraca,Thaumastocheles japonicus
LOBSTERS,170097,NA,iucn,TRUE,Malacostraca,Justitia longimanus
SEABREAMS_PORGIES,170153,NA,iucn,TRUE,Actinopterygii,Acanthopagrus schlegelii
SEABREAMS_PORGIES,170154,NA,iucn,TRUE,Actinopterygii,Diplodus argenteus
SEABREAMS_PORGIES,170155,NA,iucn,TRUE,Actinopterygii,Diplodus sargus
SEABREAMS_PORGIES,170156,NA,iucn,TRUE,Actinopterygii,Archosargus rhomboidalis
SEABREAMS_PORGIES,170157,NA,iucn,TRUE,Actinopterygii,Dentex spariformis
SEABREAMS_PORGIES,170158,NA,iucn,TRUE,Actinopterygii,Dentex angolensis
SEABREAMS_PORGIES,170159,NA,iucn,TRUE,Actinopterygii,Pagrus caeruleostictus
SEABREAMS_PORGIES,170160,NA,iucn,TRUE,Actinopterygii,Lithognathus mormyrus
SEABREAMS_PORGIES,170161,NA,iucn,TRUE,Actinopterygii,Cheimerius matsubarai
SEABREAMS_PORGIES,170162,NA,iucn,TRUE,Actinopterygii,Pagellus bellottii
SEABREAMS_PORGIES,170163,NA,iucn,TRUE,Actinopterygii,Sparidentex datnia
SEABREAMS_PORGIES,170164,NA,iucn,TRUE,Actinopterygii,Rhabdosargus thorpei
SEABREAMS_PORGIES,170165,NA,iucn,TRUE,Actinopterygii,Rhabdosargus haffara
SEABREAMS_PORGIES,170166,NA,iucn,TRUE,Actinopterygii,Dentex maroccanus
SEABREAMS_PORGIES,170167,NA,iucn,TRUE,Actinopterygii,Pagrus major
SEABREAMS_PORGIES,170168,NA,iucn,TRUE,Actinopterygii,Stenotomus chrysops
SEABREAMS_PORGIES,170169,NA,iucn,TRUE,Actinopterygii,Sarpa salpa
SEABREAMS_PORGIES,170170,NA,iucn,TRUE,Actinopterygii,Chrysoblephus laticeps
SEABREAMS_PORGIES,170171,NA,iucn,TRUE,Actinopterygii,Boops lineatus
SEABREAMS_PORGIES,170172,NA,iucn,TRUE,Actinopterygii,Spondyliosoma emarginatum
SEABREAMS_PORGIES,170173,NA,iucn,TRUE,Actinopterygii,Acanthopagrus vagus
SEABREAMS_PORGIES,170174,NA,iucn,TRUE,Actinopterygii,Sparidentex hasta
SEABREAMS_PORGIES,170175,NA,iucn,TRUE,Actinopterygii,Diplodus capensis
SEABREAMS_PORGIES,170176,NA,iucn,TRUE,Actinopterygii,Dentex abei
SEABREAMS_PORGIES,170177,NA,iucn,TRUE,Actinopterygii,Calamus mu
SEABREAMS_PORGIES,170178,NA,iucn,TRUE,Actinopterygii,Calamus nodosus
SEABREAMS_PORGIES,170179,NA,iucn,TRUE,Actinopterygii,Acanthopagrus chinshira
SEABREAMS_PORGIES,170180,NA,iucn,TRUE,Actinopterygii,Stenotomus caprinus
SEABREAMS_PORGIES,170181,NA,iucn,TRUE,Actinopterygii,Acanthopagrus palmaris
SEABREAMS_PORGIES,170182,NA,iucn,TRUE,Actinopterygii,Calamus proridens
SEABREAMS_PORGIES,170183,NA,iucn,TRUE,Actinopterygii,Chrysoblephus cristiceps
SEABREAMS_PORGIES,170184,NA,iucn,TRUE,Actinopterygii,Polysteganus praeorbitalis
SEABREAMS_PORGIES,170185,NA,iucn,TRUE,Actinopterygii,Porcostoma dentata
SEABREAMS_PORGIES,170186,NA,iucn,TRUE,Actinopterygii,Dentex gibbosus
SEABREAMS_PORGIES,170187,NA,iucn,TRUE,Actinopterygii,Calamus campechanus
SEABREAMS_PORGIES,170188,NA,iucn,TRUE,Actinopterygii,Acanthopagrus randalli
SEABREAMS_PORGIES,170189,NA,iucn,TRUE,Actinopterygii,Acanthopagrus butcheri
SEABREAMS_PORGIES,170190,NA,iucn,TRUE,Actinopterygii,Calamus bajonado
SEABREAMS_PORGIES,170191,NA,iucn,TRUE,Actinopterygii,Argyrops bleekeri
SEABREAMS_PORGIES,170192,NA,iucn,TRUE,Actinopterygii,Dentex canariensis
SEABREAMS_PORGIES,170193,NA,iucn,TRUE,Actinopterygii,Gymnocrotaphus curvidens
SEABREAMS_PORGIES,170194,NA,iucn,TRUE,Actinopterygii,Chrysoblephus anglicus
SEABREAMS_PORGIES,170195,NA,iucn,TRUE,Actinopterygii,Chrysoblephus lophus
SEABREAMS_PORGIES,170196,NA,iucn,TRUE,Actinopterygii,Polyamblyodon gibbosum
SEABREAMS_PORGIES,170197,NA,iucn,TRUE,Actinopterygii,Oblada melanura
SEABREAMS_PORGIES,170198,NA,iucn,TRUE,Actinopterygii,Rhabdosargus sarba
SEABREAMS_PORGIES,170199,NA,iucn,TRUE,Actinopterygii,Acanthopagrus sivicolus
SEABREAMS_PORGIES,170200,NA,iucn,TRUE,Actinopterygii,Lithognathus aureti
SEABREAMS_PORGIES,170201,NA,iucn,TRUE,Actinopterygii,Pachymetopon aeneum
SEABREAMS_PORGIES,170203,NA,iucn,TRUE,Actinopterygii,Rhabdosargus holubi
SEABREAMS_PORGIES,170204,NA,iucn,TRUE,Actinopterygii,Cymatoceps nasutus
SEABREAMS_PORGIES,170205,NA,iucn,TRUE,Actinopterygii,Calamus pennatula
SEABREAMS_PORGIES,170206,NA,iucn,TRUE,Actinopterygii,Polysteganus undulosus
SEABREAMS_PORGIES,170207,NA,iucn,TRUE,Actinopterygii,Calamus penna
SEABREAMS_PORGIES,170208,NA,iucn,TRUE,Actinopterygii,Pachymetopon grande
SEABREAMS_PORGIES,170209,NA,iucn,TRUE,Actinopterygii,Diplodus fasciatus
SEABREAMS_PORGIES,170210,NA,iucn,TRUE,Actinopterygii,Pachymetopon blochii
SEABREAMS_PORGIES,170211,NA,iucn,TRUE,Actinopterygii,Diplodus prayensis
SEABREAMS_PORGIES,170212,NA,iucn,TRUE,Actinopterygii,Evynnis tumifrons
SEABREAMS_PORGIES,170213,NA,iucn,TRUE,Actinopterygii,Pterogymnus laniarius
SEABREAMS_PORGIES,170214,NA,iucn,TRUE,Actinopterygii,Diplodus noct
SEABREAMS_PORGIES,170215,NA,iucn,TRUE,Actinopterygii,Polysteganus coeruleopunctatus
SEABREAMS_PORGIES,170216,NA,iucn,TRUE,Actinopterygii,Crenidens crenidens
SEABREAMS_PORGIES,170217,NA,iucn,TRUE,Actinopterygii,Acanthopagrus longispinnis
SEABREAMS_PORGIES,170218,NA,iucn,TRUE,Actinopterygii,Boopsoidea inornata
SEABREAMS_PORGIES,170219,NA,iucn,TRUE,Actinopterygii,Argyrops megalommatus
SEABREAMS_PORGIES,170220,NA,iucn,TRUE,Actinopterygii,Pagrus auriga
SEABREAMS_PORGIES,170221,NA,iucn,TRUE,Actinopterygii,Cheimerius nufar
SEABREAMS_PORGIES,170222,NA,iucn,TRUE,Actinopterygii,Diplodus bellottii
SEABREAMS_PORGIES,170223,NA,iucn,TRUE,Actinopterygii,Archosargus probatocephalus
SEABREAMS_PORGIES,170224,NA,iucn,TRUE,Actinopterygii,Pagellus erythrinus
SEABREAMS_PORGIES,170225,NA,iucn,TRUE,Actinopterygii,Rhabdosargus globiceps
SEABREAMS_PORGIES,170226,NA,iucn,TRUE,Actinopterygii,Sparodon durbanensis
SEABREAMS_PORGIES,170227,NA,iucn,TRUE,Actinopterygii,Dentex fourmanoiri
SEABREAMS_PORGIES,170228,NA,iucn,TRUE,Actinopterygii,Acanthopagrus omanensis
SEABREAMS_PORGIES,170229,NA,iucn,TRUE,Actinopterygii,Pagellus acarne
SEABREAMS_PORGIES,170230,NA,iucn,TRUE,Actinopterygii,Acanthopagrus akazakii
SEABREAMS_PORGIES,170231,NA,iucn,TRUE,Actinopterygii,Argyrozona argyrozona
SEABREAMS_PORGIES,170232,NA,iucn,TRUE,Actinopterygii,Dentex macrophthalmus
SEABREAMS_PORGIES,170233,NA,iucn,TRUE,Actinopterygii,Calamus leucosteus
SEABREAMS_PORGIES,170234,NA,iucn,TRUE,Actinopterygii,Pagellus affinis
SEABREAMS_PORGIES,170235,NA,iucn,TRUE,Actinopterygii,Acanthopagrus taiwanensis
SEABREAMS_PORGIES,170236,NA,iucn,FALSE,Actinopterygii,Sparidentex belayewi
