iucn_sid,am_sid,sciname,area_am,area_iucn_shallow,area_overlap_shallow,sm_range_shallow,area_iucn_raw,area_overlap_raw,sm_range_raw,dist,d_perc,area,a_ratio,method
133497,SLB-62380,Caulastrea echinulata,8256264.9,7347447.7,5645427.900841489,IUCN,11673920.5,5772859.780430095,AM,sm_perc_raw,69.921,area_ratio_raw,70.724,original
133498,URM-Cn-5473,Turbinaria peltata,9603620.7,13854932.4,8250748.317950411,AM,24536072.1,8468030.32906376,AM,sm_perc_raw,88.175,area_ratio_raw,39.141,original
133500,URM-Cn-4771,Acropora kosurini,2645086.6,2442948.8,1193450.6163956814,IUCN,3651727.4,1199529.8214227837,AM,sm_perc_raw,45.349,area_ratio_raw,72.434,original
133502,URM-Cn-6142,Psammocora superficialis,14883064.8,15198410.3,11803828.11927713,AM,29050150.9,12076627.139004007,AM,sm_perc_raw,81.143,area_ratio_raw,51.232,original
133504,URM-Cn-6055,Porites furcata,2093122.7,2116473.7,1572664.6776498975,AM,3467651.3,1587321.5680125207,AM,sm_perc_raw,75.835,area_ratio_raw,60.361,original
133509,URM-Cn-5789,Podabacia motuporensis,4815578.7,9432568.5,4199716.971538684,AM,17382053.7,4367145.315590075,AM,sm_perc_raw,90.688,area_ratio_raw,27.704,original
133511,URM-Cn-5916,Oculina patagonica,1369547.6,1610130.2,1323482.345928832,AM,2503985.8,1340744.5841053706,AM,sm_perc_raw,97.897,area_ratio_raw,54.695,original
133513,URM-Cn-4712,Acropora anthocercis,11366419.6,11851458.6,8183871.686797034,AM,19926438.8,8370384.815089187,AM,sm_perc_raw,73.641,area_ratio_raw,57.042,original
133516,URM-Cn-5556,Favia truncatus,10441379.8,10696879.5,8063057.019623524,AM,17299186.8,8226427.96433407,AM,sm_perc_raw,78.787,area_ratio_raw,60.358,original
133521,URM-Cn-5006,Stephanocoenia intersepta,5557789.2,2129797.0,1841112.8110712452,IUCN,3527875.8,1867196.807872088,IUCN,sm_perc_raw,52.927,area_ratio_raw,63.476,original
133522,URM-Cn-4959,Helioseris cucullata,2339933.5,2110915.3,1645673.737844073,IUCN,3462092.9,1663068.29288805,AM,sm_perc_raw,71.073,area_ratio_raw,67.587,original
133525,URM-Cn-4920,Montipora monasteriata,14549078.2,14364926.3,12054124.409249943,IUCN,25564172.0,12315752.642222812,AM,sm_perc_raw,84.65,area_ratio_raw,56.912,original
133527,URM-Cn-5879,Mussismilia harttii,260656.0,534316.7,236640.98261091867,AM,688544.6,236640.98261091867,AM,sm_perc_raw,90.787,area_ratio_raw,37.856,original
133528,URM-Cn-5859,Blastomussa merleti,12635962.8,12368940.5,10078596.468618637,IUCN,19388122.0,10270590.705676455,AM,sm_perc_raw,81.281,area_ratio_raw,65.174,original
133530,SLB-117551,Stylophora subseriata,12578054.3,8687371.5,7192643.429195478,IUCN,16789909.1,7362399.240032858,AM,sm_perc_raw,58.534,area_ratio_raw,74.914,original
133532,URM-Cn-4851,Acropora verweyi,12636811.0,12298269.5,9927162.977577759,IUCN,22201465.0,10159540.039914109,AM,sm_perc_raw,80.396,area_ratio_raw,56.919,original
133534,URM-Cn-5986,Pocillopora zelli,2159967.3,1853894.0,1237650.7955588053,IUCN,5481286.9,1335674.1414144442,AM,sm_perc_raw,61.838,area_ratio_raw,39.406,original
133535,URM-Cn-4950,Agaricia agaricites,3665614.7,2646209.9,2102369.732893234,IUCN,4151615.3,2915161.909216678,AM,sm_perc_raw,79.527,area_ratio_raw,88.294,original
133538,SLB-62658,Herpolitha limax,6286432.4,14023555.6,5284225.593851695,AM,26502038.4,5512883.335648092,AM,sm_perc_raw,87.695,area_ratio_raw,23.721,original
133543,SLB-158796,Porites brighami,152986.0,166888.7,105338.95390168048,AM,587095.8,105338.95390168048,AM,sm_perc_raw,68.855,area_ratio_raw,26.058,original
133545,SLB-62704,Paraclavarina triangularis,5179362.3,6805879.6,3587189.3303565257,AM,13368834.3,3733587.4308174723,AM,sm_perc_raw,72.086,area_ratio_raw,38.742,original
133547,URM-Cn-4855,Acropora yongei,10790659.6,11231818.5,7833643.637802539,AM,19677208.6,8024082.652111641,AM,sm_perc_raw,74.361,area_ratio_raw,54.838,original
133548,URM-Cn-5007,Stylocoeniella armata,14020944.6,12505346.3,10281939.177742647,IUCN,22698673.7,10561485.44920451,AM,sm_perc_raw,75.326,area_ratio_raw,61.77,original
133551,URM-Cn-5865,Lobophyllia corymbosa,13052558.8,13887116.9,10613393.073491942,AM,25942969.7,10881074.48006463,AM,sm_perc_raw,83.364,area_ratio_raw,50.313,original
133556,URM-Cn-4935,Montipora spumosa,12713929.3,13492621.8,10088300.534776246,AM,25448232.8,10338127.588046534,AM,sm_perc_raw,81.313,area_ratio_raw,49.96,original
133557,SLB-158238,Acanthastrea brevis,9611389.3,7932334.2,5934302.044495838,IUCN,14313208.0,6070702.299319691,AM,sm_perc_raw,63.162,area_ratio_raw,67.15,original
133560,URM-Cn-5577,Goniastrea palauensis,11841030.0,12146464.2,9432519.688656142,AM,22371381.3,9641625.413176678,AM,sm_perc_raw,81.426,area_ratio_raw,52.929,original
133563,URM-Cn-4927,Montipora peltiformis,13404608.1,12298742.4,10384830.985441066,IUCN,21870535.7,10632750.457215762,AM,sm_perc_raw,79.322,area_ratio_raw,61.291,original
133564,URM-Cn-5863,Isophyllastrea rigida,1220564.9,1994186.6,1045038.1739642874,AM,3327084.3,1050868.1057368922,AM,sm_perc_raw,86.097,area_ratio_raw,36.686,original
133566,URM-Cn-5886,Scolymia australis,5910677.2,7041849.8,3339594.4694845574,AM,11288944.1,3445761.8209564886,AM,sm_perc_raw,58.297,area_ratio_raw,52.358,original
133569,URM-Cn-5538,Favia favus,15081507.3,15565802.2,13033326.105690002,AM,28461691.4,13336585.208906464,AM,sm_perc_raw,88.43,area_ratio_raw,52.989,original
133570,URM-Cn-6140,Psammocora profundacella,14380207.9,14797462.3,11588902.484463314,AM,27393335.2,11862615.619166723,AM,sm_perc_raw,82.493,area_ratio_raw,52.495,original
133571,URM-Cn-5609,Platygyra carnosus,3813101.5,6321045.7,2831178.4112619194,AM,10310004.5,2885603.019341575,AM,sm_perc_raw,75.676,area_ratio_raw,36.984,original
133574,SLB-158797,Porites pukoensis,5877327.5,17244.5,11486.769352591678,IUCN,28740.0,11486.769352591678,IUCN,sm_perc_raw,39.968,area_ratio_raw,0.489,original
133575,SLB-61985,Cladocora arbuscula,2675740.9,2261897.3,1859573.9001372077,IUCN,3596682.1,1882920.2322566963,AM,sm_perc_raw,70.37,area_ratio_raw,74.395,original
133581,URM-Cn-4985,Pavona diffluens,1321229.8,1619015.0,1219383.3200727093,AM,2630322.0,1228057.1266096542,AM,sm_perc_raw,92.948,area_ratio_raw,50.231,original
133582,SLB-62826,Oxypora crassispinosa,1891394.3,7487924.8,1709012.4323807317,AM,12551617.5,1751975.0005188435,AM,sm_perc_raw,92.629,area_ratio_raw,15.069,original
133584,SLB-158799,Porites divaricata,1666799.3,2012224.5,1152276.0071927216,AM,3306939.8,1158163.248111916,AM,sm_perc_raw,69.484,area_ratio_raw,50.403,original
133587,URM-Cn-5794,Sandalolitha dentata,5743950.1,9044038.0,4375572.705632819,AM,19021026.8,4570290.647795381,AM,sm_perc_raw,79.567,area_ratio_raw,30.198,original
133589,URM-Cn-6136,Psammocora explanulata,11368502.2,11593202.0,8172236.106423577,AM,22388109.7,8407860.069917457,AM,sm_perc_raw,73.958,area_ratio_raw,50.779,original
133590,URM-Cn-6147,Siderastrea savignyana,10971471.1,8011118.6,5976560.595717068,IUCN,15178244.0,6067314.324769239,AM,sm_perc_raw,55.301,area_ratio_raw,72.284,original
133591,URM-Cn-5864,Isophyllia sinuosa,1220564.9,1991121.6,1047811.6155948819,AM,3321113.1,1053641.5473674869,AM,sm_perc_raw,86.324,area_ratio_raw,36.752,original
133592,URM-Cn-4747,Acropora exquisita,7398198.7,9477359.7,6156959.363640549,AM,16412909.8,6342076.176262545,AM,sm_perc_raw,85.725,area_ratio_raw,45.075,original
133595,W-Hyd-210730,Millepora platyphylla,12507879.7,14293448.3,9193476.727795737,AM,27126890.9,9402224.848065434,AM,sm_perc_raw,75.17,area_ratio_raw,46.109,original
133597,URM-Cn-5746,Cantharellus doederleini,1929694.9,874499.8,559486.0110149619,IUCN,1316408.5,576676.1474385852,IUCN,sm_perc_raw,43.807,area_ratio_raw,68.218,original
133599,URM-Cn-4944,Montipora undata,11763470.1,12271102.6,9163102.230195604,AM,21734569.6,9368462.359553164,AM,sm_perc_raw,79.64,area_ratio_raw,54.123,original
133604,URM-Cn-4713,Acropora arabensis,2179691.5,548496.8,388292.06775530434,IUCN,683424.5,388292.06775530434,IUCN,sm_perc_raw,56.816,area_ratio_raw,31.354,original
133606,URM-Cn-5895,Symphyllia recta,12407498.3,13134740.8,10442577.480390921,AM,23665248.7,10669063.075550204,AM,sm_perc_raw,85.989,area_ratio_raw,52.429,original
133607,URM-Cn-6020,Goniopora minor,1920980.3,13712873.5,1859654.9268989747,AM,25939757.7,1914870.2696202463,AM,sm_perc_raw,99.682,area_ratio_raw,7.406,original
133611,URM-Cn-5972,Madracis senaria,1178075.4,1804521.8,1024219.7013218427,AM,3067778.8,1033046.6599118608,AM,sm_perc_raw,87.689,area_ratio_raw,38.402,original
133613,URM-Cn-6077,Porites solida,17259171.0,14618032.9,13048533.301274845,IUCN,27451990.3,13434886.593910005,AM,sm_perc_raw,77.842,area_ratio_raw,62.87,original
133614,SLB-62852,Seriatopora guttatus,9929483.2,7197380.3,5634435.750745589,IUCN,12065677.8,5762549.332564682,AM,sm_perc_raw,58.035,area_ratio_raw,82.295,original
133619,URM-Cn-5868,Lobophyllia diminuta,9224287.9,7243263.4,4908095.148739917,IUCN,13039349.8,5042204.961121011,AM,sm_perc_raw,54.662,area_ratio_raw,70.742,original
133621,URM-Cn-4849,Acropora valenciennesi,11754977.1,13852441.6,10117602.257372942,AM,24537007.7,10340416.68917756,AM,sm_perc_raw,87.966,area_ratio_raw,47.907,original
133622,URM-Cn-4883,Montipora capitata,11513320.7,6833784.2,5924644.722851265,IUCN,14454266.2,6177040.251795527,AM,sm_perc_raw,53.651,area_ratio_raw,79.653,original
133631,URM-Cn-5534,Erythrastrea flabellata,1038768.0,601665.7,438518.72452070535,IUCN,738164.9,447192.5310576503,IUCN,sm_perc_raw,60.582,area_ratio_raw,71.062,original
133633,URM-Cn-5471,Turbinaria mesenterina,10098760.1,15539205.9,9164879.606173504,AM,28235179.9,9387964.814205324,AM,sm_perc_raw,92.962,area_ratio_raw,35.767,original
133634,URM-Cn-5580,Goniastrea retiformis,7835919.5,14149149.2,6877122.853079198,AM,25557997.0,7067139.744082543,AM,sm_perc_raw,90.189,area_ratio_raw,30.659,original
133636,URM-Cn-4964,Leptoseris gardineri,10990461.6,8955304.2,7528051.497417711,IUCN,17725636.8,7800043.275832844,AM,sm_perc_raw,70.971,area_ratio_raw,62.003,original
133637,URM-Cn-5980,Pocillopora indiania,926648.4,902941.0,695900.4934667498,IUCN,2247633.8,707954.6298569025,AM,sm_perc_raw,76.399,area_ratio_raw,41.228,original
133638,URM-Cn-5546,Favia maritima,5915638.0,10521516.4,4913455.612612107,AM,19897071.2,5109548.680684189,AM,sm_perc_raw,86.374,area_ratio_raw,29.731,original
133639,URM-Cn-4806,Acropora pichoni,8485938.4,5708155.3,4520318.482117895,IUCN,9568008.4,4632769.248220749,AM,sm_perc_raw,54.593,area_ratio_raw,88.691,original
133642,URM-Cn-5848,Acanthastrea hemprichii,10963518.4,10172057.0,7529498.526357392,IUCN,16340548.0,7646664.8583074715,AM,sm_perc_raw,69.746,area_ratio_raw,67.094,original
133645,SLB-184819,Porites somaliensis,8847786.2,601154.9,507554.5143006769,IUCN,1495018.0,516629.30852395046,IUCN,sm_perc_raw,34.557,area_ratio_raw,16.897,original
133646,URM-Cn-4947,Montipora verrucosa,19189071.3,14476160.6,13857738.241711957,IUCN,27670054.3,15176399.502680428,AM,sm_perc_raw,79.089,area_ratio_raw,69.35,original
133647,URM-Cn-4809,Acropora polystoma,9515981.6,11564999.7,7351875.053613166,AM,20518851.2,7530725.944927763,AM,sm_perc_raw,79.138,area_ratio_raw,46.377,original
133648,URM-Cn-5514,Cyphastrea microphthalma,9626080.1,15034125.4,8580257.87073172,AM,28017443.8,8791108.317823965,AM,sm_perc_raw,91.326,area_ratio_raw,34.357,original
133649,SLB-93391,Acropora abrotanoides,14571960.4,13564935.0,11434631.863844285,IUCN,25901857.7,11729089.761100011,AM,sm_perc_raw,80.491,area_ratio_raw,56.258,original
133651,URM-Cn-5613,Platygyra lamellina,5481043.2,14191429.3,4813460.333650847,AM,24930363.6,4976517.344033962,AM,sm_perc_raw,90.795,area_ratio_raw,21.985,original
133653,URM-Cn-4732,Isopora cylindrica,4231191.0,1339698.2,683975.8259931128,IUCN,2819288.8,723912.2354669885,IUCN,sm_perc_raw,25.677,area_ratio_raw,66.631,original
133654,URM-Cn-5561,Favites chinensis,7205978.2,13203169.7,6194070.030923559,AM,23021421.7,6390281.372445786,AM,sm_perc_raw,88.68,area_ratio_raw,31.301,original
133658,SLB-93454,Acropora bifurcata,8479241.0,6800317.5,4928817.583992886,IUCN,11493920.3,5023280.712148591,AM,sm_perc_raw,59.242,area_ratio_raw,73.772,original
133659,URM-Cn-5991,Stylophora kuehlmanni,833725.5,835443.1,608939.8074384495,AM,1306199.7,617613.6139753944,AM,sm_perc_raw,74.079,area_ratio_raw,63.828,original
133660,SLB-184810,Isopora cuneata,10646700.1,10540561.3,7755274.221087791,IUCN,20417657.0,7954488.152814212,AM,sm_perc_raw,74.713,area_ratio_raw,52.145,original
133662,URM-Cn-5905,Galaxea fascicularis,9580460.1,14721180.9,8283468.315910501,AM,27208084.0,8532944.462982202,AM,sm_perc_raw,89.066,area_ratio_raw,35.212,original
133665,URM-Cn-5581,Goniastrea thecata,286202.2,695483.6,268997.0149785528,AM,1026952.9,277670.82151549775,AM,sm_perc_raw,97.019,area_ratio_raw,27.869,original
133666,URM-Cn-4785,Acropora millepora,8398109.3,12325545.9,7390820.533314002,AM,21530253.5,7571940.8582431115,AM,sm_perc_raw,90.162,area_ratio_raw,39.006,original
133668,URM-Cn-6030,Goniopora stokesi,5013228.4,13755223.1,4486101.342169705,AM,23710596.7,4619057.912770183,AM,sm_perc_raw,92.137,area_ratio_raw,21.143,original
133672,SLB-158629,Acropora efflorescens,4574516.8,6611227.2,2536670.541361616,AM,11279554.4,2615883.7433277327,AM,sm_perc_raw,57.184,area_ratio_raw,40.556,original
133673,URM-Cn-5766,Fungia paumotensis,10685983.4,12869999.1,9141447.951412255,AM,23763664.8,9382351.697462387,AM,sm_perc_raw,87.801,area_ratio_raw,44.968,original
133674,URM-Cn-4919,Montipora mollis,14260712.7,13716951.9,11180308.95352839,IUCN,23564630.3,11421107.64340532,AM,sm_perc_raw,80.088,area_ratio_raw,60.517,original
133676,URM-Cn-6143,Psammocora vaughani,3467875.1,1430785.0,733790.8041340901,IUCN,5181505.1,785169.0906891117,AM,sm_perc_raw,22.641,area_ratio_raw,66.928,original
133679,URM-Cn-5428,Heteropsammia cochlea,10826368.9,13586621.8,9029648.356401877,AM,22983980.6,9249736.725247644,AM,sm_perc_raw,85.437,area_ratio_raw,47.104,original
133680,URM-Cn-6038,Porites astreoides,3486224.3,3567070.5,1671963.8693202625,AM,5682820.0,1683657.638167357,AM,sm_perc_raw,48.295,area_ratio_raw,61.347,original
133682,SLB-93593,Acropora subulata,9943811.7,12005544.2,7757603.731164673,AM,20768843.3,7944945.030801074,AM,sm_perc_raw,79.898,area_ratio_raw,47.879,original
133685,URM-Cn-5995,Stylophora pistillata,13954228.3,14296446.7,11311102.902421732,AM,26714431.2,11584431.339451563,AM,sm_perc_raw,83.017,area_ratio_raw,52.235,original
133686,URM-Cn-4961,Leptoseris cailleti,1271905.8,1997175.4,1189632.0599164106,AM,3280265.6,1212978.3920358992,AM,sm_perc_raw,95.367,area_ratio_raw,38.774,original
133690,URM-Cn-5513,Cyphastrea japonica,1678089.5,6550280.3,1601741.9788706335,AM,10187830.5,1638499.6144330904,AM,sm_perc_raw,97.641,area_ratio_raw,16.472,original
133693,URM-Cn-5795,Sandalolitha robusta,7309842.9,9505922.8,5841071.145894441,AM,15251688.5,6000745.288208799,AM,sm_perc_raw,82.091,area_ratio_raw,47.928,original
133697,URM-Cn-5475,Turbinaria reniformis,6201364.1,14446844.9,5372517.547600884,AM,26653036.7,5574442.378579537,AM,sm_perc_raw,89.891,area_ratio_raw,23.267,original
133702,URM-Cn-4987,Pavona duerdeni,13998903.6,15504733.7,11177748.910247246,AM,29290834.1,11460597.12986882,AM,sm_perc_raw,81.868,area_ratio_raw,47.793,original
132859,URM-Cn-5604,Oulastrea crispata,6143414.3,9610987.2,4591052.549337752,AM,14064717.7,4709103.038850522,AM,sm_perc_shallow,74.731,area_ratio_shallow,63.921,200 m clip
132860,SLB-62998,Psammocora stellata,2432985.2,1961441.9,1213962.6392177565,IUCN,4553046.9,1276849.5439564995,AM,sm_perc_shallow,61.891,area_ratio_shallow,80.619,200 m clip
132863,SLB-93516,Acropora prostrata,8227951.7,7411115.2,5736332.288712124,IUCN,12767200.0,5882467.689184188,AM,sm_perc_shallow,77.402,area_ratio_shallow,90.072,200 m clip
132866,URM-Cn-4877,Montipora angulata,11276148.4,10557634.1,8523741.720797095,IUCN,17242193.6,8689466.104152283,AM,sm_perc_shallow,80.735,area_ratio_shallow,93.628,200 m clip
132869,URM-Cn-4750,Acropora florida,10313593.3,12904568.5,9025256.531226376,AM,23615392.7,9242604.379089657,AM,sm_perc_shallow,87.508,area_ratio_shallow,79.922,200 m clip
132871,URM-Cn-5952,Pectinia elongata,2042694.5,6253736.3,1752009.6491082238,AM,12521729.4,1807224.9918294954,AM,sm_perc_shallow,85.77,area_ratio_shallow,32.664,200 m clip
132874,URM-Cn-5888,Scolymia lacera,2190123.2,1994437.7,427603.2244706805,IUCN,3277527.9,427603.2244706805,AM,sm_perc_shallow,21.44,area_ratio_shallow,91.065,200 m clip
132875,URM-Cn-5982,Pocillopora kelleheri,5667840.2,3001949.8,2005822.9333611326,IUCN,4691240.7,2084822.8942317723,IUCN,sm_perc_shallow,66.817,area_ratio_shallow,52.965,200 m clip
132876,URM-Cn-4973,Leptoseris tubulifera,3307910.3,5396015.4,2198618.4900216865,AM,8773659.8,2302709.9469815735,AM,sm_perc_shallow,66.465,area_ratio_shallow,61.303,200 m clip
132877,URM-Cn-5759,Fungia fralinae,1891394.3,3682481.6,1666116.1877360863,AM,6414326.8,1712102.3716301073,AM,sm_perc_shallow,88.089,area_ratio_shallow,51.362,200 m clip
132878,URM-Cn-5549,Favia maxima,5039798.3,11652173.3,4438412.237881804,AM,17988781.2,4574511.392247588,AM,sm_perc_shallow,88.067,area_ratio_shallow,43.252,200 m clip
132880,URM-Cn-4995,Pavona venosa,11436066.4,13692316.4,9602949.96162282,AM,24105887.2,9816997.141740222,AM,sm_perc_shallow,83.971,area_ratio_shallow,83.522,200 m clip
132883,URM-Cn-5572,Goniastrea australensis,6194337.4,13382409.7,5084814.8992970325,AM,25602176.4,5304350.361000143,AM,sm_perc_shallow,82.088,area_ratio_shallow,46.287,200 m clip
132884,URM-Cn-5508,Colpophyllia natans,1337472.9,2163448.8,1252197.6440900804,AM,3517433.6,1275543.976209569,AM,sm_perc_shallow,93.624,area_ratio_shallow,61.821,200 m clip
132885,URM-Cn-4965,Leptoseris hawaiiensis,13602045.8,14017008.8,10419581.929294836,AM,25936278.6,10674544.816314798,AM,sm_perc_shallow,76.603,area_ratio_shallow,97.04,200 m clip
132886,SLB-93397,Acropora seriata,3588971.0,4693240.4,2581828.8007808337,AM,6987192.9,2615502.4642686234,AM,sm_perc_shallow,71.938,area_ratio_shallow,76.471,200 m clip
132892,URM-Cn-4910,Montipora hodgsoni,5777116.8,5445516.7,4181648.182546173,IUCN,8458041.8,4273581.1758737415,AM,sm_perc_shallow,76.791,area_ratio_shallow,94.26,200 m clip
132894,URM-Cn-5557,Favia veroni,5368772.2,11602940.1,4638621.934313838,AM,19709144.5,4819740.458721163,AM,sm_perc_shallow,86.4,area_ratio_shallow,46.271,200 m clip
132900,URM-Cn-5894,Symphyllia radians,13128206.3,13120216.2,10364731.532988103,IUCN,21985243.5,10590611.730272623,AM,sm_perc_shallow,78.998,area_ratio_shallow,99.939,200 m clip
132902,SLB-62642,Fungia puishani,614004.1,669177.7,482043.9288256665,AM,1525690.1,482043.9288256665,AM,sm_perc_shallow,78.508,area_ratio_shallow,91.755,200 m clip
132903,URM-Cn-4970,Leptoseris solida,8177866.4,8871298.2,4838302.792148162,AM,18259556.9,5034900.332216622,AM,sm_perc_shallow,59.163,area_ratio_shallow,92.183,200 m clip
132906,SLB-93376,Acropora irregularis,7631181.0,6576466.0,4637776.57562338,IUCN,11416584.5,4698111.169966941,AM,sm_perc_shallow,70.521,area_ratio_shallow,86.179,200 m clip
132908,URM-Cn-4818,Acropora rosaria,10241229.5,8929290.7,6793532.235395556,IUCN,17184773.6,6978113.121255482,AM,sm_perc_shallow,76.081,area_ratio_shallow,87.19,200 m clip
132909,URM-Cn-4848,Acropora turaki,6584709.7,6701847.2,4673617.137010884,AM,10005257.6,4762296.64407947,AM,sm_perc_shallow,70.977,area_ratio_shallow,98.252,200 m clip
132911,URM-Cn-4992,Pavona maldivensis,15018027.0,15166786.9,12093284.345767438,AM,29132833.9,12393599.700180449,AM,sm_perc_shallow,80.525,area_ratio_shallow,99.019,200 m clip
132915,SLB-158712,Siderastrea stellata,2997345.3,528938.9,452941.95513396885,IUCN,686235.6,465183.25526123605,IUCN,sm_perc_shallow,85.632,area_ratio_shallow,17.647,200 m clip
132916,URM-Cn-5470,Turbinaria irregularis,2547098.7,9011712.7,2262674.549803402,AM,16010025.7,2317863.1451506126,AM,sm_perc_shallow,88.833,area_ratio_shallow,28.264,200 m clip
132917,URM-Cn-4958,Gardineroseris planulata,15874009.9,15535267.5,12526839.853388285,IUCN,29409070.4,12827155.207801295,AM,sm_perc_shallow,80.635,area_ratio_shallow,97.866,200 m clip
132922,URM-Cn-5595,Montastrea curta,14216172.4,13758373.9,10984834.019948063,IUCN,26603248.9,11281585.555864016,AM,sm_perc_shallow,79.841,area_ratio_shallow,96.78,200 m clip
132923,URM-Cn-5985,Pocillopora woodjonesi,10147208.8,11373572.5,8644859.803504882,AM,21088459.2,8892469.016921042,AM,sm_perc_shallow,85.194,area_ratio_shallow,89.217,200 m clip
132927,SLB-61850,Leptoseris striata,2105246.8,6581022.1,1766629.6294481445,AM,9651208.3,1815716.455928804,AM,sm_perc_shallow,83.916,area_ratio_shallow,31.99,200 m clip
132928,URM-Cn-5953,Pectinia lactuca,8618545.3,12275344.7,7413910.63583519,AM,21582116.5,7586358.4644162925,AM,sm_perc_shallow,86.023,area_ratio_shallow,70.21,200 m clip
132931,URM-Cn-4854,Acropora willisae,8193755.0,10334541.2,6080625.081174056,AM,15809518.0,6204653.792732331,AM,sm_perc_shallow,74.21,area_ratio_shallow,79.285,200 m clip
132933,URM-Cn-4723,Acropora carduus,10827638.0,6358464.1,5454938.767017124,IUCN,13139037.2,5641475.502573279,AM,sm_perc_shallow,85.79,area_ratio_shallow,58.724,200 m clip
132935,URM-Cn-4807,Acropora plumosa,5100120.9,5349092.1,3958167.4931628895,AM,8628116.4,4040955.3848209414,AM,sm_perc_shallow,77.609,area_ratio_shallow,95.346,200 m clip
132936,SLB-190543,Favia pallida,16060350.0,15530037.8,13672019.92507199,IUCN,28589731.3,14002430.183585454,AM,sm_perc_shallow,88.036,area_ratio_shallow,96.698,200 m clip
132940,URM-Cn-4710,Acropora acuminata,7721655.5,11789417.3,6775803.0888353065,AM,21418653.8,6927185.109364298,AM,sm_perc_shallow,87.751,area_ratio_shallow,65.496,200 m clip
132941,URM-Cn-5862,Indophyllia macassarensis,3093061.2,140715.4,131545.11516080127,IUCN,195714.9,131545.11516080127,IUCN,sm_perc_shallow,93.483,area_ratio_shallow,4.549,200 m clip
132942,SLB-93057,Montipora patula,69062.2,172783.8,69062.17663333686,AM,637215.9,69062.17663333686,AM,sm_perc_shallow,100.0,area_ratio_shallow,39.97,200 m clip
132945,URM-Cn-6043,Porites colonensis,1800973.6,75914.0,69839.23084694841,IUCN,130453.8,69839.23084694841,IUCN,sm_perc_shallow,91.998,area_ratio_shallow,4.215,200 m clip
132946,SLB-93732,Acropora lianae,4293182.7,4323684.8,3234970.3429717203,AM,6399260.4,3277640.6647296534,AM,sm_perc_shallow,75.351,area_ratio_shallow,99.295,200 m clip
132950,SLB-158633,Acropora macrostoma,6366756.4,5085742.2,2449635.5914487056,IUCN,8410594.5,2498283.6053655082,AM,sm_perc_shallow,48.167,area_ratio_shallow,79.88,200 m clip
132957,URM-Cn-5465,Turbinaria bifrons,4455926.0,8546824.0,2696372.697430896,AM,12037478.6,2764472.5169524183,AM,sm_perc_shallow,60.512,area_ratio_shallow,52.135,200 m clip
132962,URM-Cn-5892,Symphyllia erythraea,739140.7,1256238.3,532539.4774166032,AM,2283966.3,541213.2839535482,AM,sm_perc_shallow,72.048,area_ratio_shallow,58.838,200 m clip
132963,URM-Cn-5591,Manicina areolata,2100033.7,2025270.6,1737012.9471217531,IUCN,3311168.1,1763096.9439225956,AM,sm_perc_shallow,85.767,area_ratio_shallow,96.44,200 m clip
132967,URM-Cn-5485,Euphyllia yaeyamaensis,8213611.1,7440467.3,5535391.4119087765,IUCN,14140735.5,5728988.822163394,AM,sm_perc_shallow,74.396,area_ratio_shallow,90.587,200 m clip
132968,URM-Cn-5779,Halomitra clavator,1891394.3,767788.1,314224.5528561388,IUCN,1270578.3,329583.0634653308,IUCN,sm_perc_shallow,40.926,area_ratio_shallow,40.594,200 m clip
132969,URM-Cn-4774,Acropora listeri,9315183.4,11666822.3,7465660.218819966,AM,20840128.1,7656098.941543913,AM,sm_perc_shallow,80.145,area_ratio_shallow,79.843,200 m clip
132970,URM-Cn-4954,Agaricia lamarcki,1405868.9,2001761.9,1314484.6733306928,AM,3304052.2,1337831.0054501814,AM,sm_perc_shallow,93.5,area_ratio_shallow,70.232,200 m clip
132972,URM-Cn-4800,Acropora paniculata,8356634.1,8615481.8,6205330.7924354775,AM,17093752.5,6395589.170764462,AM,sm_perc_shallow,74.256,area_ratio_shallow,96.996,200 m clip
132974,SLB-62368,Plerogyra discus,4365440.8,5260090.7,3276189.886951246,AM,8433012.1,3386432.0994816916,AM,sm_perc_shallow,75.048,area_ratio_shallow,82.992,200 m clip
132977,URM-Cn-4937,Montipora stilosa,1895641.6,1834312.6,1244773.8155143142,IUCN,3343077.0,1265364.7421460778,AM,sm_perc_shallow,67.861,area_ratio_shallow,96.765,200 m clip
132980,URM-Cn-5590,Leptoria phrygia,7999240.2,14617463.8,7047582.826072768,AM,27130626.1,7252647.690823209,AM,sm_perc_shallow,88.103,area_ratio_shallow,54.724,200 m clip
132983,URM-Cn-5584,Leptastrea bottae,9034260.5,9105184.8,5025570.954378108,AM,17410757.0,5163764.117685718,AM,sm_perc_shallow,55.628,area_ratio_shallow,99.221,200 m clip
132984,URM-Cn-4736,Acropora derawanensis,4996026.4,5004259.4,3844580.3164249,AM,7644258.5,3927329.9354791995,AM,sm_perc_shallow,76.953,area_ratio_shallow,99.835,200 m clip
132987,URM-Cn-5524,Echinopora gemmacea,11470427.5,13933486.1,9168242.582318414,AM,25504010.4,9400221.27237766,AM,sm_perc_shallow,79.929,area_ratio_shallow,82.323,200 m clip
132988,URM-Cn-4777,Acropora longicyathus,11131586.9,12227759.2,8739914.784756213,AM,23362051.5,8963338.751457496,AM,sm_perc_shallow,78.515,area_ratio_shallow,91.035,200 m clip
