"","submitted_name","data_source_title","score","matched_name2","match"
"2202","Astroceras elegans","EOL",0.988,"Astroceras elegans",TRUE
"2203","Astrocles actinodetus","EOL",0.988,"Astrocles actinodetus",TRUE
"2204","Astrocottus leprops","EOL",0.988,"Astrocottus leprops",TRUE
"2205","Astrolirus panamensis","EOL",0.988,"Astrolirus panamensis",TRUE
"2206","Astronesthes atlanticus","EOL",0.988,"Astronesthes atlanticus",TRUE
"2207","Astronesthes bilobatus","EOL",0.988,"Astronesthes bilobatus",TRUE
"2208","Astronesthes boulengeri","EOL",0.988,"Astronesthes boulengeri",TRUE
"2209","Astronesthes caulophorus","EOL",0.988,"Astronesthes caulophorus",TRUE
"2210","Astronesthes chrysophekadion","NCBI",0.988,"Astronesthes chrysophekadion",TRUE
"2211","Astronesthes cyaneus","EOL",0.988,"Astronesthes cyaneus",TRUE
"2212","Astronesthes decoratus","EOL",0.988,"Astronesthes decoratus",TRUE
"2213","Astronesthes dupliglandis","EOL",0.988,"Astronesthes dupliglandis",TRUE
"2214","Astronesthes fedorovi","EOL",0.988,"Astronesthes fedorovi",TRUE
"2215","Astronesthes formosana","NCBI",0.988,"Astronesthes formosana",TRUE
"2216","Astronesthes galapagensis","EOL",0.988,"Astronesthes galapagensis",TRUE
"2217","Astronesthes gemmifer","NCBI",0.988,"Astronesthes gemmifer",TRUE
"2218","Astronesthes gudrunae","EOL",0.988,"Astronesthes gudrunae",TRUE
"2219","Astronesthes ijimai","EOL",0.988,"Astronesthes ijimai",TRUE
"2220","Astronesthes illuminatus","EOL",0.988,"Astronesthes illuminatus",TRUE
"2221","Astronesthes indicus","EOL",0.988,"Astronesthes indicus",TRUE
"2222","Astronesthes indopacificus","EOL",0.988,"Astronesthes indopacificus",TRUE
"2223","Astronesthes kreffti","EOL",0.988,"Astronesthes kreffti",TRUE
"2224","Astronesthes lamellosus","EOL",0.988,"Astronesthes lamellosus",TRUE
"2225","Astronesthes lampara","EOL",0.988,"Astronesthes lampara",TRUE
"2226","Astronesthes leucopogon","NCBI",0.988,"Astronesthes leucopogon",TRUE
"2227","Astronesthes lucibucca","EOL",0.988,"Astronesthes lucibucca",TRUE
"2228","Astronesthes lucifer","EOL",0.988,"Astronesthes lucifer",TRUE
"2229","Astronesthes luetkeni","EOL",0.988,"Astronesthes luetkeni",TRUE
"2230","Astronesthes lupina","EOL",0.988,"Astronesthes lupina",TRUE
"2231","Astronesthes macropogon","NCBI",0.988,"Astronesthes macropogon",TRUE
"2232","Astronesthes martensii","EOL",0.988,"Astronesthes martensii",TRUE
"2233","Astronesthes micropogon","EOL",0.988,"Astronesthes micropogon",TRUE
"2234","Astronesthes neopogon","EOL",0.988,"Astronesthes neopogon",TRUE
"2235","Astronesthes niger","EOL",0.988,"Astronesthes niger",TRUE
"2236","Astronesthes nigroides","EOL",0.988,"Astronesthes nigroides",TRUE
"2237","Astronesthes psychrolutes","EOL",0.988,"Astronesthes psychrolutes",TRUE
"2238","Astronesthes quasiindicus","EOL",0.988,"Astronesthes quasiindicus",TRUE
"2239","Astronesthes richardsoni","EOL",0.988,"Astronesthes richardsoni",TRUE
"2240","Astronesthes similus","NCBI",0.988,"Astronesthes similus",TRUE
"2241","Astronesthes splendidus","EOL",0.988,"Astronesthes splendidus",TRUE
"2242","Astronesthes tanibe","EOL",0.988,"Astronesthes tanibe",TRUE
"2243","Astronesthes tchuvasovi","EOL",0.988,"Astronesthes tchuvasovi",TRUE
"2244","Astronesthes trifibulatus","EOL",0.988,"Astronesthes trifibulatus",TRUE
"2245","Astronesthes zharovi","EOL",0.988,"Astronesthes zharovi",TRUE
"2246","Astropecten aranciacus","NCBI",0.988,"Astropecten aranciacus",TRUE
"2247","Astropecten armatus","NCBI",0.988,"Astropecten armatus",TRUE
"2248","Astropecten articulatus","NCBI",0.988,"Astropecten articulatus",TRUE
"2249","Astropecten bispinosus","NCBI",0.988,"Astropecten bispinosus",TRUE
"2250","Astropecten irregularis","ITIS",0.988,"Astropecten irregularis",TRUE
"2251","Astropecten monacanthus","NCBI",0.988,"Astropecten monacanthus",TRUE
"2252","Astropecten polyacanthus","NCBI",0.988,"Astropecten polyacanthus",TRUE
"2253","Astropecten vappa","NCBI",0.988,"Astropecten vappa",TRUE
"2254","Astrophyton muricatum","NCBI",0.988,"Astrophyton muricatum",TRUE
"2255","Astropyga pulvinata","NCBI",0.988,"Astropyga pulvinata",TRUE
"2256","Astrosclera willeyana","NCBI",0.988,"Astrosclera willeyana",TRUE
"2257","Astroscopus y-graecum","NCBI",0.988,"Astroscopus y-graecum",TRUE
"2258","Astroscopus zephyreus","EOL",0.988,"Astroscopus zephyreus",TRUE
"2259","Astrostole rodolphi","Index to Organism Names",0.988,"Astrostole rodolphi",TRUE
"2260","Astrothorax waitei","NCBI",0.988,"Astrothorax waitei",TRUE
"2261","Astrotia stokesii","Freebase",0.988,"Astrotia stokesii",TRUE
"2262","Astrotoma agassizii","NCBI",0.988,"Astrotoma agassizii",TRUE
"2263","Astrurus crucicauda","CU*STAR",0.988,"Astrurus crucicauda",TRUE
"2264","Astyris antares","Index to Organism Names",0.988,"Astyris antares",TRUE
"2265","Astyris diaphana","Freebase",0.988,"Astyris diaphana",TRUE
"2266","Astyris lunata","Freebase",0.988,"Astyris lunata",TRUE
"2267","Astyris pura","Freebase",0.988,"Astyris pura",TRUE
"2268","Asymbolus analis","NCBI",0.988,"Asymbolus analis",TRUE
"2269","Asymbolus occiduus","Freebase",0.988,"Asymbolus occiduus",TRUE
"2270","Asymbolus pallidus","Freebase",0.988,"Asymbolus pallidus",TRUE
"2271","Asymbolus parvus","NCBI",0.988,"Asymbolus parvus",TRUE
"2272","Asymbolus rubiginosus","NCBI",0.988,"Asymbolus rubiginosus",TRUE
"2273","Asymbolus submaculatus","Freebase",0.988,"Asymbolus submaculatus",TRUE
"2274","Asymbolus vincenti","Freebase",0.988,"Asymbolus vincenti",TRUE
"2275","Asymmetron lucayanum","NCBI",0.988,"Asymmetron lucayanum",TRUE
"2276","Atactodea striata","NCBI",0.988,"Atactodea striata",TRUE
"2277","Ataxolepis henactis","EOL",0.988,"Ataxolepis henactis",TRUE
"2278","Ateleopus indicus","EOL",0.988,"Ateleopus indicus",TRUE
"2279","Ateleopus japonicus","NCBI",0.988,"Ateleopus japonicus",TRUE
"2280","Ateleopus natalensis","NCBI",0.988,"Ateleopus natalensis",TRUE
"2281","Ateleopus purpureus","NCBI",0.988,"Ateleopus purpureus",TRUE
"2282","Ateleopus tanabensis","NCBI",0.988,"Ateleopus tanabensis",TRUE
"2283","Atelomycterus fasciatus","NCBI",0.988,"Atelomycterus fasciatus",TRUE
"2284","Atelomycterus macleayi","Freebase",0.988,"Atelomycterus macleayi",TRUE
"2285","Atelomycterus marmoratus","NCBI",0.988,"Atelomycterus marmoratus",TRUE
"2286","Atelomycterus marnkalha","NCBI",0.988,"Atelomycterus marnkalha",TRUE
"2287","Atergatis floridus","NCBI",0.988,"Atergatis floridus",TRUE
"2288","Atergatis integerrimus","NCBI",0.988,"Atergatis integerrimus",TRUE
"2289","Atergatopsis lucasii","Index to Organism Names",0.988,"Atergatopsis lucasii",TRUE
"2290","Atergatopsis signata","Index to Organism Names",0.988,"Atergatopsis signata",TRUE
"2291","Athanas anatidactylus","Interim Register of Marine and Nonmarine Genera",0.988,"Athanas anatidactylus",TRUE
"2292","Athanas areteformis","EOL",0.988,"Athanas areteformis",TRUE
"2293","Athanas djiboutensis","EOL",0.988,"Athanas djiboutensis",TRUE
"2294","Athanas indicus","WoRMS",0.988,"Athanas indicus",TRUE
"2295","Athanas marshallensis","OBIS",0.988,"Athanas marshallensis",TRUE
"2296","Athanas parvus","EOL",0.988,"Athanas parvus",TRUE
"2297","Athanas rhothionastes","Index to Organism Names",0.988,"Athanas rhothionastes",TRUE
"2298","Athelges takanoshimensis","NCBI",0.988,"Athelges takanoshimensis",TRUE
"2299","Atheresthes evermanni","NCBI",0.988,"Atheresthes evermanni",TRUE
"2300","Atheresthes stomias","NCBI",0.988,"Atheresthes stomias",TRUE
"2301","Atherina boyeri","NCBI",0.988,"Atherina boyeri",TRUE
"2302","Atherina breviceps","NCBI",0.988,"Atherina breviceps",TRUE
"2303","Atherina hepsetus","NCBI",0.988,"Atherina hepsetus",TRUE
"2304","Atherina presbyter","NCBI",0.988,"Atherina presbyter",TRUE
"2305","Atherinason hepsetoides","NCBI",0.988,"Atherinason hepsetoides",TRUE
"2306","Atherinella brasiliensis","NCBI",0.988,"Atherinella brasiliensis",TRUE
"2307","Atherinella eriarcha","EOL",0.988,"Atherinella eriarcha",TRUE
"2308","Atherinella nepenthe","EOL",0.988,"Atherinella nepenthe",TRUE
"2309","Atherinomorus aetholepis","NCBI",0.988,"Atherinomorus aetholepis",TRUE
"2310","Atherinomorus duodecimalis","EOL",0.988,"Atherinomorus duodecimalis",TRUE
"2311","Atherinomorus endrachtensis","NCBI",0.988,"Atherinomorus endrachtensis",TRUE
"2312","Atherinomorus forskalii","NCBI",0.988,"Atherinomorus forskalii",TRUE
"2313","Atherinomorus insularum","EOL",0.988,"Atherinomorus insularum",TRUE
"2314","Atherinomorus lacunosus","NCBI",0.988,"Atherinomorus lacunosus",TRUE
"2315","Atherinomorus lineatus","Freebase",0.988,"Atherinomorus lineatus",TRUE
"2316","Atherinomorus stipes","NCBI",0.988,"Atherinomorus stipes",TRUE
"2317","Atherinops affinis","NCBI",0.988,"Atherinops affinis",TRUE
"2318","Atherinopsis californiensis","NCBI",0.988,"Atherinopsis californiensis",TRUE
"2319","Atherinosoma elongata","NCBI",0.988,"Atherinosoma elongata",TRUE
"2320","Atherinosoma microstoma","NCBI",0.988,"Atherinosoma microstoma",TRUE
"2321","Atherion elymus","NCBI",0.988,"Atherion elymus",TRUE
"2322","Atlanta californiensis","Freebase",0.988,"Atlanta californiensis",TRUE
"2323","Atlanta peronii","NCBI",0.988,"Atlanta peronii",TRUE
"2324","Atlantocuma benguelae","ITIS",0.988,"Atlantocuma benguelae",TRUE
"2325","Atlantocuma elongatum","uBio NameBank",0.988,"Atlantocuma elongatum",TRUE
"2326","Atlantoraja castelnaui","NCBI",0.988,"Atlantoraja castelnaui",TRUE
"2327","Atlantoraja cyclophora","NCBI",0.988,"Atlantoraja cyclophora",TRUE
"2328","Atlantoraja platana","NCBI",0.988,"Atlantoraja platana",TRUE
"2329","Atolla vanhoeffeni","NCBI",0.988,"Atolla vanhoeffeni",TRUE
"2330","Atolla wyvillei","NCBI",0.988,"Atolla wyvillei",TRUE
"2331","Atractodenchelys phrix","EOL",0.988,"Atractodenchelys phrix",TRUE
"2332","Atractoscion aequidens","NCBI",0.988,"Atractoscion aequidens",TRUE
"2333","Atractoscion nobilis","NCBI",0.988,"Atractoscion nobilis",TRUE
"2334","Atrina chautardi","NCBI",0.988,"Atrina chautardi",TRUE
"2335","Atrina pectinata","NCBI",0.988,"Atrina pectinata",TRUE
"2336","Atrina rigida","NCBI",0.988,"Atrina rigida",TRUE
"2337","Atrina seminuda","NCBI",0.988,"Atrina seminuda",TRUE
"2338","Atrina serrata","Freebase",0.988,"Atrina serrata",TRUE
"2339","Atrina vexillum","NCBI",0.988,"Atrina vexillum",TRUE
"2340","Atriolum robustum","EOL",0.988,"Atriolum robustum",TRUE
"2341","Atrobucca alcocki","EOL",0.988,"Atrobucca alcocki",TRUE
"2342","Atrobucca antonbruun","EOL",0.988,"Atrobucca antonbruun",TRUE
"2343","Atrobucca brevis","EOL",0.988,"Atrobucca brevis",TRUE
"2344","Atrobucca kyushini","EOL",0.988,"Atrobucca kyushini",TRUE
"2345","Atrobucca nibe","NCBI",0.988,"Atrobucca nibe",TRUE
"2346","Atrophacanthus japonicus","EOL",0.988,"Atrophacanthus japonicus",TRUE
"2347","Atropus atropos","NCBI",0.988,"Atropus atropos",TRUE
"2348","Atrosalarias fuscus","NCBI",0.988,"Atrosalarias fuscus",TRUE
"2349","Atrosalarias holomelas","NCBI",0.988,"Atrosalarias holomelas",TRUE
"2350","Atrosalarias hosokawai","Freebase",0.988,"Atrosalarias hosokawai",TRUE
"2351","Attiliosa aldridgei","Freebase",0.988,"Attiliosa aldridgei",TRUE
"2352","Atule mate","NCBI",0.988,"Atule mate",TRUE
"2353","Atyloella magellanica","EOL",0.988,"Atyloella magellanica",TRUE
"2354","Atylus vedlomensis","EOL",0.988,"Atylus vedlomensis",TRUE
"2355","Atypichthys strigatus","NCBI",0.988,"Atypichthys strigatus",TRUE
"2356","Atypopenaeus compressipes","EOL",0.988,"Atypopenaeus compressipes",TRUE
"2357","Atypopenaeus formosus","EOL",0.988,"Atypopenaeus formosus",TRUE
"2358","Atypopenaeus stenodactylus","NCBI",0.988,"Atypopenaeus stenodactylus",TRUE
"2359","Atys caribaeus","EOL",0.988,"Atys caribaeus",TRUE
"2360","Atys guildingi","EOL",0.988,"Atys guildingi",TRUE
"2361","Atys macandrewi","Index to Organism Names",0.988,"Atys macandrewi",TRUE
"2362","Atys naucum","NCBI",0.988,"Atys naucum",TRUE
"2363","Atys obscuratus","EOL",0.988,"Atys obscuratus",TRUE
"2364","Atys sandersoni","EOL",0.988,"Atys sandersoni",TRUE
"2365","Auchenoceros punctatus","Freebase",0.988,"Auchenoceros punctatus",TRUE
"2366","Aulacocephalus temminckii","NCBI",0.988,"Aulacocephalus temminckii",TRUE
"2367","Aulacolambrus hoplonotus","EOL",0.988,"Aulacolambrus hoplonotus",TRUE
"2368","Aulacomya ater","WoRMS",0.988,"Aulacomya ater",TRUE
"2369","Aulacomya atra","NCBI",0.988,"Aulacomya atra",TRUE
"2370","Aulactinia verrucosa","NCBI",0.988,"Aulactinia verrucosa",TRUE
"2371","Aulastomatomorpha phospherops","EOL",0.988,"Aulastomatomorpha phospherops",TRUE
"2372","Aulopus bajacali","EOL",0.988,"Aulopus bajacali",TRUE
"2373","Aulopus cadenati","EOL",0.988,"Aulopus cadenati",TRUE
"2374","Aulopus filamentosus","NCBI",0.988,"Aulopus filamentosus",TRUE
"2375","Aulorhynchus flavidus","NCBI",0.988,"Aulorhynchus flavidus",TRUE
"2376","Aulostomus chinensis","NCBI",0.988,"Aulostomus chinensis",TRUE
"2377","Aulostomus maculatus","NCBI",0.988,"Aulostomus maculatus",TRUE
"2378","Aulostomus strigosus","NCBI",0.988,"Aulostomus strigosus",TRUE
"2379","Aulotrachichthys argyrophanus","CU*STAR",0.988,"Aulotrachichthys argyrophanus",TRUE
"2380","Aulotrachichthys atlanticus","EOL",0.988,"Aulotrachichthys atlanticus",TRUE
"2381","Aulotrachichthys heptalepis","EOL",0.988,"Aulotrachichthys heptalepis",TRUE
"2382","Aulotrachichthys latus","EOL",0.988,"Aulotrachichthys latus",TRUE
"2383","Aulotrachichthys novaezelandicus","EOL",0.988,"Aulotrachichthys novaezelandicus",TRUE
"2384","Aulotrachichthys prosthemius","NCBI",0.988,"Aulotrachichthys prosthemius",TRUE
"2385","Aulotrachichthys sajademalensis","Catalogue of Life",0.988,"Aulotrachichthys sajademalensis",TRUE
"2386","Aurelia aurita","NCBI",0.988,"Aurelia aurita",TRUE
"2387","Aurigequula fasciata","NCBI",0.988,"Aurigequula fasciata",TRUE
"2388","Austinograea alayseae","NCBI",0.988,"Austinograea alayseae",TRUE
"2389","Austraeolis ornata","NCBI",0.988,"Austraeolis ornata",TRUE
"2390","Australomussa rowleyensis","NCBI",0.988,"Australomussa rowleyensis",TRUE
"2391","Austrasphaera berentsae","uBio NameBank",0.988,"Austrasphaera berentsae",TRUE
"2392","Austrasphaera springthorpei","uBio NameBank",0.988,"Austrasphaera springthorpei",TRUE
"2393","Austriella corrugata","NCBI",0.988,"Austriella corrugata",TRUE
"2394","Austrobatrachus foedus","EOL",0.988,"Austrobatrachus foedus",TRUE
"2395","Austrodecus breviceps","EOL",0.988,"Austrodecus breviceps",TRUE
"2396","Austrodecus calcaricauda","EOL",0.988,"Austrodecus calcaricauda",TRUE
"2397","Austrodecus cestum","EOL",0.988,"Austrodecus cestum",TRUE
"2398","Austrodecus conifer","EOL",0.988,"Austrodecus conifer",TRUE
"2399","Austrodecus crenatum","EOL",0.988,"Austrodecus crenatum",TRUE
"2400","Austrodecus curtipes","EOL",0.988,"Austrodecus curtipes",TRUE
"2401","Austrodecus elegans","EOL",0.988,"Austrodecus elegans",TRUE
"2402","Austrodecus enzoi","CU*STAR",0.988,"Austrodecus enzoi",TRUE
"2403","Austrodecus fagei","EOL",0.988,"Austrodecus fagei",TRUE
"2404","Austrodecus fryi","EOL",0.988,"Austrodecus fryi",TRUE
"2405","Austrodecus glabrum","EOL",0.988,"Austrodecus glabrum",TRUE
"2406","Austrodecus glaciale","NCBI",0.988,"Austrodecus glaciale",TRUE
"2407","Austrodecus goughense","EOL",0.988,"Austrodecus goughense",TRUE
"2408","Austrodecus kelpi","EOL",0.988,"Austrodecus kelpi",TRUE
"2409","Austrodecus longispinum","EOL",0.988,"Austrodecus longispinum",TRUE
"2410","Austrodecus pushkini","EOL",0.988,"Austrodecus pushkini",TRUE
"2411","Austrodecus simulans","EOL",0.988,"Austrodecus simulans",TRUE
"2412","Austrodecus tristanense","EOL",0.988,"Austrodecus tristanense",TRUE
"2413","Austrodecus varan","uBio NameBank",0.988,"Austrodecus varan",TRUE
"2414","Austrofilius furcatus","EOL",0.988,"Austrofilius furcatus",TRUE
"2415","Austroflustra vulgaris","EOL",0.988,"Austroflustra vulgaris",TRUE
"2416","Austroglossus microlepis","NCBI",0.988,"Austroglossus microlepis",TRUE
"2417","Austroglossus pectoralis","NCBI",0.988,"Austroglossus pectoralis",TRUE
"2418","Austrognatharia pecten","EOL",0.988,"Austrognatharia pecten",TRUE
"2419","Austrognathia nannulifera","Index to Organism Names",0.988,"Austrognathia nannulifera",TRUE
"2420","Austrolabrus maculatus","NCBI",0.988,"Austrolabrus maculatus",TRUE
"2421","Austrolepidopa caledonia","EOL",0.988,"Austrolepidopa caledonia",TRUE
"2422","Austrolepidopa trigonops","Interim Register of Marine and Nonmarine Genera",0.988,"Austrolepidopa trigonops",TRUE
"2423","Austrolethops wardi","EOL",0.988,"Austrolethops wardi",TRUE
"2424","Austrolycus depressiceps","NCBI",0.988,"Austrolycus depressiceps",TRUE
"2425","Austrolycus laticinctus","NCBI",0.988,"Austrolycus laticinctus",TRUE
"2426","Austromegabalanus psittacus","NCBI",0.988,"Austromegabalanus psittacus",TRUE
"2427","Austronibea oedogenys","NCBI",0.988,"Austronibea oedogenys",TRUE
"2428","Austroniscus acutus","CU*STAR",0.988,"Austroniscus acutus",TRUE
"2429","Austroniscus karamani","CU*STAR",0.988,"Austroniscus karamani",TRUE
"2430","Austroniscus norbi","EOL",0.988,"Austroniscus norbi",TRUE
"2431","Austroniscus ovalis","EOL",0.988,"Austroniscus ovalis",TRUE
"2432","Austropallene brachyura","EOL",0.988,"Austropallene brachyura",TRUE
"2433","Austropallene calmani","EOL",0.988,"Austropallene calmani",TRUE
"2434","Austropallene cornigera","NCBI",0.988,"Austropallene cornigera",TRUE
"2435","Austropallene cristata","NCBI",0.988,"Austropallene cristata",TRUE
"2436","Austropallene gracilipes","EOL",0.988,"Austropallene gracilipes",TRUE
"2437","Austropallene tcherniae","CU*STAR",0.988,"Austropallene tcherniae",TRUE
"2438","Austropallene tibicina","EOL",0.988,"Austropallene tibicina",TRUE
"2439","Austropenaeus nitidus","EOL",0.988,"Austropenaeus nitidus",TRUE
"2440","Austroraptus calcaratus","NCBI",0.988,"Austroraptus calcaratus",TRUE
"2441","Austroraptus juvenilis","EOL",0.988,"Austroraptus juvenilis",TRUE
"2442","Austroraptus praecox","EOL",0.988,"Austroraptus praecox",TRUE
"2443","Austroraptus sicarius","EOL",0.988,"Austroraptus sicarius",TRUE
"2444","Austrorossia antillensis","EOL",0.988,"Austrorossia antillensis",TRUE
"2445","Austrorossia australis","EOL",0.988,"Austrorossia australis",TRUE
"2446","Austrorossia enigmatica","Freebase",0.988,"Austrorossia enigmatica",TRUE
"2447","Austrosignum glaciale","EOL",0.988,"Austrosignum glaciale",TRUE
"2448","Austrosquilla tsangi","NCBI",0.988,"Austrosquilla tsangi",TRUE
"2449","Automate branchialis","Index to Organism Names",0.988,"Automate branchialis",TRUE
"2450","Automate dolichognatha","EOL",0.988,"Automate dolichognatha",TRUE
"2451","Auxis rochei","NCBI",0.988,"Auxis rochei",TRUE
"2452","Auxis thazard","NCBI",0.988,"Auxis thazard",TRUE
"2453","Avicennia germinans","NCBI",0.988,"Avicennia germinans",TRUE
"2454","Avocettina acuticeps","EOL",0.988,"Avocettina acuticeps",TRUE
"2455","Avocettina bowersii","EOL",0.988,"Avocettina bowersii",TRUE
"2456","Avocettina infans","NCBI",0.988,"Avocettina infans",TRUE
"2457","Avocettina paucipora","EOL",0.988,"Avocettina paucipora",TRUE
"2458","Avrainvillea erecta","EOL",0.988,"Avrainvillea erecta",TRUE
"2459","Awaous guamensis","NCBI",0.988,"Awaous guamensis",TRUE
"2460","Awaous lateristriga","Freebase",0.988,"Awaous lateristriga",TRUE
"2461","Awaous melanocephalus","NCBI",0.988,"Awaous melanocephalus",TRUE
"2462","Awaous ocellaris","NCBI",0.988,"Awaous ocellaris",TRUE
"2463","Axelella smithii","Freebase",0.988,"Axelella smithii",TRUE
"2464","Axianassa heardi","Interim Register of Marine and Nonmarine Genera",0.988,"Axianassa heardi",TRUE
"2465","Axianassa ngochoae","Wikispecies",0.988,"Axianassa ngochoae",TRUE
"2466","Axinella polypoides","NCBI",0.988,"Axinella polypoides",TRUE
"2467","Axinopsida cordata","EOL",0.988,"Axinopsida cordata",TRUE
"2468","Axinyssa aculeata","EOL",0.988,"Axinyssa aculeata",TRUE
"2469","Axinyssa aplysinoides","Index to Organism Names",0.988,"Axinyssa aplysinoides",TRUE
"2470","Axinyssa variabilis","uBio NameBank",0.988,"Axinyssa variabilis",TRUE
"2471","Axiopsis consobrina","CU*STAR",0.988,"Axiopsis consobrina",TRUE
"2472","Axiopsis pica","EOL",0.988,"Axiopsis pica",TRUE
"2473","Axiopsis serratifrons","NCBI",0.988,"Axiopsis serratifrons",TRUE
"2474","Axiothella mucosa","EOL",0.988,"Axiothella mucosa",TRUE
"2475","Axoclinus cocoensis","Freebase",0.988,"Axoclinus cocoensis",TRUE
"2476","Axoclinus lucillae","NCBI",0.988,"Axoclinus lucillae",TRUE
"2477","Axoclinus nigricaudus","NCBI",0.988,"Axoclinus nigricaudus",TRUE
"2478","Azorinus coarctatus","EOL",0.988,"Azorinus coarctatus",TRUE
"2479","Azurina eupalama","Freebase",0.988,"Azurina eupalama",TRUE
"2480","Azurina hirundo","NCBI",0.988,"Azurina hirundo",TRUE
"2481","Azygopus pinnifasciatus","Freebase",0.988,"Azygopus pinnifasciatus",TRUE
"2482","Babamunida hystrix","NCBI",0.988,"Babamunida hystrix",TRUE
"2483","Babelomurex dalli","Freebase",0.988,"Babelomurex dalli",TRUE
"2484","Babelomurex mansfieldi","Freebase",0.988,"Babelomurex mansfieldi",TRUE
"2485","Babylonia lutosa","NCBI",0.988,"Babylonia lutosa",TRUE
"2486","Babylonia spirata","NCBI",0.988,"Babylonia spirata",TRUE
"2487","Bactrocythara asarca","Freebase",0.988,"Bactrocythara asarca",TRUE
"2488","Bactronophorus thoracites","Index to Organism Names",0.988,"Bactronophorus thoracites",TRUE
"2489","Baeolidia australis","NCBI",0.988,"Baeolidia australis",TRUE
"2490","Bagre bagre","NCBI",0.988,"Bagre bagre",TRUE
"2491","Bagre marinus","NCBI",0.988,"Bagre marinus",TRUE
"2492","Bagre panamensis","NCBI",0.988,"Bagre panamensis",TRUE
"2493","Bagre pinnimaculatus","NCBI",0.988,"Bagre pinnimaculatus",TRUE
"2494","Bahaba polykladiskos","EOL",0.988,"Bahaba polykladiskos",TRUE
"2495","Bailya intricata","Freebase",0.988,"Bailya intricata",TRUE
"2496","Bailya parva","Freebase",0.988,"Bailya parva",TRUE
"2497","Bairdiella ensifera","EOL",0.988,"Bairdiella ensifera",TRUE
"2498","Bairdiella ronchus","NCBI",0.988,"Bairdiella ronchus",TRUE
"2499","Bairdoppilata villosa","Interim Register of Marine and Nonmarine Genera",0.988,"Bairdoppilata villosa",TRUE
"2500","Bajacalifornia burragei","NCBI",0.988,"Bajacalifornia burragei",TRUE
"2501","Bajacalifornia calcarata","EOL",0.988,"Bajacalifornia calcarata",TRUE
"2502","Bajacalifornia erimoensis","EOL",0.988,"Bajacalifornia erimoensis",TRUE
"2503","Bajacalifornia megalops","NCBI",0.988,"Bajacalifornia megalops",TRUE
"2504","Balaena mysticetus","uBio NameBank",0.995,"Balaena",FALSE
"2505","Balaenoptera acutorostrata","NCBI",0.988,"Balaenoptera acutorostrata",TRUE
"2506","Balaenoptera bonaerensis","NCBI",0.988,"Balaenoptera bonaerensis",TRUE
"2507","Balaenoptera borealis","NCBI",0.988,"Balaenoptera borealis",TRUE
"2508","Balaenoptera brydei","NCBI",0.988,"Balaenoptera brydei",TRUE
"2509","Balaenoptera edeni","NCBI",0.988,"Balaenoptera edeni",TRUE
"2510","Balaenoptera musculus","NCBI",0.988,"Balaenoptera musculus",TRUE
"2511","Balaenoptera physalus","NCBI",0.988,"Balaenoptera physalus",TRUE
"2512","Balanoglossus clavigerus","ITIS",0.988,"Balanoglossus clavigerus",TRUE
"2513","Balanophyllia desmophyllioides","NCBI",0.988,"Balanophyllia desmophyllioides",TRUE
"2514","Balanophyllia elegans","NCBI",0.988,"Balanophyllia elegans",TRUE
"2515","Balanus albicostatus","WoRMS",0.988,"Balanus albicostatus",TRUE
"2516","Balanus amphitrite","Freebase",0.988,"Balanus amphitrite",TRUE
"2517","Balanus crenatus","NCBI",0.988,"Balanus crenatus",TRUE
"2518","Balanus improvisus","NCBI",0.988,"Balanus improvisus",TRUE
"2519","Balanus laevis","EOL",0.988,"Balanus laevis",TRUE
"2520","Balanus minutus","EOL",0.988,"Balanus minutus",TRUE
"2521","Balanus nubilis","Catalogue of Life",0.988,"Balanus nubilis",TRUE
"2522","Balanus spongicola","EOL",0.988,"Balanus spongicola",TRUE
"2523","Balanus trigonus","NCBI",0.988,"Balanus trigonus",TRUE
"2524","Balanus uliginosus","Index to Organism Names",0.988,"Balanus uliginosus",TRUE
"2525","Baldwinella aureorubens","NCBI",0.988,"Baldwinella aureorubens",TRUE
"2526","Baldwinella vivanus","NCBI",0.988,"Baldwinella vivanus",TRUE
"2527","Balistapus undulatus","NCBI",0.988,"Balistapus undulatus",TRUE
"2528","Balistes capriscus","NCBI",0.988,"Balistes capriscus",TRUE
"2529","Balistes polylepis","NCBI",0.988,"Balistes polylepis",TRUE
"2530","Balistes punctatus","NCBI",0.988,"Balistes punctatus",TRUE
"2531","Balistes vetula","NCBI",0.988,"Balistes vetula",TRUE
"2532","Balistoides conspicillum","NCBI",0.988,"Balistoides conspicillum",TRUE
"2533","Balistoides viridescens","NCBI",0.988,"Balistoides viridescens",TRUE
"2534","Ballia callitricha","NCBI",0.988,"Ballia callitricha",TRUE
"2535","Balliella crouanioides","EOL",0.988,"Balliella crouanioides",TRUE
"2536","Bamarooka anomala","uBio NameBank",0.988,"Bamarooka anomala",TRUE
"2537","Bamarooka bathycephala","uBio NameBank",0.988,"Bamarooka bathycephala",TRUE
"2538","Bamarooka endota","EOL",0.988,"Bamarooka endota",TRUE
"2539","Bamarooka tropicalis","uBio NameBank",0.988,"Bamarooka tropicalis",TRUE
"2540","Banareia armata","Index to Organism Names",0.988,"Banareia armata",TRUE
"2541","Banjos banjos","NCBI",0.988,"Banjos banjos",TRUE
"2542","Bankia bipalmulata","EOL",0.988,"Bankia bipalmulata",TRUE
"2543","Bankia campanellata","Index to Organism Names",0.988,"Bankia campanellata",TRUE
"2544","Bankia martensi","EOL",0.988,"Bankia martensi",TRUE
