"","submitted_name","data_source_title","score","matched_name2","match"
"9451","Favites spinosa","Union 4",0.988,"Favites spinosa",TRUE
"9452","Favites stylifera","NCBI",0.988,"Favites stylifera",TRUE
"9453","Favites vasta","Union 4",0.988,"Favites vasta",TRUE
"9454","Favonigobius exquisitus","NCBI",0.988,"Favonigobius exquisitus",TRUE
"9455","Favonigobius melanobranchus","NCBI",0.988,"Favonigobius melanobranchus",TRUE
"9456","Favonigobius neilli","EOL",0.988,"Favonigobius neilli",TRUE
"9457","Favonigobius reichei","NCBI",0.988,"Favonigobius reichei",TRUE
"9458","Felichthys filamentosus","EOL",0.988,"Felichthys filamentosus",TRUE
"9459","Fenestraja atripinna","EOL",0.988,"Fenestraja atripinna",TRUE
"9460","Fenestraja cubensis","EOL",0.988,"Fenestraja cubensis",TRUE
"9461","Fenestraja ishiyamai","EOL",0.988,"Fenestraja ishiyamai",TRUE
"9462","Fenestraja maceachrani","EOL",0.988,"Fenestraja maceachrani",TRUE
"9463","Fenestraja mamillidens","CU*STAR",0.988,"Fenestraja mamillidens",TRUE
"9464","Fenestraja plutonia","EOL",0.988,"Fenestraja plutonia",TRUE
"9465","Fenestraja sibogae","EOL",0.988,"Fenestraja sibogae",TRUE
"9466","Fenestraja sinusmexicanus","EOL",0.988,"Fenestraja sinusmexicanus",TRUE
"9467","Feresa attenuata","NCBI",0.988,"Feresa attenuata",TRUE
"9468","Feroxodon multistriatus","EOL",0.988,"Feroxodon multistriatus",TRUE
"9469","Fiatola fasciata","EOL",0.988,"Fiatola fasciata",TRUE
"9470","Fidenas penares","Interim Register of Marine and Nonmarine Genera",0.988,"Fidenas penares",TRUE
"9471","Fierasfer arenicola","EOL",0.988,"Fierasfer arenicola",TRUE
"9472","Fierasfer caninus","EOL",0.988,"Fierasfer caninus",TRUE
"9473","Fierasfer dubius","EOL",0.988,"Fierasfer dubius",TRUE
"9474","Fierasfer fontanesii","uBio NameBank",0.988,"Fierasfer fontanesii",TRUE
"9475","Fierasfer imberbis","Index to Organism Names",0.988,"Fierasfer imberbis",TRUE
"9476","Fierasfer maculata","EOL",0.988,"Fierasfer maculata",TRUE
"9477","Fierasfer microdon","EOL",0.988,"Fierasfer microdon",TRUE
"9478","Figaro boardmani","NCBI",0.988,"Figaro boardmani",TRUE
"9479","Figaro striatus","Freebase",0.988,"Figaro striatus",TRUE
"9480","Filippovia knipovitchi","NCBI",0.988,"Filippovia knipovitchi",TRUE
"9481","Filithuria elegans","Index to Organism Names",0.988,"Filithuria elegans",TRUE
"9482","Fistularia chinensis","EOL",0.988,"Fistularia chinensis",TRUE
"9483","Fistularia corneta","NCBI",0.988,"Fistularia corneta",TRUE
"9484","Fistularia immaculata","EOL",0.988,"Fistularia immaculata",TRUE
"9485","Fistularia impatiens","uBio NameBank",0.988,"Fistularia impatiens",TRUE
"9486","Fistularia mollis","uBio NameBank",0.988,"Fistularia mollis",TRUE
"9487","Fistularia neoeboracensis","EOL",0.988,"Fistularia neoeboracensis",TRUE
"9488","Fistularia petimba","NCBI",0.988,"Fistularia petimba",TRUE
"9489","Fistularia rubra","EOL",0.988,"Fistularia rubra",TRUE
"9490","Fistularia serrata","EOL",0.988,"Fistularia serrata",TRUE
"9491","Fistularia starski","Catalogue of Life",0.75,"Fistularia starksi",FALSE
"9492","Fistularia tabacaria","NCBI",0.988,"Fistularia tabacaria",TRUE
"9493","Fistularia villosa","EOL",0.988,"Fistularia villosa",TRUE
"9494","Flabellum daphnense","EOL",0.988,"Flabellum daphnense",TRUE
"9495","Flagellaria fistularis","EOL",0.988,"Flagellaria fistularis",TRUE
"9496","Flagellostomias boureei","NCBI",0.988,"Flagellostomias boureei",TRUE
"9497","Flammeo marianus","Index to Organism Names",0.988,"Flammeo marianus",TRUE
"9498","Flesus vulgaris","uBio NameBank",0.988,"Flesus vulgaris",TRUE
"9499","Florida caerulea caerulea","Index to Organism Names",0.999,"Florida caerulea caerulea",TRUE
"9500","Floridichthys carpio","NCBI",0.988,"Floridichthys carpio",TRUE
"9501","Floridichthys carpio subspecies barbouri","Catalogue of Life",0.988,"Floridichthys carpio",FALSE
"9502","Floridichthys carpio subspecies polyommus","Catalogue of Life",0.988,"Floridichthys carpio",FALSE
"9503","Floridichthys polyommus","NCBI",0.988,"Floridichthys polyommus",TRUE
"9504","Foa madagascariensis","EOL",0.988,"Foa madagascariensis",TRUE
"9505","Fodiator acutus","NCBI",0.988,"Fodiator acutus",TRUE
"9506","Fodiator acutus pacificus","uBio NameBank",0.999,"Fodiator acutus pacificus",TRUE
"9507","Fodiator acutus rostratus","EOL",0.999,"Fodiator acutus rostratus",TRUE
"9508","Fodiator rostratus","NCBI",0.988,"Fodiator rostratus",TRUE
"9509","Foetorepus agassizii","EOL",0.988,"Foetorepus agassizii",TRUE
"9510","Foetorepus dagmarae","EOL",0.988,"Foetorepus dagmarae",TRUE
"9511","Foetorepus goodenbeani","EOL",0.988,"Foetorepus goodenbeani",TRUE
"9512","Foetorepus grandoculis","Interim Register of Marine and Nonmarine Genera",0.988,"Foetorepus grandoculis",TRUE
"9513","Forcipiger cyrano","EOL",0.988,"Forcipiger cyrano",TRUE
"9514","Forcipiger flavissimus","NCBI",0.988,"Forcipiger flavissimus",TRUE
"9515","Forcipiger inornatus","EOL",0.988,"Forcipiger inornatus",TRUE
"9516","Forcipiger longirostris","NCBI",0.988,"Forcipiger longirostris",TRUE
"9517","Fordonia bicolor","Index to Organism Names",0.988,"Fordonia bicolor",TRUE
"9518","Fordonia leucobalia","NCBI",0.988,"Fordonia leucobalia",TRUE
"9519","Fordonia papuensis","uBio NameBank",0.988,"Fordonia papuensis",TRUE
"9520","Fordonia unicolor","Index to Organism Names",0.988,"Fordonia unicolor",TRUE
"9521","Fordonia varabilis","uBio NameBank",0.988,"Fordonia varabilis",TRUE
"9522","Foreipiger flavissimus","uBio NameBank",0.988,"Foreipiger flavissimus",TRUE
"9523","Forsterygion bathytaton","EOL",0.988,"Forsterygion bathytaton",TRUE
"9524","Forsterygion capito","uBio NameBank",0.988,"Forsterygion capito",TRUE
"9525","Forsterygion flavonigrum","Freebase",0.988,"Forsterygion flavonigrum",TRUE
"9526","Forsterygion gymnota","Catalogue of Life",0.988,"Forsterygion gymnota",TRUE
"9527","Forsterygion gymnotum","EOL",0.988,"Forsterygion gymnotum",TRUE
"9528","Forsterygion lapillum","NCBI",0.988,"Forsterygion lapillum",TRUE
"9529","Forsterygion malcolmi","Freebase",0.988,"Forsterygion malcolmi",TRUE
"9530","Forsterygion maryannae","Catalogue of Life",0.988,"Forsterygion maryannae",TRUE
"9531","Forsterygion multiradiatum","EOL",0.988,"Forsterygion multiradiatum",TRUE
"9532","Forsterygion nigripenne","Index to Organism Names",0.988,"Forsterygion nigripenne",TRUE
"9533","Forsterygion profundum","EOL",0.988,"Forsterygion profundum",TRUE
"9534","Forsterygion varium","NCBI",0.988,"Forsterygion varium",TRUE
"9535","Fowlea peguensis","uBio NameBank",0.988,"Fowlea peguensis",TRUE
"9536","Fowlerella bicolor","uBio NameBank",0.988,"Fowlerella bicolor",TRUE
"9537","Fowlerichthys avalonis","NCBI",0.988,"Fowlerichthys avalonis",TRUE
"9538","Fowlerichthys ocellatus","Catalogue of Life",0.988,"Fowlerichthys ocellatus",TRUE
"9539","Fowlerichthys radiosus","NCBI",0.988,"Fowlerichthys radiosus",TRUE
"9540","Fowlerichthys senegalensis","uBio NameBank",0.988,"Fowlerichthys senegalensis",TRUE
"9541","Fratercula arctica","NCBI",0.988,"Fratercula arctica",TRUE
"9542","Fratercula cirrhata","NCBI",0.988,"Fratercula cirrhata",TRUE
"9543","Fratercula corniculata","NCBI",0.988,"Fratercula corniculata",TRUE
"9544","Fregata andrewsi","NCBI",0.988,"Fregata andrewsi",TRUE
"9545","Fregata aquila","NCBI",0.988,"Fregata aquila",TRUE
"9546","Fregata ariel","NCBI",0.988,"Fregata ariel",TRUE
"9547","Fregata magnificens","NCBI",0.988,"Fregata magnificens",TRUE
"9548","Fregata minor","NCBI",0.988,"Fregata minor",TRUE
"9549","Fregetta grallaria","NCBI",0.988,"Fregetta grallaria",TRUE
"9550","Fregetta maoriana","GBIF Backbone Taxonomy",0.988,"Fregetta maoriana",TRUE
"9551","Fregetta tropica","NCBI",0.988,"Fregetta tropica",TRUE
"9552","Frontilabrus caeruleus","EOL",0.988,"Frontilabrus caeruleus",TRUE
"9553","Fucodium galapagense","uBio NameBank",0.988,"Fucodium galapagense",TRUE
"9554","Fucomimus mus","Freebase",0.988,"Fucomimus mus",TRUE
"9555","Fugu alboplumbeus","EOL",0.988,"Fugu alboplumbeus",TRUE
"9556","Fugu chrysops","EOL",0.988,"Fugu chrysops",TRUE
"9557","Fugu flavidus","EOL",0.988,"Fugu flavidus",TRUE
"9558","Fugu niphobles","EOL",0.988,"Fugu niphobles",TRUE
"9559","Fugu oblongus","EOL",0.988,"Fugu oblongus",TRUE
"9560","Fugu obscurus","EOL",0.988,"Fugu obscurus",TRUE
"9561","Fugu ocellatus","EOL",0.988,"Fugu ocellatus",TRUE
"9562","Fugu orbimaculatus","uBio NameBank",0.988,"Fugu orbimaculatus",TRUE
"9563","Fugu pardalis","EOL",0.988,"Fugu pardalis",TRUE
"9564","Fugu poecilonotum","uBio NameBank",0.988,"Fugu poecilonotum",TRUE
"9565","Fugu poecilonotus","EOL",0.988,"Fugu poecilonotus",TRUE
"9566","Fugu reticularis","EOL",0.988,"Fugu reticularis",TRUE
"9567","Fugu rubripes","EOL",0.988,"Fugu rubripes",TRUE
"9568","Fugu vermicularis","EOL",0.988,"Fugu vermicularis",TRUE
"9569","Fugu xanthopterus","EOL",0.988,"Fugu xanthopterus",TRUE
"9570","Fulica alai","NCBI",0.988,"Fulica alai",TRUE
"9571","Fulica americana","NCBI",0.988,"Fulica americana",TRUE
"9572","Fulica atra","NCBI",0.988,"Fulica atra",TRUE
"9573","Fulica caribaea","Freebase",0.988,"Fulica caribaea",TRUE
"9574","Fulica cristata","NCBI",0.988,"Fulica cristata",TRUE
"9575","Fulmarus glacialis","NCBI",0.988,"Fulmarus glacialis",TRUE
"9576","Fulmarus glacialoides","NCBI",0.988,"Fulmarus glacialoides",TRUE
"9577","Fundulus diaphanus","NCBI",0.988,"Fundulus diaphanus",TRUE
"9578","Fundulus floridensis","EOL",0.988,"Fundulus floridensis",TRUE
"9579","Fundulus grandis","NCBI",0.988,"Fundulus grandis",TRUE
"9580","Fundulus grandissimus","EOL",0.988,"Fundulus grandissimus",TRUE
"9581","Fundulus heteroclitus","NCBI",0.988,"Fundulus heteroclitus",TRUE
"9582","Fundulus jenkinsi","NCBI",0.988,"Fundulus jenkinsi",TRUE
"9583","Fundulus majalis","NCBI",0.988,"Fundulus majalis",TRUE
"9584","Fundulus pallidus","EOL",0.988,"Fundulus pallidus",TRUE
"9585","Fundulus persimilis","EOL",0.988,"Fundulus persimilis",TRUE
"9586","Fundulus pulvereus","NCBI",0.988,"Fundulus pulvereus",TRUE
"9587","Fundulus saguanus","EOL",0.988,"Fundulus saguanus",TRUE
"9588","Fundulus similis","NCBI",0.988,"Fundulus similis",TRUE
"9589","Fundulus xenica","Catalogue of Life",0.75,"Fundulus",FALSE
"9590","Fungia concinna","EOL",0.988,"Fungia concinna",TRUE
"9591","Fungia corona","EOL",0.988,"Fungia corona",TRUE
"9592","Fungia costulata","EOL",0.988,"Fungia costulata",TRUE
"9593","Fungia curvata","EOL",0.988,"Fungia curvata",TRUE
"9594","Fungia cyclolites","EOL",0.988,"Fungia cyclolites",TRUE
"9595","Fungia danai","EOL",0.988,"Fungia danai",TRUE
"9596","Fungia distorta","EOL",0.988,"Fungia distorta",TRUE
"9597","Fungia elegans","OBIS",0.988,"Fungia elegans",TRUE
"9598","Fungia fragilis","EOL",0.988,"Fungia fragilis",TRUE
"9599","Fungia fralinae","EOL",0.988,"Fungia fralinae",TRUE
"9600","Fungia fungites","NCBI",0.988,"Fungia fungites",TRUE
"9601","Fungia granulosa","EOL",0.988,"Fungia granulosa",TRUE
"9602","Fungia hexagonalis","EOL",0.988,"Fungia hexagonalis",TRUE
"9603","Fungia horrida","EOL",0.988,"Fungia horrida",TRUE
"9604","Fungia klunzingeri","EOL",0.988,"Fungia klunzingeri",TRUE
"9605","Fungia moluccensis","EOL",0.988,"Fungia moluccensis",TRUE
"9606","Fungia paumotensis","EOL",0.988,"Fungia paumotensis",TRUE
"9607","Fungia puishani","EOL",0.988,"Fungia puishani",TRUE
"9608","Fungia repanda","EOL",0.988,"Fungia repanda",TRUE
"9609","Fungia scabra","EOL",0.988,"Fungia scabra",TRUE
"9610","Fungia scruposa","Freebase",0.988,"Fungia scruposa",TRUE
"9611","Fungia scutaria","EOL",0.988,"Fungia scutaria",TRUE
"9612","Fungia seychellensis","EOL",0.988,"Fungia seychellensis",TRUE
"9613","Fungia sinensis","EOL",0.988,"Fungia sinensis",TRUE
"9614","Fungia somervillei","EOL",0.988,"Fungia somervillei",TRUE
"9615","Fungia spinifer","EOL",0.988,"Fungia spinifer",TRUE
"9616","Fungia taiwanensis","EOL",0.988,"Fungia taiwanensis",TRUE
"9617","Fungia tenuis","EOL",0.988,"Fungia tenuis",TRUE
"9618","Fungia vaughani","EOL",0.988,"Fungia vaughani",TRUE
"9619","Furcaria cyanea","EOL",0.988,"Furcaria cyanea",TRUE
"9620","Furcaria puncta","EOL",0.988,"Furcaria puncta",TRUE
"9621","Furgaleus macki","NCBI",0.988,"Furgaleus macki",TRUE
"9622","Furgaleus ventralis","Index to Organism Names",0.988,"Furgaleus ventralis",TRUE
"9623","Fur macki","EOL",0.988,"Fur macki",TRUE
"9624","Fur ventralis","Index to Organism Names",0.988,"Fur ventralis",TRUE
"9625","Fusigobius scapulostigma","uBio NameBank",0.988,"Fusigobius scapulostigma",TRUE
"9626","Gabianus scoresbii","IUCN Red List of Threatened Species",0.988,"Gabianus scoresbii",TRUE
"9627","Gadella imberbis","NCBI",0.988,"Gadella imberbis",TRUE
"9628","Gadella maraldi","EOL",0.988,"Gadella maraldi",TRUE
"9629","Gadella svetovidovi","EOL",0.988,"Gadella svetovidovi",TRUE
"9630","Gadomus arcuatus","NCBI",0.988,"Gadomus arcuatus",TRUE
"9631","Gadomus longifilis","NCBI",0.988,"Gadomus longifilis",TRUE
"9632","Gadomus magnifilis","EOL",0.988,"Gadomus magnifilis",TRUE
"9633","Gadus albidus","EOL",0.988,"Gadus albidus",TRUE
"9634","Gadus capelanus","EOL",0.988,"Gadus capelanus",TRUE
"9635","Gadus cimbrius","EOL",0.988,"Gadus cimbrius",TRUE
"9636","Gadus elongatus","EOL",0.988,"Gadus elongatus",TRUE
"9637","Gadus esmarkii","EOL",0.988,"Gadus esmarkii",TRUE
"9638","Gadus lepidion","EOL",0.988,"Gadus lepidion",TRUE
"9639","Gadus maraldi","EOL",0.988,"Gadus maraldi",TRUE
"9640","Gadus merlangus","EOL",0.988,"Gadus merlangus",TRUE
"9641","Gadus morhua","NCBI",0.988,"Gadus morhua",TRUE
"9642","Gadus moro","EOL",0.988,"Gadus moro",TRUE
"9643","Gadus mustela","EOL",0.988,"Gadus mustela",TRUE
"9644","Gadus pollachius","EOL",0.988,"Gadus pollachius",TRUE
"9645","Gadus tau","uBio NameBank",0.988,"Gadus tau",TRUE
"9646","Gadus tomcod","uBio NameBank",0.988,"Gadus tomcod",TRUE
"9647","Gaidropsarus granti","NCBI",0.988,"Gaidropsarus granti",TRUE
"9648","Gaidropsarus guttatus","EOL",0.988,"Gaidropsarus guttatus",TRUE
"9649","Gaidropsarus macrophthalmus","NCBI",0.988,"Gaidropsarus macrophthalmus",TRUE
"9650","Gaidropsarus vulgaris","NCBI",0.988,"Gaidropsarus vulgaris",TRUE
"9651","Galaxaura barbata","EOL",0.988,"Galaxaura barbata",TRUE
"9652","Galaxaura intermedia","EOL",0.988,"Galaxaura intermedia",TRUE
"9653","Galaxea acrhelia","Union 4",0.988,"Galaxea acrhelia",TRUE
"9654","Galaxea astreata","NCBI",0.988,"Galaxea astreata",TRUE
"9655","Galaxea cryptoramosa","Union 4",0.988,"Galaxea cryptoramosa",TRUE
"9656","Galaxea fascicularis","NCBI",0.988,"Galaxea fascicularis",TRUE
"9657","Galaxea horrescens","NCBI",0.988,"Galaxea horrescens",TRUE
"9658","Galaxea longisepta","Union 4",0.988,"Galaxea longisepta",TRUE
"9659","Galaxea paucisepta","Union 4",0.988,"Galaxea paucisepta",TRUE
"9660","Galaxias affinis","EOL",0.988,"Galaxias affinis",TRUE
"9661","Galaxias amaenus","EOL",0.988,"Galaxias amaenus",TRUE
"9662","Galaxias argenteus","NCBI",0.988,"Galaxias argenteus",TRUE
"9663","Galaxias atkinsoni","EOL",0.988,"Galaxias atkinsoni",TRUE
"9664","Galaxias bollansi","EOL",0.988,"Galaxias bollansi",TRUE
"9665","Galaxias brevipinnis","NCBI",0.988,"Galaxias brevipinnis",TRUE
"9666","Galaxias brocchus","EOL",0.988,"Galaxias brocchus",TRUE
"9667","Galaxias cambellii","Catalogue of Life",0.75,"Galaxias campbellii",FALSE
"9668","Galaxias castleae","EOL",0.988,"Galaxias castleae",TRUE
"9669","Galaxias charlottae","EOL",0.988,"Galaxias charlottae",TRUE
"9670","Galaxias coppingeri","EOL",0.988,"Galaxias coppingeri",TRUE
"9671","Galaxias coxii","EOL",0.988,"Galaxias coxii",TRUE
"9672","Galaxias cylindricus","EOL",0.988,"Galaxias cylindricus",TRUE
"9673","Galaxias delicatulus","EOL",0.988,"Galaxias delicatulus",TRUE
"9674","Galaxias fasciatus","NCBI",0.988,"Galaxias fasciatus",TRUE
"9675","Galaxias forsteri","EOL",0.988,"Galaxias forsteri",TRUE
"9676","Galaxias grandis","EOL",0.988,"Galaxias grandis",TRUE
"9677","Galaxias huttoni","EOL",0.988,"Galaxias huttoni",TRUE
"9678","Galaxias johnstoni","NCBI",0.988,"Galaxias johnstoni",TRUE
"9679","Galaxias koaro","EOL",0.988,"Galaxias koaro",TRUE
"9680","Galaxias kokopu","EOL",0.988,"Galaxias kokopu",TRUE
"9681","Galaxias krefftii","EOL",0.988,"Galaxias krefftii",TRUE
"9682","Galaxias lynx","EOL",0.988,"Galaxias lynx",TRUE
"9683","Galaxias maculatus","NCBI",0.988,"Galaxias maculatus",TRUE
"9684","Galaxias minutus","EOL",0.988,"Galaxias minutus",TRUE
"9685","Galaxias nebulosa","EOL",0.988,"Galaxias nebulosa",TRUE
"9686","Galaxias nigothoruk","EOL",0.988,"Galaxias nigothoruk",TRUE
"9687","Galaxias obtusus","EOL",0.988,"Galaxias obtusus",TRUE
"9688","Galaxias parkeri","EOL",0.988,"Galaxias parkeri",TRUE
"9689","Galaxias parrishi","EOL",0.988,"Galaxias parrishi",TRUE
"9690","Galaxias postvectis","NCBI",0.988,"Galaxias postvectis",TRUE
"9691","Galaxias pseudoscriba","EOL",0.988,"Galaxias pseudoscriba",TRUE
"9692","Galaxias punctatus","EOL",0.988,"Galaxias punctatus",TRUE
"9693","Galaxias punctulatus","EOL",0.988,"Galaxias punctulatus",TRUE
"9694","Galaxias reticulatus","EOL",0.988,"Galaxias reticulatus",TRUE
"9695","Galaxias robinsonii","EOL",0.988,"Galaxias robinsonii",TRUE
"9696","Galaxias scriba","EOL",0.988,"Galaxias scriba",TRUE
"9697","Galaxias usitatus","Index to Organism Names",0.988,"Galaxias usitatus",TRUE
"9698","Galaxias variegatus","Index to Organism Names",0.988,"Galaxias variegatus",TRUE
"9699","Galaxias versicolor","uBio NameBank",0.988,"Galaxias versicolor",TRUE
"9700","Galaxias waterhousi","uBio NameBank",0.988,"Galaxias waterhousi",TRUE
"9701","Galaxias weedoni","Index to Organism Names",0.988,"Galaxias weedoni",TRUE
"9702","Galearctus aurora","NCBI",0.988,"Galearctus aurora",TRUE
"9703","Galearctus avulsus","NCBI",0.988,"Galearctus avulsus",TRUE
"9704","Galearctus kitanoviriosus","NCBI",0.988,"Galearctus kitanoviriosus",TRUE
"9705","Galearctus rapanus","NCBI",0.988,"Galearctus rapanus",TRUE
"9706","Galearctus timidus","NCBI",0.988,"Galearctus timidus",TRUE
"9707","Galearctus umbilicatus","uBio NameBank",0.988,"Galearctus umbilicatus",TRUE
"9708","Galeichthys bahiensis","EOL",0.988,"Galeichthys bahiensis",TRUE
"9709","Galeichthys blochii","EOL",0.988,"Galeichthys blochii",TRUE
"9710","Galeichthys bonillai","EOL",0.988,"Galeichthys bonillai",TRUE
"9711","Galeichthys brandti","uBio NameBank",0.988,"Galeichthys brandti",TRUE
"9712","Galeichthys dasycephalus","uBio NameBank",0.988,"Galeichthys dasycephalus",TRUE
"9713","Galeichthys elatturus","uBio NameBank",0.988,"Galeichthys elatturus",TRUE
"9714","Galeichthys furthii","uBio NameBank",0.988,"Galeichthys furthii",TRUE
"9715","Galeichthys gronovii","EOL",0.988,"Galeichthys gronovii",TRUE
"9716","Galeichthys guentheri","EOL",0.988,"Galeichthys guentheri",TRUE
"9717","Galeichthys hypophthalmus","EOL",0.988,"Galeichthys hypophthalmus",TRUE
"9718","Galeichthys insculptus","EOL",0.988,"Galeichthys insculptus",TRUE
"9719","Galeichthys kessleri","uBio NameBank",0.988,"Galeichthys kessleri",TRUE
"9720","Galeichthys lentiginosus","EOL",0.988,"Galeichthys lentiginosus",TRUE
"9721","Galeichthys longicephalus","uBio NameBank",0.988,"Galeichthys longicephalus",TRUE
"9722","Galeichthys parrae","EOL",0.988,"Galeichthys parrae",TRUE
"9723","Galeichthys peruvianus","NCBI",0.988,"Galeichthys peruvianus",TRUE
"9724","Galeichthys xenauchen","uBio NameBank",0.988,"Galeichthys xenauchen",TRUE
"9725","Galeichtys peruvianus","uBio NameBank",0.988,"Galeichtys peruvianus",TRUE
"9726","Galeocerdo cuvier","NCBI",0.988,"Galeocerdo cuvier",TRUE
"9727","Galeoides decadactylus","EOL",0.988,"Galeoides decadactylus",TRUE
"9728","Galeorhinus galeus","NCBI",0.988,"Galeorhinus galeus",TRUE
"9729","Galerida cristata","NCBI",0.988,"Galerida cristata",TRUE
"9730","Galeus antillensis","Freebase",0.988,"Galeus antillensis",TRUE
"9731","Galeus arae","NCBI",0.988,"Galeus arae",TRUE
"9732","Galeus arae subspecies arae","Catalogue of Life",0.988,"Galeus arae",FALSE
"9733","Galeus atlanticus","NCBI",0.988,"Galeus atlanticus",TRUE
"9734","Galeus boardmani","EOL",0.988,"Galeus boardmani",TRUE
"9735","Galeus cadenati","Freebase",0.988,"Galeus cadenati",TRUE
"9736","Galeus eastmani","NCBI",0.988,"Galeus eastmani",TRUE
"9737","Galeus gracilis","Freebase",0.988,"Galeus gracilis",TRUE
"9738","Galeus japanicus","EOL",0.988,"Galeus japanicus",TRUE
"9739","Galeus longirostris","Freebase",0.988,"Galeus longirostris",TRUE
"9740","Galeus melastomus","NCBI",0.988,"Galeus melastomus",TRUE
"9741","Galeus mincaronei","Freebase",0.988,"Galeus mincaronei",TRUE
"9742","Galeus murinus","NCBI",0.988,"Galeus murinus",TRUE
"9743","Galeus nipponensis","NCBI",0.988,"Galeus nipponensis",TRUE
"9744","Galeus piperatus","Freebase",0.988,"Galeus piperatus",TRUE
"9745","Galeus polli","NCBI",0.988,"Galeus polli",TRUE
"9746","Galeus priapus","Freebase",0.988,"Galeus priapus",TRUE
"9747","Galeus sauteri","NCBI",0.988,"Galeus sauteri",TRUE
"9748","Galeus schultzi","Freebase",0.988,"Galeus schultzi",TRUE
"9749","Galeus springeri","Freebase",0.988,"Galeus springeri",TRUE
"9750","Galeus striatus","IUCN Red List of Threatened Species",0.988,"Galeus striatus",TRUE
"9751","Galiteuthis armata","NCBI",0.988,"Galiteuthis armata",TRUE
"9752","Galiteuthis glacialis","EOL",0.988,"Galiteuthis glacialis",TRUE
"9753","Galiteuthis pacifica","EOL",0.988,"Galiteuthis pacifica",TRUE
"9754","Galiteuthis phyllura","Freebase",0.988,"Galiteuthis phyllura",TRUE
"9755","Gallichthys aegyptiacus","uBio NameBank",0.988,"Gallichthys aegyptiacus",TRUE
"9756","Gallinago nigripennis","NCBI",0.988,"Gallinago nigripennis",TRUE
"9757","Gallinula angulata","NCBI",0.988,"Gallinula angulata",TRUE
"9758","Gallinula chloropus","NCBI",0.988,"Gallinula chloropus",TRUE
"9759","Gallinula galeata","NCBI",0.988,"Gallinula galeata",TRUE
"9760","Gallinula tenebrosa","NCBI",0.988,"Gallinula tenebrosa",TRUE
"9761","Gallirallus australis","NCBI",0.988,"Gallirallus australis",TRUE
"9762","Gallirallus philippensis","NCBI",0.988,"Gallirallus philippensis",TRUE
"9763","Gallirallus sharpei","Freebase",0.988,"Gallirallus sharpei",TRUE
"9764","Gallirallus torquatus","NCBI",0.988,"Gallirallus torquatus",TRUE
"9765","Gallus alexandrinus","EOL",0.988,"Gallus alexandrinus",TRUE
"9766","Gallus virescens","uBio NameBank",0.988,"Gallus virescens",TRUE
"9767","Gambusia fasciata","EOL",0.988,"Gambusia fasciata",TRUE
"9768","Gambusia rhizophorae","NCBI",0.988,"Gambusia rhizophorae",TRUE
"9769","Gambusia turrubarensis","Index to Organism Names",0.988,"Gambusia turrubarensis",TRUE
"9770","Gammogobius steinitzi","NCBI",0.988,"Gammogobius steinitzi",TRUE
"9771","Gangetia miliacea","Index to Organism Names",0.988,"Gangetia miliacea",TRUE
"9772","Gardineroseris planulata","NCBI",0.988,"Gardineroseris planulata",TRUE
"9773","Gargaropteron pterodactylops","EOL",0.988,"Gargaropteron pterodactylops",TRUE
"9774","Garmanichthys bicollaris","EOL",0.988,"Garmanichthys bicollaris",TRUE
"9775","Garmanichthys dentatus","EOL",0.988,"Garmanichthys dentatus",TRUE
"9776","Garmannia dilepis","uBio NameBank",0.988,"Garmannia dilepis",TRUE
"9777","Garmannia gemmata","EOL",0.988,"Garmannia gemmata",TRUE
"9778","Garmannia grosvenori","EOL",0.988,"Garmannia grosvenori",TRUE
"9779","Garmannia hildebrandi","EOL",0.988,"Garmannia hildebrandi",TRUE
"9780","Garmannia homochroma","EOL",0.988,"Garmannia homochroma",TRUE
"9781","Garmannia macrodon","EOL",0.988,"Garmannia macrodon",TRUE
"9782","Garmannia pallens","EOL",0.988,"Garmannia pallens",TRUE
"9783","Garmannia rubra","EOL",0.988,"Garmannia rubra",TRUE
"9784","Garmannia saucra","EOL",0.988,"Garmannia saucra",TRUE
"9785","Garmannia spes","EOL",0.988,"Garmannia spes",TRUE
"9786","Garmannia spilota","EOL",0.988,"Garmannia spilota",TRUE
"9787","Garmannia spongicola","EOL",0.988,"Garmannia spongicola",TRUE
"9788","Garmannia zebrella","Index to Organism Names",0.988,"Garmannia zebrella",TRUE
"9789","Garrodia nereis","NCBI",0.988,"Garrodia nereis",TRUE
"9790","Gasterobranchus glutinosus","uBio NameBank",0.988,"Gasterobranchus glutinosus",TRUE
"9791","Gasterochisma melampus","Wikispecies",0.988,"Gasterochisma melampus",TRUE
"9792","Gasteropelecus crocodilus","uBio NameBank",0.988,"Gasteropelecus crocodilus",TRUE
"9793","Gasteropelecus humboldti","uBio NameBank",0.988,"Gasteropelecus humboldti",TRUE
"9794","Gasteropelecus microstoma","uBio NameBank",0.988,"Gasteropelecus microstoma",TRUE
"9795","Gasterosteus aculeatus","NCBI",0.988,"Gasterosteus aculeatus",TRUE
"9796","Gasterosteus antecessor","EOL",0.988,"Gasterosteus antecessor",TRUE
"9797","Gasterosteus canadus","EOL",0.988,"Gasterosteus canadus",TRUE
"9798","Gasterosteus carolinus","EOL",0.988,"Gasterosteus carolinus",TRUE
"9799","Gasterosteus ductor","EOL",0.988,"Gasterosteus ductor",TRUE
"9800","Gasterosteus equus","Catalogue of Life",0.988,"Gasterosteus equus",TRUE
