iucn_sid,loiczid,deep
133590,130924,0
133590,130925,0
133590,130926,0
133590,130927,0
133590,130928,0
133590,130929,1
133590,130930,1
133590,130931,1
133590,130932,1
133590,130933,1
133590,130934,1
133590,130935,0
133590,130936,0
133590,130937,0
133590,130938,0
133590,130939,1
133590,131013,1
133590,131014,0
133590,131015,1
133590,131016,1
133590,131018,1
133590,131019,1
133590,131020,0
133590,131021,1
133590,131026,1
133590,131027,1
133590,131028,1
133590,131029,0
133590,131030,0
133590,131031,1
133590,131032,1
133590,131033,1
133590,131034,1
133590,131035,1
133590,131484,0
133590,131485,0
133590,131486,1
133590,131487,1
133590,131596,1
133590,131597,0
133590,131598,0
133590,131599,0
133590,131600,1
133590,131601,0
133590,131602,0
133590,131609,0
133590,131610,0
133590,131611,0
133590,131612,0
133590,131613,0
133590,131614,0
133590,131615,0
133590,131616,0
133590,131617,0
133590,131618,0
133590,131619,0
133590,131620,0
133590,131621,0
133590,131634,0
133590,131635,0
133590,131636,0
133590,131637,1
133590,131638,1
133590,131639,0
133590,131642,0
133590,131643,0
133590,131645,0
133590,131646,0
133590,131647,0
133590,131648,0
133590,131649,0
133590,131650,1
133590,131651,1
133590,131652,1
133590,131653,1
133590,131654,1
133590,131655,0
133590,131656,0
133590,131657,0
133590,131658,0
133590,131659,0
133590,131660,0
133590,131733,1
133590,131734,1
133590,131735,1
133590,131736,1
133590,131738,1
133590,131739,1
133590,131740,1
133590,131741,1
133590,131747,1
133590,131748,1
133590,131749,1
133590,131750,0
133590,131751,0
133590,131752,0
133590,131753,0
133590,131754,1
133590,131755,1
133590,132202,0
133590,132203,0
133590,132204,0
133590,132205,1
133590,132206,1
133590,132316,1
133590,132317,1
133590,132318,0
133590,132319,0
133590,132320,0
133590,132321,0
133590,132322,0
133590,132329,0
133590,132330,0
133590,132331,0
133590,132332,0
133590,132333,0
133590,132334,0
133590,132335,0
133590,132336,0
133590,132337,0
133590,132338,0
133590,132339,0
133590,132340,0
133590,132341,0
133590,132353,0
133590,132354,0
133590,132355,0
133590,132356,1
133590,132357,1
133590,132358,1
133590,132359,0
133590,132363,0
133590,132364,0
133590,132365,0
133590,132366,0
133590,132367,0
133590,132368,0
133590,132369,0
133590,132370,0
133590,132371,0
133590,132372,0
133590,132373,0
133590,132374,0
133590,132375,0
133590,132376,0
133590,132377,0
133590,132378,0
133590,132379,0
133590,132380,0
133590,132458,1
133590,132459,1
133590,132460,1
133590,132461,1
133590,132468,1
133590,132469,1
133590,132470,0
133590,132471,0
133590,132472,0
133590,132473,1
133590,132474,1
133590,132475,1
133590,132922,0
133590,132923,0
133590,132924,1
133590,132925,1
133590,133037,1
133590,133038,1
133590,133039,0
133590,133040,0
133590,133041,0
133590,133042,0
133590,133050,0
133590,133051,0
133590,133052,0
133590,133053,0
133590,133054,0
133590,133055,0
133590,133056,0
133590,133057,0
133590,133058,0
133590,133059,0
133590,133060,0
133590,133061,0
133590,133073,0
133590,133074,0
133590,133075,0
133590,133076,0
133590,133077,1
133590,133078,1
133590,133079,0
133590,133084,0
133590,133085,1
133590,133086,0
133590,133087,0
133590,133088,0
133590,133089,0
133590,133090,0
133590,133091,1
133590,133092,0
133590,133093,0
133590,133094,1
133590,133095,1
133590,133096,1
133590,133097,1
133590,133098,1
133590,133099,0
133590,133100,0
133590,133101,0
133590,133189,1
133590,133190,1
133590,133191,1
133590,133192,0
133590,133193,1
133590,133194,1
133590,133195,1
133590,133196,1
133590,133641,0
133590,133642,0
133590,133643,0
133590,133644,1
133590,133645,1
133590,133670,1
133590,133671,1
133590,133672,1
133590,133673,1
133590,133757,1
133590,133758,1
133590,133759,1
133590,133760,0
133590,133761,0
133590,133762,0
133590,133763,0
133590,133770,0
133590,133772,0
133590,133773,0
133590,133774,0
133590,133775,0
133590,133776,0
133590,133777,0
133590,133778,0
133590,133779,0
133590,133780,0
133590,133781,0
133590,133782,0
133590,133783,0
133590,133784,0
133590,133793,0
133590,133794,0
133590,133795,0
133590,133796,0
133590,133797,0
133590,133798,0
133590,133799,0
133590,133801,0
133590,133802,0
133590,133803,0
133590,133804,0
133590,133805,0
133590,133806,0
133590,133807,1
133590,133808,1
133590,133809,1
133590,133810,1
133590,133811,1
133590,133812,1
133590,133813,1
133590,133814,1
133590,133815,1
133590,133816,0
133590,133817,0
133590,133818,0
133590,133819,0
133590,133820,0
133590,133821,0
133590,133822,1
133590,133910,1
133590,133911,1
133590,133912,0
133590,133913,1
133590,133914,0
133590,133915,1
133590,133916,1
133590,134360,0
133590,134361,0
133590,134362,1
133590,134363,1
133590,134389,1
133590,134390,1
133590,134391,1
133590,134392,1
133590,134393,1
133590,134479,1
133590,134480,1
133590,134481,0
133590,134482,0
133590,134483,0
133590,134484,0
133590,134492,0
133590,134493,0
133590,134494,0
133590,134495,0
133590,134496,0
133590,134497,0
133590,134498,0
133590,134499,0
133590,134500,0
133590,134501,0
133590,134502,0
133590,134503,0
133590,134504,0
133590,134505,0
133590,134506,0
133590,134507,0
133590,134508,0
133590,134509,0
133590,134513,0
133590,134514,0
133590,134515,0
133590,134516,0
133590,134517,0
133590,134518,0
133590,134519,0
133590,134521,0
133590,134522,0
133590,134523,0
133590,134525,0
133590,134526,0
133590,134527,0
133590,134528,1
133590,134529,1
133590,134531,1
133590,134532,1
133590,134533,0
133590,134534,0
133590,134535,0
133590,134536,0
133590,134537,0
133590,134538,0
133590,134539,0
133590,134540,0
133590,134541,0
133590,134542,0
133590,134543,1
133590,134631,1
133590,134632,1
133590,134633,1
133590,134634,1
133590,134635,1
133590,134636,1
133590,135080,0
133590,135081,1
133590,135082,1
133590,135109,1
133590,135110,0
133590,135111,0
133590,135112,0
133590,135113,0
133590,135114,1
133590,135199,1
133590,135200,1
133590,135201,1
133590,135202,0
133590,135203,0
133590,135204,0
133590,135205,0
133590,135212,0
133590,135213,0
133590,135214,0
133590,135215,0
133590,135216,0
133590,135217,0
133590,135218,0
133590,135219,0
133590,135220,0
133590,135221,0
133590,135222,0
133590,135223,0
133590,135224,0
133590,135225,0
133590,135226,0
133590,135227,0
133590,135228,0
133590,135229,0
133590,135230,0
133590,135231,0
133590,135232,0
133590,135233,0
133590,135234,0
133590,135235,0
133590,135236,0
133590,135237,1
133590,135238,0
133590,135239,0
133590,135240,0
133590,135241,0
133590,135242,0
133590,135243,0
133590,135245,0
133590,135246,0
133590,135247,0
133590,135248,1
133590,135249,1
133590,135251,1
133590,135252,1
133590,135253,0
133590,135254,0
133590,135255,0
133590,135256,0
133590,135257,0
133590,135258,0
133590,135259,1
133590,135260,1
133590,135261,0
133590,135262,0
133590,135263,0
133590,135264,1
133590,135318,1
133590,135319,1
133590,135320,1
133590,135321,1
133590,135354,1
133590,135355,1
133590,135800,0
133590,135801,1
133590,135802,1
133590,135826,1
133590,135827,1
133590,135828,1
133590,135829,0
133590,135830,0
133590,135831,0
133590,135832,0
133590,135833,0
133590,135834,1
133590,135863,1
133590,135864,1
133590,135865,1
133590,135866,1
133590,135920,1
133590,135921,1
133590,135922,0
133590,135923,0
133590,135924,1
133590,135925,0
133590,135926,0
133590,135932,0
133590,135933,0
133590,135934,0
133590,135935,0
133590,135936,0
133590,135937,0
133590,135938,0
133590,135939,0
133590,135940,0
133590,135941,0
133590,135942,0
133590,135943,0
133590,135944,0
133590,135945,0
133590,135946,0
133590,135947,0
133590,135948,0
133590,135949,0
133590,135950,0
133590,135951,0
133590,135952,0
133590,135953,0
133590,135954,0
133590,135955,0
133590,135956,1
133590,135957,1
133590,135958,1
133590,135959,0
133590,135960,0
133590,135961,0
133590,135962,0
133590,135963,0
133590,135964,0
133590,135965,0
133590,135966,0
133590,135967,0
133590,135968,1
133590,135969,1
133590,135970,1
133590,135971,1
133590,135972,1
133590,135973,1
133590,135974,1
133590,135975,1
133590,135976,1
133590,135977,1
133590,135978,1
133590,135979,1
133590,135980,1
133590,135981,1
133590,135982,1
133590,135983,0
133590,135984,0
133590,135985,1
133590,136038,1
133590,136039,0
133590,136040,0
133590,136041,1
133590,136519,0
133590,136520,0
133590,136521,1
133590,136522,1
133590,136545,1
133590,136546,1
133590,136547,0
133590,136548,0
133590,136549,0
133590,136550,0
133590,136551,0
133590,136552,0
133590,136553,0
133590,136554,0
133590,136582,1
133590,136583,1
133590,136584,1
133590,136585,0
133590,136586,0
133590,136587,1
133590,136643,0
133590,136644,1
133590,136645,0
133590,136646,0
133590,136647,0
133590,136648,0
133590,136652,0
133590,136653,0
133590,136654,0
133590,136655,0
133590,136656,0
133590,136657,0
133590,136658,0
133590,136659,0
133590,136660,0
133590,136661,0
133590,136662,0
133590,136663,0
133590,136664,0
133590,136665,0
133590,136666,0
133590,136667,0
133590,136668,0
133590,136669,0
133590,136670,0
133590,136671,0
133590,136672,0
133590,136673,0
133590,136674,0
133590,136675,0
133590,136676,1
133590,136677,1
133590,136678,0
133590,136679,0
133590,136680,0
133590,136681,0
133590,136682,0
133590,136683,0
133590,136684,0
133590,136685,0
133590,136686,0
133590,136687,0
133590,136688,1
133590,136689,1
133590,136690,1
133590,136691,1
133590,136693,1
133590,136694,1
133590,136695,1
133590,136696,1
133590,136697,1
133590,136698,1
133590,136699,1
133590,136700,0
133590,136701,0
133590,136702,1
133590,136703,1
133590,136704,0
133590,136705,1
133590,136758,1
133590,136759,0
133590,136760,0
133590,136761,1
133590,136791,1
133590,136792,1
133590,136793,1
133590,136794,1
133590,137238,0
133590,137239,0
133590,137240,0
133590,137241,1
133590,137242,1
133590,137265,1
133590,137266,1
133590,137267,0
133590,137268,1
133590,137269,1
133590,137270,0
133590,137271,0
133590,137272,0
133590,137273,0
133590,137274,0
133590,137275,0
133590,137302,1
133590,137303,1
133590,137304,0
133590,137305,0
133590,137306,0
133590,137307,1
133590,137363,1
133590,137364,1
133590,137365,0
133590,137366,1
133590,137367,1
133590,137368,0
133590,137369,0
133590,137371,0
133590,137372,0
133590,137373,0
133590,137374,0
133590,137375,0
133590,137376,0
133590,137377,0
133590,137378,0
133590,137379,0
133590,137380,0
133590,137381,0
133590,137382,0
133590,137383,0
133590,137384,0
133590,137385,0
133590,137386,0
133590,137387,0
133590,137388,0
133590,137389,0
133590,137390,0
133590,137391,0
133590,137392,0
133590,137393,0
133590,137394,0
133590,137395,0
133590,137396,0
133590,137397,0
133590,137398,0
133590,137399,0
133590,137401,0
133590,137402,0
133590,137403,1
133590,137404,0
133590,137405,0
133590,137406,0
133590,137407,0
133590,137408,0
133590,137409,0
133590,137410,1
133590,137411,1
133590,137414,1
133590,137415,1
133590,137416,0
133590,137417,1
133590,137418,1
133590,137419,1
133590,137420,1
133590,137421,1
133590,137422,1
133590,137423,1
133590,137424,0
133590,137425,0
133590,137426,0
133590,137477,1
133590,137478,1
133590,137479,1
133590,137480,0
133590,137481,1
133590,137482,1
133590,137511,1
133590,137512,1
133590,137513,1
133590,137514,1
133590,137515,1
133590,137516,1
133590,137958,0
133590,137959,0
133590,137960,1
133590,137961,1
133590,137962,1
133590,137985,1
133590,137986,0
133590,137987,0
133590,137988,0
133590,137989,1
133590,137990,1
133590,137991,0
133590,137992,1
133590,137993,0
133590,137994,0
133590,138021,1
133590,138022,1
133590,138023,1
133590,138024,0
133590,138025,0
133590,138026,0
133590,138027,1
133590,138083,1
133590,138084,1
133590,138085,0
133590,138086,0
133590,138087,1
133590,138088,1
133590,138089,0
133590,138090,0
133590,138091,0
133590,138092,0
133590,138093,0
133590,138094,0
133590,138095,0
133590,138096,0
133590,138097,0
133590,138098,0
133590,138099,0
133590,138100,0
133590,138101,0
133590,138102,0
133590,138103,0
133590,138104,0
133590,138105,0
133590,138106,0
133590,138107,0
133590,138108,0
133590,138109,0
133590,138110,0
133590,138111,0
133590,138112,0
133590,138113,0
133590,138114,0
133590,138115,0
133590,138116,0
133590,138117,0
133590,138118,0
133590,138119,0
133590,138120,0
133590,138121,0
133590,138122,0
133590,138123,1
133590,138124,0
133590,138125,0
133590,138126,0
133590,138127,0
133590,138128,0
133590,138129,0
133590,138130,1
133590,138131,1
133590,138133,1
133590,138134,1
133590,138135,1
133590,138136,0
133590,138137,1
133590,138138,1
133590,138139,1
133590,138140,1
133590,138141,1
133590,138142,1
133590,138143,1
133590,138144,1
133590,138145,0
133590,138146,0
133590,138197,1
133590,138198,1
133590,138199,1
133590,138200,0
133590,138201,1
133590,138202,1
133590,138231,1
133590,138232,1
133590,138233,0
133590,138234,1
133590,138235,1
133590,138236,1
133590,138237,1
133590,138678,0
133590,138679,0
133590,138680,0
133590,138681,1
133590,138682,1
133590,138705,1
133590,138706,0
133590,138707,0
133590,138708,1
133590,138709,1
133590,138710,1
133590,138711,1
133590,138712,1
133590,138713,0
133590,138714,1
133590,138741,1
133590,138742,1
133590,138743,0
133590,138744,0
133590,138745,0
133590,138746,0
133590,138747,1
133590,138804,1
133590,138805,1
133590,138806,1
133590,138807,1
133590,138808,1
133590,138809,0
133590,138810,0
133590,138811,0
133590,138812,0
133590,138813,0
133590,138814,0
133590,138815,0
133590,138816,0
133590,138817,0
133590,138818,0
133590,138819,0
133590,138820,0
133590,138821,0
133590,138822,0
133590,138823,0
133590,138824,0
133590,138825,0
133590,138826,0
133590,138827,0
133590,138828,0
133590,138829,0
133590,138830,0
133590,138831,0
133590,138832,0
133590,138833,0
133590,138834,0
133590,138835,1
133590,138836,1
133590,138837,0
133590,138838,0
133590,138839,1
133590,138840,1
133590,138841,0
133590,138842,0
133590,138843,0
133590,138844,1
133590,138845,1
133590,138846,1
133590,138847,1
133590,138848,1
133590,138849,0
133590,138850,1
133590,138851,1
133590,138852,1
133590,138853,1
133590,138854,1
133590,138855,1
133590,138856,1
133590,138857,1
133590,138858,1
133590,138859,1
133590,138860,0
133590,138861,0
133590,138862,1
133590,138863,1
133590,138864,1
133590,138865,0
133590,138866,0
133590,138918,1
133590,138919,0
133590,138920,1
133590,138921,1
133590,138951,1
133590,138952,1
133590,138953,0
133590,138954,1
133590,138955,0
133590,138956,1
133590,138957,1
133590,139399,0
133590,139400,0
133590,139401,1
133590,139402,1
133590,139424,1
133590,139425,1
133590,139426,0
133590,139427,1
133590,139428,1
133590,139430,1
133590,139431,1
133590,139432,1
133590,139433,1
133590,139434,1
133590,139435,1
133590,139461,1
133590,139462,1
133590,139463,0
133590,139464,0
133590,139465,0
133590,139466,1
133590,139467,1
133590,139528,1
133590,139529,1
133590,139530,1
133590,139531,0
133590,139532,0
133590,139533,0
133590,139538,0
133590,139539,0
133590,139540,0
133590,139541,0
133590,139542,0
133590,139543,0
133590,139544,0
133590,139545,0
133590,139546,0
133590,139547,0
133590,139548,0
133590,139549,0
133590,139550,0
133590,139551,0
133590,139552,0
133590,139553,0
133590,139554,1
133590,139555,1
133590,139556,1
133590,139557,0
133590,139558,0
133590,139559,0
133590,139560,1
133590,139561,0
133590,139562,0
133590,139563,0
133590,139564,1
133590,139565,1
133590,139566,1
133590,139567,1
133590,139568,1
133590,139569,1
133590,139570,1
133590,139571,1
133590,139572,1
133590,139573,1
133590,139574,1
133590,139575,1
133590,139576,1
133590,139577,1
133590,139578,1
133590,139579,0
133590,139580,0
133590,139581,1
133590,139582,1
133590,139583,0
133590,139584,0
133590,139585,0
133590,139586,1
133590,139671,1
133590,139672,1
133590,139673,1
133590,139674,1
133590,139675,1
133590,139676,1
133590,139677,1
133590,139678,1
133590,139679,1
133590,140119,0
133590,140120,0
133590,140121,1
133590,140122,1
133590,140144,1
133590,140145,1
133590,140146,0
133590,140147,1
133590,140148,1
133590,140151,1
133590,140152,1
133590,140153,0
133590,140154,0
133590,140155,0
133590,140182,0
133590,140183,0
133590,140184,0
133590,140185,0
133590,140186,1
133590,140187,1
133590,140249,1
133590,140250,1
133590,140251,0
133590,140252,0
133590,140253,0
133590,140254,0
133590,140255,0
133590,140266,0
133590,140267,0
133590,140268,0
133590,140269,0
133590,140270,0
133590,140271,0
133590,140272,0
133590,140273,0
133590,140274,1
133590,140275,0
133590,140276,0
133590,140277,0
133590,140278,0
133590,140279,1
133590,140280,1
133590,140281,0
133590,140282,0
133590,140283,0
133590,140284,0
133590,140285,1
133590,140286,1
133590,140287,1
133590,140288,1
133590,140289,1
133590,140290,1
133590,140291,1
133590,140292,1
133590,140293,1
133590,140294,1
133590,140295,0
133590,140296,1
133590,140297,1
133590,140298,0
133590,140299,0
133590,140300,1
133590,140301,1
133590,140302,0
133590,140303,0
133590,140304,0
133590,140305,0
133590,140306,0
133590,140392,1
133590,140393,1
133590,140394,1
133590,140395,0
133590,140396,1
133590,140397,1
133590,140398,0
133590,140399,1
133590,140400,1
133590,140839,0
133590,140840,0
133590,140841,1
133590,140842,1
133590,140864,1
133590,140865,1
133590,140866,1
133590,140867,1
133590,140868,1
133590,140871,1
133590,140872,1
133590,140873,1
133590,140874,1
133590,140875,1
133590,140903,0
133590,140904,0
133590,140905,1
133590,140906,1
133590,140907,1
133590,140970,1
133590,140971,1
133590,140972,1
133590,140973,0
133590,140974,0
133590,140975,0
133590,140976,0
133590,140977,0
133590,140978,0
133590,140979,0
133590,140980,0
133590,140981,0
133590,140986,0
133590,140987,0
133590,140988,0
133590,140989,0
133590,140990,0
133590,140991,1
133590,140992,1
133590,140993,1
133590,140994,1
133590,140995,0
133590,140996,0
133590,140997,1
133590,140998,1
133590,140999,1
133590,141e3,1
133590,141001,1
133590,141002,1
133590,141003,0
133590,141004,0
133590,141005,1
133590,141006,1
133590,141007,1
133590,141008,1
133590,141009,1
133590,141010,1
133590,141011,1
133590,141012,0
133590,141013,0
133590,141014,0
133590,141015,0
133590,141016,0
133590,141017,1
133590,141018,1
133590,141019,0
133590,141020,0
133590,141021,0
133590,141022,0
133590,141023,0
133590,141024,0
133590,141025,1
133590,141026,0
133590,141113,1
133590,141114,1
133590,141115,1
133590,141116,1
133590,141117,0
133590,141118,0
133590,141119,1
133590,141120,1
133590,141121,1
133590,141559,0
133590,141560,0
133590,141561,1
133590,141562,1
133590,141573,1
133590,141574,1
133590,141581,1
133590,141582,1
133590,141583,1
133590,141584,1
133590,141585,1
133590,141586,1
133590,141587,1
133590,141592,1
133590,141593,1
133590,141594,1
133590,141624,1
133590,141625,1
133590,141626,1
133590,141627,1
133590,141692,1
133590,141693,1
133590,141694,1
133590,141695,1
133590,141696,1
133590,141697,0
133590,141698,0
133590,141699,0
133590,141700,0
133590,141701,0
133590,141702,0
133590,141703,0
133590,141704,0
133590,141705,0
133590,141706,0
133590,141707,0
133590,141708,0
133590,141709,0
133590,141710,0
133590,141711,0
133590,141712,0
133590,141713,0
133590,141714,0
133590,141715,0
133590,141716,0
133590,141717,0
133590,141718,0
133590,141719,0
133590,141720,0
133590,141721,0
133590,141722,0
133590,141723,0
133590,141724,0
133590,141725,0
133590,141726,0
133590,141727,0
133590,141728,0
133590,141729,0
133590,141730,0
133590,141731,0
133590,141732,0
133590,141733,0
133590,141734,0
133590,141735,0
133590,141736,0
133590,141737,0
133590,141738,0
133590,141739,0
133590,141740,0
133590,141741,1
133590,141742,0
133590,141743,0
133590,141744,1
133590,141745,0
133590,141834,1
133590,141835,1
133590,141836,1
133590,141837,0
133590,141838,1
133590,141839,0
133590,141840,1
133590,141841,1
133590,141842,1
133590,142279,0
133590,142280,0
133590,142281,1
133590,142282,1
133590,142291,1
133590,142292,1
133590,142293,1
133590,142294,0
133590,142295,0
133590,142296,1
133590,142297,1
133590,142300,1
133590,142301,1
133590,142302,1
133590,142303,1
133590,142304,1
133590,142415,1
133590,142416,1
133590,142417,1
133590,142418,1
133590,142419,1
133590,142420,1
133590,142421,1
133590,142422,1
133590,142423,1
133590,142424,1
133590,142425,1
133590,142426,0
133590,142427,0
133590,142428,0
133590,142429,0
133590,142430,0
133590,142431,0
133590,142432,0
133590,142433,0
133590,142434,0
133590,142436,0
133590,142437,0
133590,142438,0
133590,142439,0
133590,142440,0
133590,142441,0
133590,142442,0
133590,142443,0
133590,142444,0
133590,142445,0
133590,142446,0
133590,142447,0
133590,142448,0
133590,142449,0
133590,142450,0
133590,142451,0
133590,142452,0
133590,142453,0
133590,142454,0
133590,142455,0
133590,142456,1
133590,142457,1
133590,142458,1
133590,142459,1
133590,142460,1
133590,142461,1
133590,142462,1
133590,142463,0
133590,142464,0
133590,142465,0
133590,142534,1
133590,142535,1
133590,142556,1
133590,142557,1
133590,142558,1
133590,142559,0
133590,142560,1
133590,142561,1
133590,142562,1
133590,143e3,0
133590,143001,1
133590,143002,1
133590,143011,1
133590,143012,1
133590,143013,0
133590,143014,0
133590,143015,0
133590,143016,1
133590,143017,1
133590,143018,1
133590,143020,1
133590,143021,1
133590,143022,0
133590,143023,0
133590,143024,1
133590,143033,1
133590,143034,1
133590,143141,1
133590,143142,1
133590,143143,1
133590,143144,1
133590,143145,1
133590,143146,1
133590,143147,1
133590,143148,1
133590,143149,1
133590,143150,1
133590,143151,1
133590,143152,1
133590,143153,1
133590,143154,0
133590,143155,0
133590,143156,0
133590,143157,1
133590,143158,0
133590,143159,0
133590,143160,0
133590,143161,0
133590,143162,1
133590,143163,1
133590,143164,1
133590,143165,1
133590,143166,1
133590,143167,1
133590,143168,0
133590,143169,0
133590,143170,0
133590,143171,0
133590,143172,0
133590,143173,0
133590,143174,1
133590,143175,1
133590,143176,1
133590,143177,1
133590,143178,1
133590,143179,1
133590,143180,1
133590,143181,1
133590,143182,1
133590,143183,0
133590,143251,1
133590,143252,1
133590,143253,1
133590,143254,1
133590,143255,1
133590,143256,1
133590,143277,1
133590,143278,1
133590,143279,1
133590,143280,0
133590,143281,1
133590,143282,1
133590,143720,0
133590,143721,1
133590,143722,1
133590,143723,1
133590,143731,1
133590,143732,1
133590,143733,0
133590,143734,0
133590,143735,1
133590,143736,0
133590,143737,1
133590,143738,1
133590,143740,1
133590,143741,1
133590,143742,0
133590,143743,1
133590,143744,1
133590,143745,1
133590,143752,1
133590,143753,1
133590,143754,1
133590,143755,1
133590,143868,1
133590,143869,1
133590,143870,1
133590,143871,1
133590,143872,1
133590,143873,1
133590,143874,1
133590,143875,1
133590,143876,1
133590,143877,1
133590,143878,0
133590,143879,0
133590,143880,0
133590,143881,0
133590,143882,0
133590,143883,1
133590,143884,1
133590,143885,1
133590,143886,1
133590,143887,1
133590,143888,0
133590,143890,0
133590,143891,0
133590,143892,1
133590,143893,1
133590,143894,1
133590,143895,1
133590,143970,1
133590,143971,1
133590,143972,1
133590,143973,1
133590,143974,1
133590,143975,0
133590,143976,1
133590,143977,1
133590,143998,1
133590,143999,1
133590,144e3,1
133590,144001,1
133590,144002,1
133590,144440,0
133590,144441,0
133590,144442,0
133590,144443,1
133590,144447,1
133590,144452,1
133590,144453,1
133590,144454,1
133590,144455,1
133590,144456,1
133590,144457,1
133590,144458,1
133590,144461,1
133590,144462,0
133590,144463,0
133590,144464,1
133590,144465,1
133590,144472,1
133590,144473,0
133590,144474,0
133590,144475,1
133590,144476,1
133590,144597,1
133590,144598,1
133590,144599,1
133590,144600,0
133590,144601,0
133590,144602,0
133590,144603,0
133590,144604,0
133590,144605,0
133590,144606,1
133590,144607,0
133590,144608,0
133590,144609,0
133590,144610,0
133590,144611,1
133590,144612,1
133590,144613,1
133590,144690,1
133590,144691,1
133590,144692,0
133590,144693,0
133590,144694,1
133590,144695,0
133590,144696,0
133590,144697,1
133590,144719,0
133590,144720,0
133590,145162,0
133590,145163,1
133590,145164,1
133590,145165,1
133590,145166,1
133590,145167,1
133590,145168,1
133590,145169,1
133590,145173,1
133590,145174,1
133590,145175,1
133590,145176,1
133590,145177,1
133590,145178,1
133590,145181,1
133590,145182,1
133590,145183,1
133590,145184,1
133590,145192,1
133590,145193,1
133590,145194,1
133590,145195,1
133590,145196,1
133590,145318,1
133590,145319,1
133590,145320,1
133590,145321,1
133590,145322,1
133590,145323,0
133590,145324,0
133590,145325,0
133590,145326,0
133590,145327,0
133590,145328,0
133590,145329,1
133590,145330,1
133590,145331,1
133590,145410,1
133590,145411,1
133590,145412,0
133590,145413,0
133590,145414,1
133590,145415,1
133590,145416,1
133590,145881,0
133590,145882,0
133590,145883,1
133590,145884,1
133590,145885,1
133590,145886,1
133590,145887,0
133590,145888,1
133590,145889,1
133590,145890,1
133590,145891,1
133590,145893,1
133590,145894,1
133590,145895,0
133590,145896,1
133590,145897,1
133590,145898,1
133590,145899,1
133590,145900,0
133590,145901,1
133590,145902,1
133590,145903,1
133590,145912,1
133590,145913,1
133590,145914,1
133590,145915,1
133590,146040,1
133590,146041,1
133590,146042,1
133590,146043,1
133590,146044,1
133590,146045,1
133590,146046,0
133590,146047,1
133590,146048,1
133590,146049,0
133590,146050,0
133590,146130,1
133590,146131,1
133590,146132,1
133590,146133,0
133590,146134,0
133590,146135,1
133590,146136,1
133590,146137,1
133590,146138,1
133590,146139,1
133590,146601,0
133590,146602,0
133590,146603,1
133590,146604,1
133590,146605,1
133590,146606,1
133590,146607,0
133590,146608,0
133590,146609,1
133590,146610,1
133590,146611,1
133590,146612,1
133590,146613,1
133590,146614,1
133590,146615,0
133590,146616,0
133590,146617,1
133590,146618,1
133590,146619,0
133590,146620,1
133590,146621,1
133590,146763,1
133590,146764,1
133590,146765,1
133590,146766,1
133590,146767,0
133590,146768,0
133590,146851,1
133590,146852,1
133590,146853,1
133590,146854,0
133590,146855,0
133590,146856,1
133590,146857,1
133590,146858,1
133590,146859,1
133590,146860,1
133590,146873,1
133590,146874,1
133590,146875,1
133590,146876,1
133590,147321,0
133590,147322,0
133590,147323,0
133590,147324,1
133590,147325,1
133590,147326,1
133590,147327,1
133590,147328,0
133590,147329,0
133590,147330,0
133590,147331,1
133590,147332,1
133590,147333,0
133590,147334,0
133590,147335,1
133590,147336,0
133590,147337,0
133590,147338,0
133590,147339,0
133590,147340,0
133590,147341,1
133590,147342,1
133590,147572,1
133590,147573,1
133590,147574,1
133590,147575,1
133590,147576,1
133590,147577,1
133590,147578,0
133590,147579,1
133590,147580,1
133590,147593,1
133590,147594,0
133590,147595,0
133590,147596,1
133590,147597,1
133590,148041,0
133590,148042,0
133590,148043,1
133590,148044,1
133590,148046,1
133590,148047,1
133590,148048,1
133590,148049,1
133590,148050,0
133590,148051,0
133590,148052,1
133590,148053,1
133590,148055,1
133590,148056,0
133590,148057,0
133590,148058,0
133590,148060,0
133590,148061,1
133590,148062,1
133590,148292,1
133590,148293,1
133590,148294,1
133590,148295,1
133590,148296,1
133590,148297,1
133590,148298,1
133590,148299,1
133590,148300,1
133590,148313,1
133590,148314,0
133590,148315,0
133590,148316,1
133590,148317,1
133590,148323,1
133590,148324,1
133590,148325,1
133590,148761,0
133590,148762,0
133590,148763,1
133590,148767,1
133590,148768,1
133590,148769,1
133590,148770,1
133590,148771,0
133590,148772,1
133590,148773,1
133590,148774,1
133590,148775,1
133590,148776,0
133590,148777,0
133590,148778,0
133590,148780,0
133590,148781,0
133590,148782,1
133590,149012,1
133590,149013,1
133590,149014,0
133590,149015,0
133590,149016,1
133590,149017,1
133590,149018,1
133590,149019,1
133590,149033,1
133590,149034,1
133590,149035,1
133590,149036,1
133590,149042,1
133590,149043,1
133590,149044,1
133590,149045,1
133590,149046,1
133590,149482,0
133590,149483,1
133590,149484,1
133590,149489,1
133590,149490,1
133590,149491,1
133590,149492,1
133590,149494,1
133590,149495,1
133590,149496,0
133590,149497,0
133590,149498,0
133590,149501,0
133590,149502,1
133590,149503,1
133590,149732,1
133590,149733,1
133590,149734,1
133590,149735,0
133590,149736,0
133590,149737,1
133590,149738,1
133590,149762,1
133590,149763,1
133590,149764,0
133590,149765,0
133590,149766,1
133590,150202,0
133590,150203,1
133590,150204,1
133590,150213,1
133590,150214,1
133590,150215,0
133590,150216,0
133590,150217,0
133590,150221,0
133590,150222,1
133590,150223,1
133590,150452,1
133590,150453,1
133590,150454,1
133590,150455,0
133590,150456,0
133590,150457,1
