am_sid,lim,sciname,reviewed
URM-2-2388,e_lim,Lissoclinum badium,null
URM-2-2413,e_lim,Lissoclinum patella,null
URM-2-2417,e_lim,Lissoclinum punctatum,null
URM-2-2423,e_lim,Lissoclinum sente,null
URM-2-2478,e_lim,Polysyncraton millepore,null
URM-2-250,e_lim,Cilunculus compactus,null
URM-2-2531,e_lim,Trididemnum clinides,null
URM-2-2535,e_lim,Trididemnum discrepans,null
URM-2-2545,e_lim,Trididemnum miniatum,null
URM-2-2549,e_lim,Trididemnum nubilum,null
URM-2-2564,e_lim,Trididemnum sibogae,null
URM-2-2583,e_lim,Euherdmania digitata,null
URM-2-2611,e_lim,Distaplia mikropnoa,null
URM-2-2631,e_lim,Hypodistoma deerratum,null
URM-2-2649,e_lim,Sigillina cyanea,null
URM-2-2660,e_lim,Sigillina signifera,null
URM-2-2665,e_lim,Sycozoa cerebriformis,null
URM-2-2695,e_lim,Situla galeata,null
URM-2-2706,e_lim,Ecteinascidia diaphanis,null
URM-2-2719,e_lim,Ecteinascidia sluiteri,null
URM-2-2738,e_lim,Perophora namei,null
URM-2-2746,e_lim,Microgastra granosa,null
URM-2-2771,e_lim,Cystodytes solitus,null
URM-2-2773,e_lim,Eucoelium coronaria,null
URM-2-2781,e_lim,Eudistoma album,null
URM-2-2782,e_lim,Eudistoma amplum,null
URM-2-2805,e_lim,Eudistoma gilboviride,null
URM-2-2807,e_lim,Eudistoma glaucum,null
URM-2-2811,e_lim,Eudistoma hospitale,null
URM-2-2837,e_lim,Eudistoma ovatum,null
URM-2-2848,e_lim,Eudistoma pyriforme,null
URM-2-2849,e_lim,Eudistoma reginum,null
URM-2-2877,e_lim,Polycitor circes,null
URM-2-288,e_lim,Eurycyde setosa,null
URM-2-2883,e_lim,Polycitor giganteus,null
URM-2-2891,e_lim,Polycitor translucidus,null
URM-2-2939,e_lim,Aplidium caelestis,null
URM-2-2947,e_lim,Aplidium clivosum,null
URM-2-2953,e_lim,Aplidium controversum,null
URM-2-3012,e_lim,Aplidium longithorax,null
URM-2-3022,e_lim,Aplidium mernooensis,null
URM-2-3030,e_lim,Aplidium multiplicatum,null
URM-2-3071,e_lim,Aplidium ritteri,null
URM-2-3157,e_lim,Polyclinum tsutsuii,null
URM-2-3159,e_lim,Ritterella dispar,null
URM-2-3189,e_lim,Synoicum castellatum,null
URM-2-3247,e_lim,Condominium areolatum,null
URM-2-326,e_lim,Scipiolus plumosus,null
URM-2-3260,e_lim,Pseudodistoma aureum,null
URM-2-3270,e_lim,Pseudodistoma fragile,null
URM-2-3287,e_lim,Pycnoclavella diminuta,null
URM-2-3298,e_lim,Dumus areniferus,null
URM-2-3318,e_lim,Oligotrema psammatodes,null
URM-2-3402,e_lim,Molgula incidata,null
URM-2-3455,e_lim,Molgula sphaera,null
URM-2-3481,e_lim,Molguloides vitrea,null
URM-2-3539,e_lim,Culeolus herdmani,null
URM-2-3549,e_lim,Culeolus recumbens,null
URM-2-3640,e_lim,Pyura curvigona,null
URM-2-3643,e_lim,Pyura elongata,null
URM-2-3652,e_lim,Pyura irregularis,null
URM-2-3679,e_lim,Pyura scortea,null
URM-2-3694,e_lim,Pyura viarecta,null
URM-2-3727,e_lim,Botryllus firmus,null
URM-2-373,e_lim,Tanystylum rehderi,null
URM-2-3749,e_lim,Botryllus stewartensis,null
URM-2-3793,e_lim,Cnemidocarpa pedata,null
URM-2-3844,e_lim,Eusynstyela latericius,null
URM-2-3890,e_lim,Polyandrocarpa rollandi,null
URM-2-3905,e_lim,Polycarpa argentata,null
URM-2-3915,e_lim,Polycarpa carpocincta,null
URM-2-3918,e_lim,Polycarpa clavata,null
URM-2-3921,e_lim,Polycarpa contecta,null
URM-2-3923,e_lim,Polycarpa decipiens,null
URM-2-3959,e_lim,Polycarpa papillata,null
URM-2-3962,e_lim,Polycarpa pedunculata,null
URM-2-3965,e_lim,Polycarpa pigmentata,null
URM-2-3976,e_lim,Polycarpa reviviscens,null
URM-2-3979,e_lim,Polycarpa rima,null
URM-2-3984,e_lim,Polycarpa stirpes,null
URM-2-4017,e_lim,Stolonica duploplicata,null
URM-2-4048,e_lim,Styela clavata,null
URM-2-4084,e_lim,Styela tenuibranchia,null
URM-2-4094,e_lim,Symplegma bahraini,null
URM-2-43,e_lim,Achelia nana,null
URM-2-470,e_lim,Callipallene novaezealandiae,null
URM-2-593,e_lim,Colossendeis fijigrypos,null
URM-2-621,e_lim,Colossendeis pipetta,null
URM-2-657,e_lim,Rhopalorhynchus filipes,null
URM-2-771,e_lim,Nymphon femorale,null
URM-2-855,e_lim,Nymphon molleri,null
URM-2-959,e_lim,Anoplodactylus arescus,null
URM-2-977,e_lim,Anoplodactylus chamorrus,null
URM-Cn-10202,e_lim,Mastigias papua,null
URM-Cn-4739,e_lim,Acropora divaricata,null
URM-Cn-4740,e_lim,Acropora donei,null
URM-Cn-4750,e_lim,Acropora florida,1
URM-Cn-4757,e_lim,Acropora halmaherae,null
URM-Cn-4779,e_lim,Acropora lovelli,null
URM-Cn-4830,e_lim,Acropora solitaryensis,null
URM-Cn-4840,e_lim,Acropora tenella,null
URM-Cn-4855,e_lim,Acropora yongei,null
URM-Cn-4856,e_lim,Anacropora forbesi,null
URM-Cn-4859,e_lim,Anacropora puertogalerae,null
URM-Cn-4929,e_lim,Montipora samarensis,null
URM-Cn-4979,e_lim,Pavona bipartita,null
URM-Cn-5041,e_lim,Caryophyllia crosnieri,null
URM-Cn-5127,e_lim,Crispatotrochus rubescens,null
URM-Cn-5128,e_lim,Crispatotrochus rugosus,null
URM-Cn-5131,e_lim,Dactylotrochus cervicornis,null
URM-Cn-5149,e_lim,Deltocyathus ornatus,null
URM-Cn-5200,e_lim,Paracyathus parvulus,null
URM-Cn-5280,e_lim,Trochocyathus cooperi,null
URM-Cn-5425,e_lim,Endopsammia philippensis,null
URM-Cn-5452,e_lim,Rhizopsammia verrilli,null
URM-Cn-5460,e_lim,Tubastraea diaphana,null
URM-Cn-5463,e_lim,Tubastraea micranthus,null
URM-Cn-5468,e_lim,Turbinaria frondens,null
URM-Cn-5471,e_lim,Turbinaria mesenterina,null
URM-Cn-5473,e_lim,Turbinaria peltata,null
URM-Cn-5474,e_lim,Turbinaria radicalis,null
URM-Cn-5475,e_lim,Turbinaria reniformis,null
URM-Cn-5510,e_lim,Cyphastrea chalcidicum,null
URM-Cn-5514,e_lim,Cyphastrea microphthalma,null
URM-Cn-5517,e_lim,Diploastrea heliopora,1
URM-Cn-5525,e_lim,Echinopora hirsutissima,null
URM-Cn-5526,e_lim,Echinopora horrida,null
URM-Cn-5528,e_lim,Echinopora lamellosa,null
URM-Cn-5560,e_lim,Favites abdita,null
URM-Cn-5562,e_lim,Favites complanata,null
URM-Cn-5563,e_lim,Favites flexuosa,null
URM-Cn-5569,e_lim,Favites russelli,null
URM-Cn-5574,e_lim,Goniastrea edwardsi,null
URM-Cn-5575,e_lim,Goniastrea favulus,null
URM-Cn-5578,e_lim,Goniastrea pectinata,null
URM-Cn-5580,e_lim,Goniastrea retiformis,null
URM-Cn-5586,e_lim,Leptastrea pruinosa,null
URM-Cn-5590,e_lim,Leptoria phrygia,null
URM-Cn-5606,e_lim,Oulophyllia crispa,null
URM-Cn-5613,e_lim,Platygyra lamellina,null
URM-Cn-5614,e_lim,Platygyra pini,null
URM-Cn-5691,e_lim,Rhizotrochus levidensis,null
URM-Cn-5757,e_lim,Fungia distorta,null
URM-Cn-5761,e_lim,Fungia granulosa,null
URM-Cn-5764,e_lim,Fungia horrida,null
URM-Cn-5765,e_lim,Fungia moluccensis,null
URM-Cn-5781,e_lim,Halomitra pileus,null
URM-Cn-5787,e_lim,Podabacia crustacea,null
URM-Cn-5792,e_lim,Polyphyllia talpina,null
URM-Cn-5795,e_lim,Sandalolitha robusta,null
URM-Cn-5821,e_lim,Hydnophora exesa,null
URM-Cn-5850,e_lim,Acanthastrea ishigakiensis,null
URM-Cn-5860,e_lim,Blastomussa wellsi,null
URM-Cn-5895,e_lim,Symphyllia recta,null
URM-Cn-5896,e_lim,Symphyllia valenciennesii,null
URM-Cn-5930,e_lim,Echinophyllia echinata,null
URM-Cn-5939,e_lim,Mycedium elephantotus,null
URM-Cn-5948,e_lim,Oxypora lacera,null
URM-Cn-6062,e_lim,Porites lichen,null
URM-Cn-6064,e_lim,Porites lutea,null
URM-Cn-6130,e_lim,Coscinaraea wellsi,null
URM-Cn-6149,e_lim,Trachyphyllia geoffroyi,null
URM-Cn-6272,e_lim,Sphenopus marsupialis,null
URM-Cn-6347,e_lim,Chironex fleckeri,null
W-Ase-211863,e_lim,Halityle regularis,null
W-Ase-212302,e_lim,Ophidiaster granifer,null
W-Ase-213112,e_lim,Luidia maculata,null
W-Ase-213113,e_lim,Luidia hardwicki,null
W-Ase-213115,e_lim,Luidia avicularia,null
W-Ase-213129,e_lim,Asterina cepheus,null
W-Ase-213133,e_lim,Asterina coronata,null
W-Ase-213280,e_lim,Choriaster granulatus,null
W-Ase-213285,e_lim,Protoreaster nodosus,null
W-Ase-213299,e_lim,Fromia milleporella,null
W-Ase-213303,e_lim,Gomophia egyptiaca,null
W-Ase-213319,e_lim,Echinaster callosus,null
W-Ase-291595,e_lim,Astrostole rodolphi,null
W-Ase-368972,e_lim,Nardoa novaecaledoniae,null
W-Ase-370898,e_lim,Pentaceraster alveolatus,null
W-Ase-370923,e_lim,Leiaster speciosus,null
W-Bch-107309,e_lim,Myra fugax,null
W-Bch-209154,e_lim,Ozius guttatus,null
W-Bch-209484,e_lim,Latreillia pennifera,null
W-Bch-209505,e_lim,Mursia armata,null
W-Bch-211018,e_lim,Banareia armata,null
W-Bch-211043,e_lim,Paraxanthodes cumatodes,null
W-Bch-211051,e_lim,Calocarcinus africanus,null
W-Bch-212482,e_lim,Sphaerodromia nux,null
W-Bch-220326,e_lim,Menippe rumphii,null
W-Bch-238393,e_lim,Myra curtimana,null
W-Bch-238395,e_lim,Myra tumidospina,null
W-Bch-238404,e_lim,Arcania gracilis,null
W-Bch-362571,e_lim,Achaeus curvirostris,null
W-Bch-410818,e_lim,Austinograea alayseae,null
W-Bch-440069,e_lim,Dromidiopsis lethrinusae,null
W-Bch-440114,e_lim,Takedromia cristatipes,null
W-Bch-440137,e_lim,Metadynomene tanensis,null
W-Bch-440139,e_lim,Paradynomene demon,null
W-Bch-440141,e_lim,Paradynomene quasimodo,null
W-Bch-440144,e_lim,Paradynomene tuberculata,null
W-Bch-440180,e_lim,Homolomannia sibogae,null
W-Bch-440193,e_lim,Latreillopsis bispinosa,null
W-Bch-440217,e_lim,Eplumula phalangium,null
W-Bch-440219,e_lim,Latreillia valida,null
W-Bch-440331,e_lim,Mursia microspina,null
W-Bch-440352,e_lim,Matuta planipes,null
W-Bch-440445,e_lim,Ethusa izuensis,null
W-Bch-440491,e_lim,Hypothalassia armata,null
W-Bch-440963,e_lim,Goneplacoides marivenae,null
W-Bch-440973,e_lim,Neogoneplax renoculis,null
W-Bch-441003,e_lim,Thyraplax truncata,null
W-Bch-441013,e_lim,Intesius richeri,null
W-Bch-441077,e_lim,Alox ornatum,null
W-Bch-441088,e_lim,Arcania cornuta,null
W-Bch-441089,e_lim,Arcania elongata,null
W-Bch-441882,e_lim,Cyrtomaia horrida,null
W-Bch-441946,e_lim,Platymaia wyvillethomsoni,null
W-Bch-442077,e_lim,Schizophrys dama,null
W-Bch-442349,e_lim,Galene bispinosa,null
W-Bch-442693,e_lim,Chaceon bicolor,null
W-Bch-442699,e_lim,Chaceon granulatus,null
W-Bch-442920,e_lim,Thalamita spinimana,null
W-Bch-444033,e_lim,Gaillardiellus bathus,null
W-Bch-444163,e_lim,Miersiella haswelli,null
W-Bch-444167,e_lim,Paramedaeus globosus,null
W-Bch-444394,e_lim,Zosimus actaeoides,null
W-Bch-444466,e_lim,Pachygrapsus laevimanus,null
W-Bch-557532,e_lim,Cymonomus diogenes,null
W-Bch-557775,e_lim,Oxypleurodon alaini,null
W-Bch-557800,e_lim,Stegopleurodon planirostrum,null
WBD-Eup-100,e_lim,Thysanopoda tricuspidata,null
W-Bra-235658,e_lim,Phaneropora galatheae,null
W-Bra-235704,e_lim,Campages furcifera,null
W-Bra-367203,e_lim,Leptothyrella fijiensis,null
W-Bra-367206,e_lim,Campages ovalis,null
W-Bra-595672,e_lim,Minutella minuta,null
W-Cep-104907,e_lim,Epigonichthys lucayanum,null
W-Cep-212957,e_lim,Epigonichthys cultellus,null
W-Cep-212958,e_lim,Epigonichthys maldivensis,null
W-Cep-214516,e_lim,Branchiostoma belcheri,null
W-Cum-182575,e_lim,Nannastacus gibbosus,null
W-Ech-179611,e_lim,Phyllacanthus imperialis,null
W-Ech-212440,e_lim,Stomopneustes variolaris,null
W-Ech-212449,e_lim,Toxopneustes pileolus,null
W-Ech-213369,e_lim,Eucidaris metularia,null
W-Ech-214457,e_lim,Pseudoboletia indiana,null
W-Ech-214465,e_lim,Maretia planulata,null
W-Ech-214476,e_lim,Mespilia globulus,null
W-Ech-214477,e_lim,Fibularia ovulum,null
W-Ech-214654,e_lim,Asthenosoma varium,null
W-Ech-214667,e_lim,Temnopleurus toreumaticus,null
W-Ech-513113,e_lim,Arachnoides placenta,null
W-Ech-513147,e_lim,Brissopsis luzonica,null
W-Ech-513356,e_lim,Jacksonaster depressum,null
W-Ech-513443,e_lim,Peronella lesueuri,null
W-Ech-513518,e_lim,Rhynobrissus pyramidalis,null
W-Ech-513533,e_lim,Salmacis sphaeroides,null
W-Hol-214608,e_lim,Polyplectana kefersteinii,null
W-Hol-241901,e_lim,Meseres trachus,null
W-Hol-242106,e_lim,Actinopyga caerulea,null
W-Hol-529068,e_lim,Clarkiella deichmannae,null
W-Hyd-210733,e_lim,Millepora dichotoma,null
W-Hyd-210734,e_lim,Distichopora violacea,null
W-Hyd-284787,e_lim,Hydrodendron daidalum,null
W-Hyd-285712,e_lim,Symplectoscyphus tuba,null
W-Hyd-285859,e_lim,Stylaster brunneus,null
W-Hyd-287509,e_lim,Conopora laevis,null
W-Iso-220708,e_lim,Excirolana orientalis,null
W-Iso-256475,e_lim,Rocinela orientalis,null
W-Iso-256649,e_lim,Natatolana albicaudata,null
W-Iso-256650,e_lim,Natatolana amplocula,null
W-Iso-256651,e_lim,Natatolana angula,null
W-Iso-256654,e_lim,Natatolana arcicauda,null
W-Iso-256659,e_lim,Natatolana bulba,null
W-Iso-256680,e_lim,Natatolana laewilla,null
W-Iso-256695,e_lim,Natatolana pellucida,null
W-Iso-256702,e_lim,Natatolana taiti,null
W-Iso-256704,e_lim,Natatolana thalme,null
W-Iso-256707,e_lim,Natatolana variguberna,null
W-Iso-256708,e_lim,Natatolana vieta,null
W-Iso-256710,e_lim,Natatolana woodjonesi,null
W-Iso-256711,e_lim,Natatolana wowine,null
W-Iso-256972,e_lim,Cymodoce pelsarti,null
W-Iso-256982,e_lim,Cymodoce tribullis,null
W-Iso-257007,e_lim,Dynamenella trachydermata,null
W-Iso-257013,e_lim,Exosphaeroma alveola,null
W-Iso-258288,e_lim,Zuzara curtispina,null
W-Iso-259253,e_lim,Bathynomus immanis,null
W-Iso-259254,e_lim,Bathynomus kapala,null
W-Iso-259654,e_lim,Cassidias australiensis,null
W-Iso-259705,e_lim,Cerceis pravipalma,null
W-Iso-261842,e_lim,Paradella octaphymata,null
W-Iso-292757,e_lim,Bathynomus brucei,null
W-Iso-292762,e_lim,Bathynomus richeri,null
W-Msc-139500,e_lim,Purpuradusta gracilis,null
W-Msc-139700,e_lim,Cycloscala hyalina,null
W-Msc-140415,e_lim,Rapana rapiformis,null
W-Msc-140595,e_lim,Finella pupoides,null
W-Msc-141910,e_lim,Clementia papyracea,null
W-Msc-147456,e_lim,Haliotis asinina,null
W-Msc-207663,e_lim,Haliotis clathrata,null
W-Msc-207673,e_lim,Tridacna crocea,null
W-Msc-207716,e_lim,Tellina foliacea,null
W-Msc-207767,e_lim,Barbatia fusca,null
W-Msc-207850,e_lim,Spondylus barbatus,null
W-Msc-207864,e_lim,Spondylus anacanthus,null
W-Msc-207866,e_lim,Spondylus versicolor,null
W-Msc-207881,e_lim,Spondylus candidus,null
W-Msc-207885,e_lim,Spondylus squamosus,null
W-Msc-207989,e_lim,Natica onca,null
W-Msc-207996,e_lim,Natica arachnoidea,null
W-Msc-208008,e_lim,Tonna canaliculata,null
W-Msc-208010,e_lim,Tonna allium,null
W-Msc-208013,e_lim,Tonna sulcosa,null
W-Msc-208032,e_lim,Pyrene testudinaria,null
W-Msc-208034,e_lim,Cantharus fumosus,null
W-Msc-208062,e_lim,Terebra babylonia,null
W-Msc-208064,e_lim,Terebra guttata,null
W-Msc-208070,e_lim,Terebra felina,null
W-Msc-208077,e_lim,Terebra dimidiata,null
W-Msc-208085,e_lim,Terebra undulata,null
W-Msc-208088,e_lim,Terebra textilis,null
W-Msc-208094,e_lim,Terebra chlorata,null
W-Msc-208104,e_lim,Terebra funiculata,null
W-Msc-208105,e_lim,Terebra cingulifera,null
W-Msc-208107,e_lim,Terebra laevigata,null
W-Msc-208110,e_lim,Terebra argus,null
W-Msc-208116,e_lim,Terebra crenulata,null
W-Msc-208117,e_lim,Terebra columellaris,null
W-Msc-208123,e_lim,Coralliophila squamosissima,null
W-Msc-208124,e_lim,Coralliophila costularis,null
W-Msc-208126,e_lim,Coralliophila erosa,null
W-Msc-208127,e_lim,Coralliophila radula,null
W-Msc-208131,e_lim,Chicoreus microphyllus,null
W-Msc-208132,e_lim,Chicoreus banksii,null
W-Msc-208134,e_lim,Chicoreus palmarosae,null
W-Msc-208137,e_lim,Chicoreus torrefactus,null
W-Msc-208145,e_lim,Imbricaria olivaeformis,null
W-Msc-208160,e_lim,Harpa articularis,null
W-Msc-208165,e_lim,Harpa amouretta,null
W-Msc-208340,e_lim,Vexillum pacificum,null
W-Msc-208396,e_lim,Oliva oliva,null
W-Msc-208500,e_lim,Chama lazarus,null
W-Msc-208566,e_lim,Magilus antiquus,null
W-Msc-208605,e_lim,Fusinus colus,null
W-Msc-208615,e_lim,Pterygia nucea,null
W-Msc-208616,e_lim,Pterygia crenulata,null
W-Msc-208625,e_lim,Phasianella solida,null
W-Msc-208934,e_lim,Littoraria undulata,null
W-Msc-211174,e_lim,Diodora singaporensis,null
W-Msc-211267,e_lim,Clanculus clanguloides,null
W-Msc-211927,e_lim,Diala semistriata,null
W-Msc-212154,e_lim,Drupella rugosa,null
W-Msc-212164,e_lim,Engina mendicaria,null
W-Msc-212165,e_lim,Engina alveolata,null
W-Msc-212172,e_lim,Engina lineata,null
W-Msc-212836,e_lim,Phyllidia coelestis,null
W-Msc-212841,e_lim,Bullina lineata,null
W-Msc-213150,e_lim,Chelidonura electra,null
W-Msc-213519,e_lim,Gari elongata,null
W-Msc-214506,e_lim,Glossodoris cincta,null
W-Msc-214556,e_lim,Trivia oryza,null
W-Msc-214949,e_lim,Modiolus aratus,null
W-Msc-214973,e_lim,Heliacus variegatus,null
W-Msc-214984,e_lim,Ficus gracilis,null
W-Msc-215008,e_lim,Atys naucum,null
W-Msc-215078,e_lim,Turris spectabilis,null
W-Msc-215140,e_lim,Telescopium telescopium,null
W-Msc-215162,e_lim,Turritella duplicata,null
W-Msc-215163,e_lim,Turritella terebra,null
W-Msc-215228,e_lim,Arca navicularis,null
W-Msc-215315,e_lim,Pupa affinis,null
W-Msc-215358,e_lim,Strombus urceus,null
W-Msc-215368,e_lim,Strombus labiatus,null
W-Msc-215375,e_lim,Strombus canarium,null
W-Msc-215388,e_lim,Amusium pleuronectes,null
W-Msc-215429,e_lim,Conus magus,null
W-Msc-215431,e_lim,Conus achatinus,null
W-Msc-215432,e_lim,Conus spectrum,null
W-Msc-215433,e_lim,Conus coccineus,null
W-Msc-215435,e_lim,Conus musicus,null
W-Msc-215437,e_lim,Conus coelinae,null
W-Msc-215455,e_lim,Conus episcopatus,null
W-Msc-215471,e_lim,Conus aulicus,null
W-Msc-215475,e_lim,Conus planorbis,null
W-Msc-215490,e_lim,Conus balteatus,null
W-Msc-215510,e_lim,Conus acutangulus,null
W-Msc-215511,e_lim,Conus varius,null
W-Msc-215514,e_lim,Conus emaciatus,null
W-Msc-215520,e_lim,Conus generalis,null
W-Msc-215546,e_lim,Conus canonicus,null
W-Msc-215562,e_lim,Conus articulatus,null
W-Msc-215567,e_lim,Conus glans,null
W-Msc-215711,e_lim,Nassarius siquijorensis,null
W-Msc-215725,e_lim,Nassarius coronatus,null
W-Msc-215746,e_lim,Nassarius albescens,null
W-Msc-215753,e_lim,Nassarius concinnus,null
W-Msc-215755,e_lim,Hebra horrida,null
W-Msc-215822,e_lim,Sunetta truncata,null
W-Msc-215828,e_lim,Tapes literatus,null
W-Msc-215841,e_lim,Codakia paytenorum,null
W-Msc-216252,e_lim,Nerita costata,null
W-Msc-216284,e_lim,Scutus unguis,null
W-Msc-216287,e_lim,Stomatia phymotis,null
W-Msc-216318,e_lim,Monodonta labio,null
W-Msc-216355,e_lim,Umbonium vestiarium,null
W-Msc-216366,e_lim,Turbo coronatus,null
W-Msc-216408,e_lim,Trachycardium subrugosum,null
W-Msc-216447,e_lim,Mactra cuneata,null
W-Msc-216451,e_lim,Mactra achatina,null
W-Msc-216464,e_lim,Barnea manilensis,null
W-Msc-216476,e_lim,Solen roseomaculatus,null
W-Msc-216485,e_lim,Donax faba,null
W-Msc-216498,e_lim,Donax cuneatus,null
W-Msc-216564,e_lim,Circe scripta,null
W-Msc-216576,e_lim,Irus macrophyllus,null
W-Msc-216583,e_lim,Marcia hiantina,null
W-Msc-216616,e_lim,Brachidontes variabilis,null
W-Msc-216638,e_lim,Lopha cristagalli,null
W-Msc-216648,e_lim,Mirapecten rastellum,null
W-Msc-216692,e_lim,Cerithium citrinum,null
W-Msc-216717,e_lim,Modulus tectum,null
W-Msc-216724,e_lim,Terebralia sulcata,null
W-Msc-216725,e_lim,Terebralia palustris,null
W-Msc-216750,e_lim,Cypraea onyx,null
W-Msc-216814,e_lim,Cypraea teres,null
W-Msc-216837,e_lim,Cypraea mariae,null
W-Msc-216845,e_lim,Cypraea asellus,null
W-Msc-216890,e_lim,Staphylaea staphylaea,null
W-Msc-216891,e_lim,Staphylaea nucleus,null
W-Msc-216901,e_lim,Calpurnus verrucosus,null
W-Msc-216929,e_lim,Tanea euzona,null
W-Msc-216977,e_lim,Bursa rosa,null
W-Msc-216982,e_lim,Bursa cruentata,null
W-Msc-217002,e_lim,Phalium bandatum,null
W-Msc-217006,e_lim,Phalium glaucum,null
W-Msc-217058,e_lim,Phos senticosus,null
W-Msc-217069,e_lim,Latirolagena smaragdula,null
W-Msc-217071,e_lim,Pleuroploca trapezium,null
W-Msc-217072,e_lim,Pleuroploca filamentosa,null
W-Msc-217081,e_lim,Duplicaria raphanula,null
W-Msc-217083,e_lim,Hastula solida,null
W-Msc-217090,e_lim,Hastula albula,null
W-Msc-217092,e_lim,Terenolla pygmaea,null
W-Msc-217093,e_lim,Carinapex minutissima,null
W-Msc-217096,e_lim,Clavus exasperatus,null
W-Msc-217113,e_lim,Lophiotoma acuta,null
W-Msc-217114,e_lim,Lophiotoma indica,null
W-Msc-217157,e_lim,Haustellum haustellum,null
W-Msc-217176,e_lim,Naquetia barclayi,null
W-Msc-217203,e_lim,Neocancilla papilio,null
W-Msc-217205,e_lim,Neocancilla clathrus,null
W-Msc-217247,e_lim,Akera soluta,null
W-Msc-221067,e_lim,Platydoris scabra,null
W-Msc-221074,e_lim,Phyllodesmium hyalinum,null
W-Msc-221080,e_lim,Halgerda tessellata,null
W-Msc-225263,e_lim,Polinices didyma,null
W-Msc-325464,e_lim,Cellana testudinaria,null
W-Msc-342270,e_lim,Ameloctopus litoralis,null
W-Msc-342403,e_lim,Thaumoctopus mimicus,null
W-Msc-345705,e_lim,Turridrupa astricta,null
W-Msc-367259,e_lim,Pillucina pacifica,null
W-Msc-367639,e_lim,Angaria delphinus,null
W-Msc-367820,e_lim,Placuna placenta,null
W-Msc-367828,e_lim,Paphia undulata,null
W-Msc-381558,e_lim,Frigidocardium valdentatum,null
W-Msc-381850,e_lim,Microcardium trapezoidale,null
W-Msc-382205,e_lim,Tridacna derasa,null
W-Msc-385403,e_lim,Melo amphora,null
W-Msc-389828,e_lim,Sinezona macleani,null
W-Msc-390670,e_lim,Parvamussium lozoueti,null
W-Msc-390681,e_lim,Parvamussium retiaculum,null
W-Msc-390696,e_lim,Parvamussium squalidulum,null
W-Msc-390698,e_lim,Parvamussium undisonum,null
W-Msc-390711,e_lim,Parvamussium undosum,null
W-Msc-391562,e_lim,Propeamussium rubrotinctum,null
W-Msc-391565,e_lim,Propeamussium watsoni,null
W-Msc-391646,e_lim,Parvamussium dautzenbergi,null
W-Msc-391793,e_lim,Delectopecten musorstomi,null
W-Msc-393099,e_lim,Hemipecten forbesianus,null
W-Msc-393632,e_lim,Talochlamys pulleineana,null
W-Msc-393692,e_lim,Epimenia australis,null
W-Msc-393737,e_lim,Mimachlamys sanguinea,null
W-Msc-393904,e_lim,Pecten fumatus,null
W-Msc-393954,e_lim,Annachlamys flabellata,null
W-Msc-393971,e_lim,Minnivola pyxidata,null
W-Msc-394326,e_lim,Volachlamys singaporina,null
W-Msc-394347,e_lim,Amusium japonicum,null
W-Msc-394351,e_lim,Decatopecten radula,null
W-Msc-394955,e_lim,Anguipecten picturatus,null
W-Msc-396627,e_lim,Cribrarula cribraria,null
W-Msc-396963,e_lim,Drupella fragum,null
W-Msc-397092,e_lim,Limaria orientalis,null
W-Msc-397155,e_lim,Nototeredo edax,null
W-Msc-397173,e_lim,Planostrea pestigris,null
W-Msc-404860,e_lim,Aspella media,null
W-Msc-405842,e_lim,Naquetia cumingii,null
W-Msc-405849,e_lim,Chicomurex laciniatus,null
W-Msc-405854,e_lim,Chicomurex venustulus,null
W-Msc-405857,e_lim,Chicomurex superbus,null
W-Msc-408054,e_lim,Vitularia miliaris,null
W-Msc-408072,e_lim,Pascula ochrostoma,null
W-Msc-408205,e_lim,Orania pacifica,null
W-Msc-410306,e_lim,Tonna tessellata,null
W-Msc-413386,e_lim,Astralium calcar,null
W-Msc-413389,e_lim,Astralium rhodostomum,null
W-Msc-413405,e_lim,Guildfordia triumphans,null
W-Msc-413591,e_lim,Thala jaculanda,null
W-Msc-416997,e_lim,Imbricaria conularis,null
W-Msc-416998,e_lim,Imbricaria conovula,null
W-Msc-417004,e_lim,Pterygia arctata,null
W-Msc-417005,e_lim,Pterygia fenestrata,null
W-Msc-423927,e_lim,Mitra papalis,null
W-Msc-426315,e_lim,Conus ammiralis,null
W-Msc-426322,e_lim,Conus aphrodite,null
W-Msc-426369,e_lim,Conus aureus,null
W-Msc-426373,e_lim,Conus teramachii,null
W-Msc-426383,e_lim,Conus baileyi,null
W-Msc-426407,e_lim,Conus boholensis,null
W-Msc-426441,e_lim,Conus capitanellus,null
W-Msc-426452,e_lim,Conus cinereus,null
W-Msc-426459,e_lim,Conus coffeae,null
W-Msc-426462,e_lim,Conus consors,null
W-Msc-426467,e_lim,Conus crocatus,null
W-Msc-428144,e_lim,Conus granum,null
W-Msc-428185,e_lim,Conus lischkeanus,null
W-Msc-428195,e_lim,Conus luteus,null
W-Msc-428247,e_lim,Conus praecellens,null
W-Msc-428259,e_lim,Conus radiatus,null
W-Msc-428976,e_lim,Conus armadillo,null
W-Msc-430177,e_lim,Conus sazanka,null
W-Msc-430446,e_lim,Conus kimioi,null
W-Msc-430582,e_lim,Prionovolva brevis,null
W-Msc-431060,e_lim,Ovula costellata,null
W-Msc-431078,e_lim,Volva volva,null
W-Msc-431245,e_lim,Kuroshiovolva shingoi,null
W-Msc-432771,e_lim,Mitromorpha metula,null
W-Msc-433291,e_lim,Clavus lamberti,null
W-Msc-433544,e_lim,Daphnella ornata,null
