am_sid,n_tot,lim,long,ncells
Fis-141266,10,w_lim,190.0,1
Fis-141387,3395,w_lim,104.5,1
Fis-141403,1536,w_lim,103.5,1
Fis-141404,2039,w_lim,99.0,4
Fis-141410,5609,w_lim,185.0,76
Fis-141499,245,w_lim,81.0,2
Fis-141502,305,w_lim,87.5,1
Fis-141507,257,w_lim,98.0,1
Fis-141509,303,w_lim,87.5,1
Fis-141510,67,w_lim,99.5,1
Fis-141515,1650,w_lim,79.5,6
Fis-141738,1045,w_lim,103.5,1
Fis-141887,5,w_lim,112.0,1
Fis-142105,10,w_lim,190.0,1
Fis-142106,12,w_lim,190.0,1
Fis-142112,2469,w_lim,78.0,1
Fis-142115,1664,w_lim,103.5,1
Fis-142123,287,w_lim,103.5,1
Fis-142137,1251,w_lim,104.5,1
Fis-142162,1457,w_lim,77.0,1
Fis-142171,10,w_lim,190.0,1
Fis-142173,10,w_lim,190.0,1
Fis-142234,1769,w_lim,103.0,5
Fis-142239,136,w_lim,185.0,2
Fis-142248,37,w_lim,106.5,1
Fis-142283,303,w_lim,185.0,6
Fis-142339,1526,w_lim,99.0,4
Fis-142344,1030,w_lim,122.0,1
Fis-142346,75,w_lim,106.5,2
Fis-142431,9012,w_lim,185.0,40
Fis-142435,57,w_lim,185.0,3
Fis-142436,8100,w_lim,104.5,3
Fis-142440,12,w_lim,190.0,1
Fis-142472,632,w_lim,99.0,1
Fis-142473,16,w_lim,109.5,1
Fis-142484,27,w_lim,111.0,3
Fis-142487,643,w_lim,109.5,3
Fis-142488,608,w_lim,77.0,2
Fis-142493,37,w_lim,107.5,1
Fis-142536,2727,w_lim,77.0,1
Fis-142626,707,w_lim,109.5,5
Fis-142645,3892,w_lim,77.0,3
Fis-14271,2796,w_lim,77.0,1
Fis-142714,2374,w_lim,77.0,1
Fis-142716,1170,w_lim,110.5,1
Fis-142748,1559,w_lim,100.5,1
Fis-142752,193,w_lim,111.0,2
Fis-142754,10,w_lim,190.0,1
Fis-142820,10,w_lim,190.0,1
Fis-142912,183,w_lim,107.5,1
Fis-142940,12,w_lim,190.0,1
Fis-143083,11751,w_lim,77.0,14
Fis-143215,108,w_lim,135.5,1
Fis-143219,1433,w_lim,103.5,1
Fis-143220,2230,w_lim,79.5,1
Fis-143222,850,w_lim,139.0,1
Fis-143223,1495,w_lim,103.5,1
Fis-143266,970,w_lim,121.0,1
Fis-143281,2566,w_lim,77.0,1
Fis-143312,10,w_lim,190.0,1
Fis-143323,1181,w_lim,105.0,1
Fis-143331,249,w_lim,121.5,1
Fis-143332,1530,w_lim,104.5,1
Fis-143334,1400,w_lim,103.5,1
Fis-143343,20,w_lim,109.5,3
Fis-143350,1261,w_lim,104.5,1
Fis-143355,2432,w_lim,101.5,1
Fis-14339,2123,w_lim,71.0,4
Fis-143392,1867,w_lim,104.5,1
Fis-143407,1006,w_lim,103.0,1
Fis-143421,2072,w_lim,77.0,1
Fis-143431,2408,w_lim,92.0,6
Fis-143432,1446,w_lim,104.5,1
Fis-143433,1395,w_lim,100.5,1
Fis-143436,1959,w_lim,103.0,3
Fis-143438,14832,w_lim,77.0,13
Fis-143442,2135,w_lim,79.0,1
Fis-143446,100,w_lim,112.0,1
Fis-143448,2173,w_lim,78.5,1
Fis-143459,65,w_lim,109.5,3
Fis-143499,453,w_lim,105.5,1
Fis-143503,1028,w_lim,109.0,2
Fis-143534,2103,w_lim,109.5,1
Fis-143547,283,w_lim,185.0,2
Fis-143552,444,w_lim,195.5,1
Fis-143556,600,w_lim,185.0,11
Fis-143569,1286,w_lim,103.0,1
Fis-143613,159,w_lim,197.5,2
Fis-143627,1227,w_lim,79.5,3
Fis-143631,2524,w_lim,105.0,1
Fis-143635,2135,w_lim,104.5,1
Fis-143636,1750,w_lim,99.0,4
Fis-143663,888,w_lim,109.0,1
Fis-143706,553,w_lim,108.0,5
Fis-143734,594,w_lim,101.5,1
Fis-143735,1118,w_lim,196.5,2
Fis-143742,22616,w_lim,103.0,3
Fis-143777,7102,w_lim,109.5,3
Fis-143816,1535,w_lim,78.5,1
Fis-143843,9257,w_lim,109.0,3
Fis-143862,1367,w_lim,105.0,1
Fis-143865,11415,w_lim,109.5,5
Fis-143868,17658,w_lim,109.0,2
Fis-143870,6049,w_lim,109.0,1
Fis-143896,72,w_lim,185.5,2
Fis-143897,1891,w_lim,83.0,1
Fis-143901,2614,w_lim,178.0,4
Fis-143956,502,w_lim,109.0,9
Fis-143974,46,w_lim,109.5,4
Fis-143975,949,w_lim,108.0,1
Fis-143978,52,w_lim,108.0,1
Fis-143979,837,w_lim,105.0,2
Fis-143987,134,w_lim,81.5,2
Fis-143992,2937,w_lim,121.5,2
Fis-143997,2162,w_lim,104.5,1
Fis-144007,16,w_lim,190.0,1
Fis-144017,190,w_lim,150.0,4
Fis-144018,19,w_lim,190.0,1
Fis-144056,1706,w_lim,104.5,1
Fis-144069,1421,w_lim,104.5,1
Fis-144078,1794,w_lim,104.5,1
Fis-144087,555,w_lim,120.0,2
Fis-144088,38,w_lim,109.5,2
Fis-144092,511,w_lim,80.0,5
Fis-144095,1663,w_lim,104.5,1
Fis-144098,776,w_lim,120.0,2
Fis-144100,35,w_lim,155.0,1
Fis-144102,280,w_lim,145.5,1
Fis-144105,2835,w_lim,104.5,1
Fis-144112,8440,w_lim,109.5,5
Fis-144118,3810,w_lim,77.0,11
Fis-144127,2169,w_lim,132.0,1
Fis-144128,37,w_lim,112.0,2
Fis-144131,497,w_lim,120.0,2
Fis-144140,2006,w_lim,104.5,1
Fis-144144,1742,w_lim,109.5,2
Fis-144151,266,w_lim,86.5,2
Fis-144156,1796,w_lim,87.5,2
Fis-144157,317,w_lim,185.0,13
Fis-144171,24,w_lim,197.5,1
Fis-144177,43,w_lim,105.5,3
Fis-144207,651,w_lim,99.0,1
Fis-144208,1205,w_lim,77.0,2
Fis-144212,1310,w_lim,103.0,1
Fis-144214,1055,w_lim,109.0,7
Fis-144224,1036,w_lim,117.5,1
Fis-144225,232,w_lim,122.0,1
Fis-144232,365,w_lim,103.5,1
Fis-144237,163,w_lim,189.0,1
Fis-144240,238,w_lim,196.0,1
Fis-144245,9671,w_lim,103.0,6
Fis-144252,993,w_lim,77.0,2
Fis-144268,318,w_lim,105.5,2
Fis-144274,712,w_lim,100.5,1
Fis-144276,893,w_lim,104.5,1
Fis-144277,447,w_lim,107.5,1
Fis-144284,171,w_lim,96.0,1
Fis-144288,1081,w_lim,105.0,1
Fis-144293,117,w_lim,112.5,1
Fis-144298,2508,w_lim,99.0,2
Fis-144304,940,w_lim,100.5,1
Fis-144306,2325,w_lim,77.0,1
Fis-144308,16,w_lim,108.0,5
Fis-144309,2080,w_lim,100.5,1
Fis-144310,714,w_lim,103.5,1
Fis-144313,118,w_lim,112.5,2
Fis-144326,894,w_lim,103.0,3
Fis-144327,1372,w_lim,103.0,5
Fis-144329,174,w_lim,97.5,1
Fis-144330,530,w_lim,105.5,4
Fis-144332,206,w_lim,145.0,1
Fis-144342,144,w_lim,185.0,6
Fis-144354,1236,w_lim,96.0,1
Fis-144364,1291,w_lim,105.0,1
Fis-144367,1799,w_lim,103.0,1
Fis-144369,35,w_lim,107.5,1
Fis-144370,589,w_lim,113.0,2
Fis-144371,427,w_lim,78.0,3
Fis-144374,581,w_lim,130.0,1
Fis-144381,1698,w_lim,108.0,5
Fis-144382,2477,w_lim,99.0,4
Fis-144383,1047,w_lim,77.0,2
Fis-144394,1142,w_lim,104.5,1
Fis-144470,1276,w_lim,104.5,1
Fis-144483,9657,w_lim,77.0,14
Fis-144485,7518,w_lim,117.0,2
Fis-144489,8786,w_lim,109.0,4
Fis-144494,3322,w_lim,77.0,2
Fis-144500,2971,w_lim,109.0,7
Fis-144503,8452,w_lim,77.0,5
Fis-144505,2076,w_lim,109.5,5
Fis-144509,8915,w_lim,109.0,2
Fis-144510,14471,w_lim,109.5,5
Fis-144513,6332,w_lim,73.0,2
Fis-144517,18904,w_lim,114.0,2
Fis-144521,2328,w_lim,103.0,9
Fis-144522,5129,w_lim,104.5,1
Fis-144523,5685,w_lim,104.5,1
Fis-144525,5152,w_lim,104.5,1
Fis-144526,5626,w_lim,103.5,1
Fis-144527,6549,w_lim,103.0,1
Fis-144528,9647,w_lim,103.0,3
Fis-144529,3621,w_lim,122.0,2
Fis-144530,8813,w_lim,104.5,1
Fis-144531,14086,w_lim,108.5,2
Fis-144549,2531,w_lim,99.0,4
Fis-144551,3140,w_lim,77.0,3
Fis-144557,1417,w_lim,103.0,1
Fis-144558,434,w_lim,143.0,1
Fis-144562,1519,w_lim,103.0,5
Fis-144570,2245,w_lim,79.5,5
Fis-144574,529,w_lim,152.0,3
Fis-144579,551,w_lim,103.5,1
Fis-144590,1306,w_lim,103.0,6
Fis-144591,1226,w_lim,102.5,1
Fis-144600,1140,w_lim,96.0,1
Fis-144615,1169,w_lim,96.0,1
Fis-144619,81,w_lim,185.5,2
Fis-144623,1631,w_lim,103.0,3
Fis-144631,7922,w_lim,185.0,18
Fis-144634,10023,w_lim,185.0,18
Fis-144652,1434,w_lim,104.5,1
Fis-144654,535,w_lim,103.5,1
Fis-144659,14132,w_lim,77.0,13
Fis-144660,16137,w_lim,121.5,1
Fis-144661,5411,w_lim,104.5,1
Fis-144664,4573,w_lim,135.0,1
Fis-144666,1900,w_lim,122.0,2
Fis-144667,10690,w_lim,111.5,2
Fis-144668,6964,w_lim,109.0,2
Fis-144673,1523,w_lim,99.0,4
Fis-144677,1750,w_lim,103.0,1
Fis-144697,1565,w_lim,103.5,1
Fis-144705,1283,w_lim,99.0,4
Fis-144708,2143,w_lim,99.0,4
Fis-144715,156,w_lim,99.0,4
Fis-144718,2858,w_lim,99.0,4
Fis-144724,886,w_lim,100.5,1
Fis-144725,3235,w_lim,77.0,3
Fis-144729,1862,w_lim,99.0,2
Fis-144731,1906,w_lim,103.5,1
Fis-144739,671,w_lim,128.0,3
Fis-144743,29,w_lim,107.5,1
Fis-144745,1398,w_lim,100.5,1
Fis-144751,866,w_lim,104.5,1
Fis-144753,117,w_lim,112.5,1
Fis-144754,2306,w_lim,79.0,1
Fis-144755,1842,w_lim,99.0,4
Fis-144756,2579,w_lim,78.5,1
Fis-144768,101,w_lim,105.5,4
Fis-144770,1402,w_lim,105.0,1
Fis-144771,877,w_lim,99.0,4
Fis-144772,311,w_lim,102.5,1
Fis-144781,3121,w_lim,77.0,2
Fis-144782,1014,w_lim,100.5,1
Fis-144783,2639,w_lim,77.0,1
Fis-144785,539,w_lim,103.5,3
Fis-144796,2652,w_lim,100.5,1
Fis-144806,1707,w_lim,108.5,2
Fis-144838,1447,w_lim,104.5,1
Fis-144839,2180,w_lim,79.0,1
Fis-144844,1781,w_lim,103.0,3
Fis-144845,1712,w_lim,103.0,1
Fis-144846,180,w_lim,185.0,6
Fis-144848,187,w_lim,103.5,1
Fis-144854,1001,w_lim,104.5,1
Fis-144880,2767,w_lim,77.0,2
Fis-144890,1816,w_lim,79.0,1
Fis-144891,115,w_lim,106.5,1
Fis-144937,1827,w_lim,99.0,1
Fis-144955,2863,w_lim,77.0,1
Fis-144956,1730,w_lim,103.0,1
Fis-144958,1214,w_lim,100.5,1
Fis-144971,1112,w_lim,121.0,1
Fis-144973,3206,w_lim,77.0,1
Fis-144981,984,w_lim,109.5,1
Fis-144985,81,w_lim,99.0,1
Fis-144990,39,w_lim,109.5,4
Fis-144992,425,w_lim,122.0,1
Fis-144994,1760,w_lim,103.5,1
Fis-144997,1588,w_lim,104.5,1
Fis-145005,56,w_lim,105.5,3
Fis-145017,4,w_lim,112.5,1
Fis-145025,2729,w_lim,77.0,1
Fis-145041,3,w_lim,98.0,2
Fis-145056,23,w_lim,188.0,1
Fis-145062,51,w_lim,106.5,1
Fis-145065,15406,w_lim,77.0,16
Fis-145088,2043,w_lim,79.5,3
Fis-145098,702,w_lim,100.5,1
Fis-145111,29,w_lim,190.0,1
Fis-145113,8,w_lim,190.5,1
Fis-145166,1370,w_lim,115.0,6
Fis-145219,1791,w_lim,100.5,1
Fis-145220,30,w_lim,107.5,1
Fis-145222,2708,w_lim,99.0,4
Fis-145232,311,w_lim,96.0,1
Fis-145241,1160,w_lim,103.5,1
Fis-145245,277,w_lim,118.5,1
Fis-145263,138,w_lim,107.5,1
Fis-145267,4,w_lim,112.5,1
Fis-145279,56,w_lim,109.0,1
Fis-145286,412,w_lim,80.0,1
Fis-145296,2385,w_lim,100.5,1
Fis-145306,2398,w_lim,77.0,1
Fis-145352,10,w_lim,190.0,1
Fis-145357,1603,w_lim,77.0,3
Fis-145362,10,w_lim,190.0,1
Fis-145366,10,w_lim,190.0,1
Fis-145388,14841,w_lim,110.0,2
Fis-145411,542,w_lim,123.0,3
Fis-145418,36,w_lim,106.5,1
Fis-145426,4463,w_lim,185.0,15
Fis-145427,5093,w_lim,119.0,2
Fis-145428,6540,w_lim,185.0,16
Fis-145434,3504,w_lim,185.0,7
Fis-145436,1838,w_lim,80.0,24
Fis-145444,1792,w_lim,99.0,4
Fis-145447,1649,w_lim,99.0,4
Fis-145453,1279,w_lim,100.5,1
Fis-145458,1587,w_lim,103.0,1
Fis-145460,558,w_lim,100.5,1
Fis-145465,1948,w_lim,100.5,1
Fis-145529,683,w_lim,101.5,1
Fis-145532,132,w_lim,73.0,1
Fis-145573,1466,w_lim,103.0,2
Fis-145581,126,w_lim,112.5,1
Fis-145583,1368,w_lim,96.0,1
Fis-145587,108,w_lim,115.0,1
Fis-145595,363,w_lim,78.5,1
Fis-145602,378,w_lim,104.5,1
Fis-145604,702,w_lim,103.5,1
Fis-145633,130,w_lim,79.5,2
Fis-145643,10,w_lim,190.5,1
Fis-145668,47,w_lim,99.5,1
Fis-145677,9,w_lim,100.5,1
Fis-145688,4,w_lim,112.5,1
Fis-145689,2890,w_lim,77.0,2
Fis-145692,129,w_lim,112.5,1
Fis-145693,1054,w_lim,120.5,2
Fis-145695,1956,w_lim,79.0,1
Fis-145702,841,w_lim,101.5,1
Fis-145717,968,w_lim,110.5,1
Fis-145729,2523,w_lim,79.0,1
Fis-145838,1907,w_lim,77.0,1
Fis-145862,1819,w_lim,104.5,1
Fis-145863,940,w_lim,105.0,1
Fis-145864,861,w_lim,118.5,2
Fis-145889,1602,w_lim,103.5,1
Fis-145980,1185,w_lim,104.5,1
Fis-146042,232,w_lim,189.0,1
Fis-146046,323,w_lim,194.5,1
Fis-146054,34,w_lim,109.5,4
Fis-146060,2084,w_lim,103.0,4
Fis-146076,2463,w_lim,185.0,25
Fis-146080,1070,w_lim,185.0,24
Fis-146081,1305,w_lim,185.0,24
Fis-146082,1086,w_lim,185.0,24
Fis-146083,1368,w_lim,185.0,24
Fis-146084,1312,w_lim,185.0,24
Fis-146090,2009,w_lim,185.0,24
Fis-146097,1276,w_lim,99.0,4
Fis-146100,138,w_lim,195.5,1
Fis-146101,855,w_lim,194.0,1
Fis-146103,138,w_lim,195.5,1
Fis-14615,1540,w_lim,81.0,1
Fis-146157,1094,w_lim,104.5,1
Fis-146160,301,w_lim,105.0,1
Fis-146170,400,w_lim,103.5,2
Fis-146176,1163,w_lim,100.5,1
Fis-146181,2675,w_lim,103.0,6
Fis-146182,1327,w_lim,104.5,1
Fis-146183,10,w_lim,190.0,1
Fis-146211,1803,w_lim,100.5,1
Fis-146212,2306,w_lim,99.0,4
Fis-146234,379,w_lim,99.0,3
Fis-146241,1858,w_lim,99.0,4
Fis-146251,723,w_lim,120.5,2
Fis-146270,553,w_lim,137.0,1
Fis-146287,879,w_lim,103.5,1
Fis-146292,235,w_lim,112.5,1
Fis-146297,227,w_lim,116.0,17
Fis-146298,232,w_lim,120.0,2
Fis-146347,1849,w_lim,79.0,1
Fis-146400,2402,w_lim,78.0,1
Fis-146474,2104,w_lim,99.0,4
Fis-146549,27,w_lim,109.5,3
Fis-146555,1219,w_lim,105.0,1
Fis-146570,2203,w_lim,121.5,2
Fis-146571,3568,w_lim,138.0,1
Fis-146572,979,w_lim,124.5,1
Fis-146573,10083,w_lim,77.0,11
Fis-146574,841,w_lim,80.0,16
Fis-146575,3172,w_lim,125.0,4
Fis-146600,1321,w_lim,108.5,1
Fis-146607,1253,w_lim,105.0,2
Fis-146618,1022,w_lim,112.5,2
Fis-146620,15,w_lim,112.0,1
Fis-146622,8,w_lim,190.5,1
Fis-146732,94,w_lim,114.0,1
Fis-146740,23,w_lim,188.0,1
Fis-146741,1914,w_lim,79.0,1
Fis-146748,177,w_lim,141.0,1
Fis-146760,1671,w_lim,108.5,2
Fis-146761,452,w_lim,120.5,3
Fis-146765,614,w_lim,135.5,3
Fis-146863,1589,w_lim,99.0,4
Fis-147517,339,w_lim,148.0,1
Fis-147555,459,w_lim,103.5,1
Fis-147591,2083,w_lim,77.0,2
Fis-147612,300,w_lim,185.0,4
Fis-147667,1474,w_lim,79.0,1
Fis-147731,7247,w_lim,185.0,35
Fis-147734,6742,w_lim,185.0,40
Fis-147799,2548,w_lim,100.5,1
Fis-147871,1870,w_lim,103.0,5
Fis-147924,1326,w_lim,103.5,1
Fis-147938,376,w_lim,100.5,1
Fis-147939,1748,w_lim,103.0,1
Fis-147959,1415,w_lim,104.5,2
Fis-148031,2942,w_lim,77.0,2
Fis-148357,5380,w_lim,109.0,2
Fis-148377,65,w_lim,99.5,1
Fis-148378,2921,w_lim,77.0,2
Fis-148379,2938,w_lim,77.0,2
Fis-148380,1909,w_lim,104.5,1
Fis-148383,47,w_lim,114.5,2
Fis-148384,94,w_lim,105.0,1
Fis-148385,38,w_lim,100.5,1
Fis-148387,9,w_lim,190.5,1
Fis-148419,1204,w_lim,104.5,1
Fis-148431,220,w_lim,112.0,1
Fis-148461,89,w_lim,96.0,1
Fis-148466,400,w_lim,113.0,1
Fis-148498,13907,w_lim,77.0,16
Fis-148597,8135,w_lim,104.5,1
Fis-148619,319,w_lim,142.5,4
Fis-148621,32,w_lim,149.0,1
Fis-148649,624,w_lim,143.0,1
Fis-148655,61,w_lim,105.5,2
Fis-148656,171,w_lim,112.0,1
Fis-148802,616,w_lim,109.0,7
Fis-148804,537,w_lim,121.0,1
Fis-148850,105,w_lim,197.0,2
Fis-148856,8826,w_lim,109.0,1
Fis-148915,280,w_lim,112.0,1
Fis-148962,311,w_lim,79.5,3
Fis-148999,121,w_lim,185.0,1
Fis-149006,518,w_lim,77.0,1
Fis-149038,659,w_lim,121.0,6
Fis-149098,2097,w_lim,103.5,1
Fis-149123,21,w_lim,107.5,1
Fis-149127,8,w_lim,190.5,1
Fis-149135,342,w_lim,135.5,2
Fis-149136,2096,w_lim,77.0,1
Fis-149145,1055,w_lim,120.5,1
Fis-149151,729,w_lim,122.0,1
Fis-149153,666,w_lim,112.0,2
Fis-149158,552,w_lim,143.0,1
Fis-149171,1305,w_lim,185.0,24
Fis-149204,1762,w_lim,103.5,1
Fis-149220,89,w_lim,196.0,1
Fis-149233,473,w_lim,129.5,2
Fis-149242,4,w_lim,112.0,2
Fis-149248,13,w_lim,189.0,1
Fis-149263,213,w_lim,109.0,1
Fis-149270,10,w_lim,190.0,1
Fis-149273,1656,w_lim,104.5,1
Fis-149306,1011,w_lim,99.0,2
Fis-149383,521,w_lim,120.0,2
Fis-149445,2100,w_lim,79.5,6
Fis-149460,26229,w_lim,109.0,4
Fis-149461,22371,w_lim,110.0,2
Fis-149462,790,w_lim,140.0,6
Fis-149478,7588,w_lim,185.0,17
Fis-149485,199,w_lim,79.5,2
Fis-149496,2364,w_lim,95.0,5
Fis-149517,113,w_lim,197.0,1
Fis-149522,1025,w_lim,71.0,3
Fis-149523,12993,w_lim,185.0,42
Fis-149527,162,w_lim,195.0,1
Fis-149534,333,w_lim,79.5,1
Fis-149535,289,w_lim,129.5,1
Fis-149536,295,w_lim,117.5,1
Fis-149547,647,w_lim,105.0,1
Fis-149548,491,w_lim,144.0,1
Fis-149554,2579,w_lim,79.5,2
Fis-149565,3752,w_lim,110.0,1
Fis-149568,6959,w_lim,106.5,1
Fis-149590,1891,w_lim,103.0,3
Fis-149595,2121,w_lim,103.0,5
Fis-149598,32,w_lim,188.0,1
Fis-149610,1641,w_lim,100.5,1
Fis-149613,1800,w_lim,103.0,1
Fis-149614,2282,w_lim,103.0,7
Fis-149616,2317,w_lim,78.5,1
Fis-149621,2277,w_lim,77.0,1
Fis-149669,355,w_lim,79.5,3
Fis-149680,59,w_lim,79.5,2
Fis-149728,3245,w_lim,77.0,1
Fis-149730,2056,w_lim,105.0,7
Fis-149745,891,w_lim,99.0,4
Fis-149757,765,w_lim,109.0,2
Fis-149772,919,w_lim,96.0,1
Fis-149775,1794,w_lim,103.5,1
Fis-149781,2952,w_lim,79.0,1
Fis-149783,46,w_lim,109.5,2
Fis-149788,1764,w_lim,78.0,1
Fis-149796,1540,w_lim,77.0,1
Fis-149809,4836,w_lim,185.0,2
Fis-149825,1211,w_lim,108.0,2
Fis-149827,10,w_lim,190.0,1
Fis-149891,19843,w_lim,108.5,2
Fis-149894,8581,w_lim,122.0,2
Fis-149900,1349,w_lim,185.0,24
Fis-149903,6209,w_lim,185.0,84
Fis-149904,1305,w_lim,185.0,24
Fis-149906,1430,w_lim,185.0,25
Fis-149907,914,w_lim,103.5,1
Fis-149934,5809,w_lim,122.0,2
Fis-149935,1387,w_lim,185.0,24
Fis-149936,1303,w_lim,185.0,24
Fis-150017,398,w_lim,185.0,5
Fis-150114,10,w_lim,190.0,1
Fis-150130,12,w_lim,190.0,1
Fis-150149,1482,w_lim,121.0,1
Fis-150168,781,w_lim,104.5,1
Fis-150190,634,w_lim,79.5,3
Fis-150193,96,w_lim,81.5,2
Fis-150203,87,w_lim,99.5,1
Fis-150288,1894,w_lim,77.0,1
Fis-150289,21,w_lim,184.5,1
Fis-150301,285,w_lim,79.5,6
Fis-150326,2777,w_lim,77.0,1
Fis-150344,1848,w_lim,78.5,1
Fis-150366,3,w_lim,112.0,2
Fis-150381,10,w_lim,190.0,1
Fis-150432,11,w_lim,112.5,1
Fis-150434,17,w_lim,112.5,2
Fis-150499,629,w_lim,129.0,3
Fis-150540,67,w_lim,107.0,4
Fis-150559,870,w_lim,96.0,1
Fis-150561,1267,w_lim,96.0,1
Fis-150579,1637,w_lim,103.0,5
Fis-150609,1759,w_lim,100.5,1
Fis-150639,2085,w_lim,103.0,5
Fis-150640,1815,w_lim,103.0,3
Fis-150641,1321,w_lim,104.5,1
Fis-150645,2797,w_lim,77.0,1
Fis-150674,1693,w_lim,79.5,1
Fis-150731,523,w_lim,104.5,1
Fis-150740,349,w_lim,142.5,4
Fis-150774,130,w_lim,185.5,2
Fis-150883,64,w_lim,197.5,1
Fis-150922,13609,w_lim,77.0,13
Fis-150929,68,w_lim,108.0,1
Fis-150932,1864,w_lim,103.0,5
Fis-151097,1213,w_lim,96.0,1
Fis-151394,1136,w_lim,104.5,1
Fis-151399,102,w_lim,199.5,1
Fis-151410,2011,w_lim,103.5,1
Fis-151435,1251,w_lim,108.5,2
Fis-151439,377,w_lim,111.0,1
Fis-151601,1155,w_lim,94.5,1
Fis-151820,1826,w_lim,103.0,3
Fis-151829,2609,w_lim,78.0,1
Fis-152001,297,w_lim,122.0,1
Fis-152008,83,w_lim,158.0,5
Fis-152012,602,w_lim,143.5,3
Fis-152016,6995,w_lim,109.5,2
Fis-152091,1450,w_lim,104.5,1
Fis-152093,1012,w_lim,104.5,1
Fis-152142,2619,w_lim,79.5,4
Fis-152150,764,w_lim,103.0,1
Fis-15220,1376,w_lim,104.5,1
Fis-152324,1756,w_lim,100.5,1
Fis-152348,582,w_lim,80.0,2
Fis-152510,7,w_lim,109.5,1
Fis-152906,3155,w_lim,135.5,2
Fis-153187,911,w_lim,110.5,1
Fis-153188,1023,w_lim,121.0,3
Fis-153199,910,w_lim,103.0,1
Fis-153200,516,w_lim,136.0,1
Fis-153201,637,w_lim,100.5,1
Fis-153233,41,w_lim,80.0,1
Fis-153239,1216,w_lim,108.5,2
Fis-153350,82,w_lim,105.5,1
Fis-153533,1392,w_lim,100.5,1
Fis-153667,2081,w_lim,99.0,2
Fis-153676,1618,w_lim,103.0,1
Fis-153677,59,w_lim,185.5,2
Fis-153712,66,w_lim,190.0,1
Fis-153980,645,w_lim,104.5,1
Fis-153999,207,w_lim,146.0,2
Fis-154079,928,w_lim,99.0,4
Fis-154393,1152,w_lim,121.0,1
Fis-154404,1583,w_lim,108.5,2
Fis-154433,1516,w_lim,103.5,2
Fis-154471,529,w_lim,118.5,2
Fis-154474,1497,w_lim,103.5,1
Fis-154486,2030,w_lim,100.5,1
Fis-155103,3123,w_lim,77.0,1
Fis-155307,1754,w_lim,103.5,1
Fis-155649,1289,w_lim,77.0,1
Fis-155667,2304,w_lim,77.0,1
Fis-156337,235,w_lim,146.0,2
Fis-156338,40,w_lim,115.0,1
Fis-156341,25,w_lim,112.0,2
Fis-156398,1636,w_lim,96.0,1
Fis-156671,2347,w_lim,78.5,1
Fis-156683,574,w_lim,135.5,1
Fis-156684,8,w_lim,112.5,1
Fis-156685,2,w_lim,113.0,1
Fis-156711,2,w_lim,113.0,1
Fis-156713,975,w_lim,121.0,1
Fis-156731,583,w_lim,111.0,1
Fis-156781,1806,w_lim,78.0,1
Fis-156808,93,w_lim,185.5,2
Fis-15686,3103,w_lim,77.0,1
Fis-156892,1455,w_lim,77.0,1
Fis-156902,752,w_lim,103.5,1
Fis-157653,1150,w_lim,111.0,1
Fis-157654,2005,w_lim,103.0,1
Fis-157811,2799,w_lim,79.0,1
Fis-158070,5,w_lim,109.5,1
Fis-158102,196,w_lim,142.5,1
Fis-158132,702,w_lim,122.0,3
Fis-158171,2684,w_lim,99.0,4
Fis-158172,513,w_lim,142.0,7
Fis-158192,1406,w_lim,99.0,4
Fis-158193,1283,w_lim,103.5,1
Fis-158215,1448,w_lim,104.5,1
Fis-158249,1412,w_lim,79.5,1
Fis-158250,114,w_lim,86.5,3
Fis-158252,10,w_lim,112.5,1
Fis-158335,2232,w_lim,77.0,1
Fis-158412,679,w_lim,137.0,1
Fis-158417,1159,w_lim,105.0,1
Fis-158420,803,w_lim,109.0,7
Fis-158423,572,w_lim,120.0,2
Fis-158437,293,w_lim,142.5,3
Fis-158438,148,w_lim,112.5,1
Fis-158659,229,w_lim,142.5,2
Fis-158668,1685,w_lim,101.5,1
Fis-158669,931,w_lim,105.5,1
Fis-158670,2012,w_lim,103.0,1
Fis-158733,1233,w_lim,103.5,1
Fis-158734,235,w_lim,137.0,1
Fis-158735,1007,w_lim,110.0,4
Fis-158736,684,w_lim,100.5,1
Fis-158737,459,w_lim,137.0,1
Fis-158744,769,w_lim,100.5,1
Fis-158769,1151,w_lim,96.5,2
Fis-158770,1430,w_lim,100.5,1
Fis-158784,1191,w_lim,121.0,3
Fis-158800,1430,w_lim,101.5,1
Fis-158805,1892,w_lim,103.0,7
Fis-158807,245,w_lim,122.0,1
Fis-158811,770,w_lim,122.0,1
Fis-158815,282,w_lim,135.5,1
Fis-158817,925,w_lim,103.5,1
Fis-158818,247,w_lim,130.0,1
Fis-158852,2351,w_lim,100.0,24
Fis-158865,25,w_lim,112.5,2
Fis-158886,108,w_lim,190.5,1
Fis-158896,97,w_lim,197.0,2
Fis-158907,158,w_lim,197.5,2
Fis-159060,2268,w_lim,77.0,13
Fis-159076,6880,w_lim,108.0,5
Fis-159112,43,w_lim,147.0,2
Fis-159113,466,w_lim,99.0,3
Fis-159119,372,w_lim,102.5,1
Fis-159132,5,w_lim,112.0,1
Fis-159136,215,w_lim,96.0,1
Fis-159187,1843,w_lim,103.5,1
Fis-159189,1700,w_lim,100.5,1
Fis-159253,2464,w_lim,77.0,1
Fis-159261,1286,w_lim,110.0,5
Fis-159332,932,w_lim,99.0,4
Fis-159377,493,w_lim,120.0,1
Fis-159390,237,w_lim,96.0,1
