speciesid,marine_range,mpa2015,pct2015,cat2015
Fis-161102,438097.467688,10972.787396,0.0250464524570466,2-5%
Fis-161116,4633169.10076,160758.026708,0.0346972068603389,2-5%
Fis-161117,82294728.291064,1456157.015684,0.0176944142829392,0-2%
Fis-161120,75839.400464,0,0,gap
Fis-161121,6913932.645068,216112.060076,0.0312574725804079,2-5%
Fis-161132,945192.822688,20578.402192,0.0217716445766884,2-5%
Fis-161133,1098810.096104,32055.181336,0.0291726308755777,2-5%
Fis-161137,592654.27378,16551.148036,0.0279271554568152,2-5%
Fis-161142,1068091.454428,10910.266304,0.0102147304510013,0-2%
Fis-161155,5157386.814308,342000.672152,0.066312782900673,5-10%
Fis-161158,956586.830356,218584.10588,0.228504197364553,>10%
Fis-161159,103762.393456,1214.863764,0.0117081316605824,0-2%
Fis-161161,621069.976752,99462.032808,0.160146258120792,>10%
Fis-161162,659668.554592,80593.260288,0.122172354172386,>10%
Fis-161163,1205550.236176,23130.404584,0.0191865953735529,0-2%
Fis-161164,3252917.368072,133501.819612,0.0410406427542075,2-5%
Fis-161169,3007072.8791,121944.696436,0.0405526242092601,2-5%
Fis-161171,3217431.268652,59711.185508,0.0185586514589376,0-2%
Fis-161175,118925.998248,129.019808,0.00108487471117082,0-2%
Fis-161177,879437.311568,2895.341316,0.00329226572254221,0-2%
Fis-161179,4912238.482608,182425.456052,0.037136929873801,2-5%
Fis-161181,1226611.750644,35650.52312,0.0290642276183011,2-5%
Fis-161183,126281.179716,8976.401064,0.0710826513039193,5-10%
Fis-161186,526876.29,0,0,gap
Fis-161188,357284.927672,126.77522,0.000354829465732134,0-2%
Fis-161201,2070499.31082,42698.891784,0.0206225095371268,2-5%
Fis-161202,2066863.176856,125474.167724,0.0607075345523667,5-10%
Fis-161209,2254342.75342,243464.489008,0.107997991272022,>10%
Fis-161213,423210.098856,33392.450364,0.0789027730062793,5-10%
Fis-161216,1110250.406052,231119.907148,0.208169171466329,>10%
Fis-161218,136574.279232,13992.896896,0.102456311500866,>10%
Fis-161221,5028103.966516,369715.951036,0.0735298938721385,5-10%
Fis-161228,975150.601252,78811.43152,0.080819753809118,5-10%
Fis-161231,1029708.007732,41346.665788,0.0401537770683835,2-5%
Fis-161233,392267.1326,10399.400256,0.0265110160697669,2-5%
Fis-161235,340414.926696,24968.428212,0.0733470428407433,5-10%
Fis-161239,2728932.794564,116950.257416,0.0428556751741792,2-5%
Fis-161242,723314.236904,32502.189536,0.0449350888973498,2-5%
Fis-161244,927171.21048,20247.321848,0.0218377378623716,2-5%
Fis-161246,132654.447068,10862.303796,0.0818842039304711,5-10%
Fis-161247,89758.797628,2008.974708,0.0223819253498256,2-5%
Fis-161252,8762013.112716,23726.510252,0.00270788344490909,0-2%
Fis-161255,47019.51956,4368.359564,0.0929052360568186,5-10%
Fis-161257,302943.451244,13515.313144,0.0446133200387763,2-5%
Fis-161259,2692921.686616,84548.887816,0.0313967124392119,2-5%
Fis-161297,2614793.516252,145194.087544,0.055527936199,5-10%
Fis-161298,54424.788488,5600.568568,0.102904737410874,>10%
Fis-161300,586793.257312,45845.86124,0.0781294956421485,5-10%
Fis-161301,419077.568728,32023.449784,0.0764141346939632,5-10%
Fis-161348,3646115.94152,166347.603888,0.0456232348493703,2-5%
Fis-161376,82076.274556,1655.847476,0.0201744960399028,2-5%
Fis-161395,6161.238008,0,0,gap
Fis-161400,34141669.533284,1159671.963808,0.0339664691170846,2-5%
Fis-161402,398429.678616,23403.43498,0.0587391859494379,5-10%
Fis-161405,1040635.398236,178781.351428,0.171800182591382,>10%
Fis-161411,653901.352688,56000.083256,0.085639956280561,5-10%
Fis-161412,1768836.309716,114172.646776,0.0645467566155578,5-10%
Fis-161420,915089.15502,74159.386744,0.081040613733838,5-10%
Fis-161427,108153.896008,6605.99598,0.0610795932817008,5-10%
Fis-161432,3256871.006448,126895.382644,0.0389623606193708,2-5%
Fis-161436,2327702.233788,126843.56472,0.054493037330458,5-10%
Fis-161438,841574.322156,66560.678116,0.0790906713330803,5-10%
Fis-161440,11055443.257124,468883.853264,0.0424120356243389,2-5%
Fis-161443,1234731.123768,109478.450724,0.088665822555689,5-10%
Fis-161448,1275167.845916,96343.1505,0.0755533091651893,5-10%
Fis-161451,379488.506216,83789.58962,0.220796119638754,>10%
Fis-161453,921377.45428,88481.04232,0.0960312648296159,5-10%
Fis-161456,5726417.513936,223574.960164,0.0390427277822304,2-5%
Fis-161457,3890694.24506,177588.612972,0.0456444536081147,2-5%
Fis-161458,939728.844844,195551.510508,0.208093549092305,>10%
Fis-161466,475026.961064,24573.280496,0.0517302858788456,5-10%
Fis-161467,34764.6,0,0,gap
Fis-161470,257992.504428,25012.864528,0.0969519040231672,5-10%
Fis-161473,446775.237032,30978.718028,0.0693384849030502,5-10%
Fis-161480,8406079.685364,232731.723576,0.0276861191288983,2-5%
Fis-161488,5207642.223304,200043.294224,0.0384134096864055,2-5%
Fis-161491,5676545.908104,217942.402376,0.0383934889110752,2-5%
Fis-161493,1448049.773528,38726.874908,0.0267441600530392,2-5%
Fis-161494,11108740.554464,263592.418364,0.0237283801049865,2-5%
Fis-161495,1917214.422268,70220.755188,0.0366264484412397,2-5%
Fis-161496,2543455.986968,71019.889244,0.0279225941427283,2-5%
Fis-161502,2046695.575592,95805.935912,0.0468100566857816,2-5%
Fis-161508,390555.517464,2289.332524,0.00586173391907342,0-2%
Fis-161512,3695473.668396,143167.213232,0.038741234839901,2-5%
Fis-161515,2965975.094972,201690.736648,0.0680014936706352,5-10%
Fis-161546,673835.122888,79996.69434,0.118718498966247,>10%
Fis-161547,1881420.614404,14408.131316,0.00765811281416422,0-2%
Fis-161571,2147414.402204,159994.097512,0.0745054598440757,5-10%
Fis-161573,4230177.600876,186931.436968,0.0441899737092101,2-5%
Fis-161578,909695.01296,224153.446316,0.246405051278275,>10%
Fis-161583,468247.506884,94716.914828,0.202279592385453,>10%
Fis-161584,1257074.79694,9030.704888,0.00718390417975346,0-2%
Fis-161589,5444059.683208,197752.932752,0.0363245343106655,2-5%
Fis-161592,3857639.227936,132644.884416,0.0343849895177913,2-5%
Fis-161602,738626.052412,12085.993828,0.0163628046811142,0-2%
Fis-161603,143337.64778,5063.193064,0.0353235395056237,2-5%
Fis-161616,142659.054216,23.617904,0.000165554889802088,0-2%
Fis-161627,2094293.155788,43788.929016,0.0209086912665405,2-5%
Fis-161628,818474.893152,100653.866304,0.122977341328548,>10%
Fis-161629,762649.122296,84239.293632,0.110456160204306,>10%
Fis-161638,184609.606396,28354.525216,0.153591818809134,>10%
Fis-161642,790611.249144,135047.067804,0.170813491396962,>10%
Fis-161644,1179733.870612,162213.489864,0.137500070062284,>10%
Fis-161646,1438926.450112,90463.989644,0.0628690852384836,5-10%
Fis-161648,1493833.580112,35910.123108,0.0240389047254565,2-5%
Fis-161649,2969993.492568,46048.682692,0.0155046409385174,0-2%
Fis-161650,6419416.645604,227940.735384,0.0355080138847341,2-5%
Fis-161679,347927.451552,24568.556628,0.0706140217404721,5-10%
Fis-161680,552383.9193,84794.707436,0.153506835505738,>10%
Fis-161682,509799.63588,39506.119804,0.077493424913507,5-10%
Fis-161683,1818751.327056,123981.469952,0.0681684560762289,5-10%
Fis-161685,2160948.32402,39815.408956,0.0184249704231389,0-2%
Fis-161688,797653.775804,3073.845504,0.00385360866737163,0-2%
Fis-161694,1429819.267452,32034.858856,0.0224048308658531,2-5%
Fis-161695,544614.34548,5756.15294,0.0105692275419715,0-2%
Fis-161696,733476.19772,14717.157356,0.0200649419868676,2-5%
Fis-161697,459993.969968,4753.610512,0.0103340713625674,0-2%
Fis-161698,217966.852468,29208.46778,0.134004172878939,>10%
Fis-161710,243448.236336,1462.062728,0.00600564107592098,0-2%
Fis-161719,31725.208732,1233.460288,0.0388795011065083,2-5%
Fis-161722,7057469.35,101838.12816,0.0144298364058783,0-2%
Fis-161723,3660005.535648,121955.994324,0.0333212595271138,2-5%
Fis-161724,37021310.332092,610216.012568,0.0164828312961963,0-2%
Fis-161725,39646819.49126,5671.510716,0.000143050837085438,0-2%
Fis-161730,277891.90976,19700.979116,0.0708943960729719,5-10%
Fis-161742,74086.408424,1104.82024,0.0149125900890898,0-2%
Fis-161744,4217146.079032,108304.292712,0.025681892607538,2-5%
Fis-161745,125221.746824,8606.825428,0.0687326734077345,5-10%
Fis-161751,202029.429768,7449.644536,0.0368740561439726,2-5%
Fis-161754,477601.859308,26305.800056,0.0550789314223245,5-10%
Fis-161755,130940.899256,3372.763788,0.0257579091572143,2-5%
Fis-161761,1848000.229108,185879.663604,0.1005842210819,>10%
Fis-161762,865867.97892,5697.866588,0.00658052581538697,0-2%
Fis-161765,35159.822372,43.961836,0.00125034294925817,0-2%
Fis-161767,54104.627788,36.953852,0.00068300723081947,0-2%
Fis-161772,158550.332132,114.1997,0.000720274113995068,0-2%
Fis-161776,1895794.7729,125669.154032,0.0662883745795774,5-10%
Fis-161789,1290055.123132,22452.391156,0.0174042106832536,0-2%
Fis-161790,1048813.151496,113034.20778,0.107773446222305,>10%
Fis-161793,522769.993768,29627.929264,0.0566748849727373,5-10%
Fis-161800,297054.39474,5269.706236,0.0177398696309892,0-2%
Fis-161801,246532.241828,4149.240284,0.016830416391925,0-2%
Fis-161802,1296918.6884,7898.304488,0.00609005372398796,0-2%
Fis-161805,1935772.636352,60448.566344,0.0312271003364922,2-5%
Fis-161808,697948.739276,1844.987608,0.00264344285500659,0-2%
Fis-161811,372747.023608,3852.688688,0.010335934142969,0-2%
Fis-161812,303125.359832,26226.327344,0.0865197400789407,5-10%
Fis-161814,918652.205968,33194.285236,0.0361336804291703,2-5%
Fis-161836,356706.32976,2195.426468,0.00615471687726184,0-2%
Fis-161841,5287592.798728,4105.487812,0.00077643796870811,0-2%
Fis-161842,2805099.826612,42825.110368,0.0152668756960868,0-2%
Fis-161843,1822431.237304,20595.194968,0.0113009448841907,0-2%
Fis-161846,453394.320576,380.297644,0.000838779020250768,0-2%
Fis-161847,438911.011272,7920.66944,0.0180461853008546,0-2%
Fis-161848,1443984.027488,5852.749816,0.004053195675704,0-2%
Fis-161849,33557.6842,35.730772,0.00106475678676302,0-2%
Fis-161851,94293.982884,11241.96754,0.119222533571732,>10%
Fis-161852,301517.025092,1618.609216,0.00536821831372913,0-2%
Fis-161966,2995963.864672,30313.782276,0.0101182069094544,0-2%
Fis-161971,128653.082236,11841.355996,0.0920409817642637,5-10%
Fis-162025,8338912.993928,174640.734596,0.0209428656616474,2-5%
Fis-162027,154893.21744,0,0,gap
Fis-162036,93467.541096,15108.233612,0.161641500726786,>10%
Fis-162039,1003092.214224,106133.876696,0.105806699714149,>10%
Fis-162041,560546.057124,82641.596748,0.147430520111068,>10%
Fis-162056,70488.20576,1931.784624,0.0274057851689031,2-5%
Fis-162067,777167.888056,52418.7603,0.0674484382404422,5-10%
Fis-162073,276444.82352,28825.736596,0.104273019942855,>10%
Fis-162076,2959360.714736,177038.298476,0.0598231562629206,5-10%
Fis-162078,697687.1324,105641.353028,0.151416513394192,>10%
Fis-162080,7650084.023824,1150778.898532,0.150426961971689,>10%
Fis-162084,91955.119268,17630.628248,0.191730796374872,>10%
Fis-162107,33827.933264,126.580936,0.00374190569113806,0-2%
Fis-162113,4086855.372808,158829.732784,0.0388635560340055,2-5%
Fis-162142,2466157.305464,122563.733376,0.0496982625984355,2-5%
Fis-162148,370648.058916,80794.487936,0.217981683682068,>10%
Fis-162187,473121.588192,170.005392,0.000359327065690795,0-2%
Fis-162200,1875800.606368,34859.316624,0.0185837004773636,0-2%
Fis-162261,4690859.908112,187061.424148,0.0398778534879097,2-5%
Fis-162263,2018813.890936,69568.78562,0.0344602273306854,2-5%
Fis-162297,221578.410376,3417.179356,0.0154219869625445,0-2%
Fis-162302,1119955.098436,4378.48014,0.00390951400294037,0-2%
Fis-162304,2314851.239056,46388.388856,0.0200394686592981,2-5%
Fis-162314,6354520.10338,144144.58964,0.0226837884364122,2-5%
Fis-162325,81233124.047016,1128188.954916,0.0138882871753526,0-2%
Fis-162335,54676552.062724,1234545.87684,0.0225790733004479,2-5%
Fis-162337,4602788.480744,362998.924024,0.0788650022790803,5-10%
Fis-162366,2545667.914188,134249.2865,0.0527363705814794,5-10%
Fis-162367,8802193.060732,205522.698268,0.0233490332295562,2-5%
Fis-162401,422930.82236,8533.419032,0.0201768671868903,2-5%
Fis-162411,2150231.26688,66663.094732,0.0310027557308887,2-5%
Fis-162415,6762631.769512,169464.763556,0.0250589961618195,2-5%
Fis-162433,6397517.832156,185528.431448,0.0290000647619103,2-5%
Fis-162449,6750707.249716,321939.251372,0.047689707087438,2-5%
Fis-162450,618429.928636,1502.770432,0.00242997688568289,0-2%
Fis-162458,4639550.08664,215037.488352,0.0463487804499017,2-5%
Fis-162463,34470502.345356,6026.9239,0.000174842937872415,0-2%
Fis-162475,1257291.412328,15376.775568,0.0122300808048377,0-2%
Fis-162535,285466.255048,1961.913552,0.00687266364169773,0-2%
Fis-162555,1307202.372364,13125.192456,0.010040673681049,0-2%
Fis-162740,203492.30378,10751.02626,0.0528325939619966,5-10%
Fis-162802,3679023.972824,185672.284288,0.0504678103919717,5-10%
Fis-162804,2220595.580496,35749.492612,0.0160990560037118,0-2%
Fis-162807,649879.341216,22464.232532,0.0345667743337814,2-5%
Fis-162808,559148.675596,74474.063468,0.133191880296627,>10%
Fis-162810,420305.175068,10518.314144,0.0250254214507311,2-5%
Fis-162811,5543402.5949,208481.402764,0.0376089232551512,2-5%
Fis-162812,6445766.999808,229444.182108,0.0355961023901166,2-5%
Fis-162816,287452.390376,21161.68164,0.0736180402337918,5-10%
Fis-162826,3673662.753616,266874.944868,0.0726454666001429,5-10%
Fis-162827,4373036.725392,308972.272236,0.0706539395020296,5-10%
Fis-162828,91026.608212,389.448728,0.00427840535476152,0-2%
Fis-162830,283501.535276,9728.96602,0.0343171546162121,2-5%
Fis-162831,2522741.60424,41397.711348,0.0164098103739291,0-2%
Fis-162833,95883.130888,2492.380356,0.0259939400488635,2-5%
Fis-162862,2811750.537,74614.332332,0.0265366117477868,2-5%
Fis-162863,538076.303112,720.514336,0.00133905606292799,0-2%
Fis-162865,137892.217976,22.797292,0.000165326893240399,0-2%
Fis-162868,498876.865308,1556.467956,0.00311994414701724,0-2%
Fis-162871,623316.26732,1247.719132,0.00200174325204871,0-2%
Fis-162872,979152.604204,123736.563716,0.126371071459889,>10%
Fis-162873,2274321.00832,116898.115336,0.0513991274355552,5-10%
Fis-162877,3669946.686568,42464.738152,0.0115709414274112,0-2%
Fis-162881,395311.039492,282.522612,0.000714684346693327,0-2%
Fis-162888,55176.595288,2.157552,3.91026664247483e-05,0-2%
Fis-162889,1924533.941248,26344.786716,0.0136889176913743,0-2%
Fis-162891,71061.80378,577.189064,0.00812235312499128,0-2%
Fis-162894,9760736.81216,476210.238152,0.0487883494162791,2-5%
Fis-162896,445140.873176,10284.454724,0.0231038202594659,2-5%
Fis-162897,1317218.896104,15912.037872,0.0120800255136514,0-2%
Fis-162908,3536158.1912,145526.08544,0.0411537260414856,2-5%
Fis-162910,626566.611872,1805.410928,0.0028814349405021,0-2%
Fis-162912,954242.739676,75400.165076,0.0790157073677093,5-10%
Fis-162913,499260.137344,1178.385996,0.00236026453517572,0-2%
Fis-162918,4014034.506416,59907.607264,0.0149245371877706,0-2%
Fis-162927,2709929.53654,94887.389952,0.0350147074573573,2-5%
Fis-162928,1947028.448684,58035.616212,0.0298072769564443,2-5%
Fis-162929,844786.867444,7376.380488,0.00873164672921359,0-2%
Fis-162931,1732735.606328,35298.129352,0.0203713302959149,2-5%
Fis-162933,371034.328276,48533.81834,0.130806813928811,>10%
Fis-162935,1472678.950624,27451.97202,0.0186408395450808,0-2%
Fis-162938,775274.9844,3299.539636,0.0042559604042346,0-2%
Fis-162940,520833.754712,79554.992212,0.152745461468777,>10%
Fis-162990,142754.018804,0,0,gap
Fis-163002,1427120.282624,1903.444752,0.00133376616895963,0-2%
Fis-163003,2963849.152448,154910.737456,0.0522667414865062,5-10%
Fis-163012,8341723.971644,13138.08752,0.00157498468717741,0-2%
Fis-163019,1733548.903072,26585.813408,0.0153360619714204,0-2%
Fis-163295,9631474.866944,269673.997928,0.0279992422399962,2-5%
Fis-16335,1697527.3774,46242.18748,0.0272409082148804,2-5%
Fis-163366,2576241.525804,70222.882168,0.0272578799249363,2-5%
Fis-163376,497053.697256,1320.208884,0.00265606893437923,0-2%
Fis-163379,142807.444472,1198.069664,0.00838940622759273,0-2%
Fis-163380,258439.518864,2609.921984,0.0100987728017457,0-2%
Fis-163381,458944.031644,608.826712,0.00132658160913238,0-2%
Fis-163384,327418.684044,25190.282436,0.0769359956031551,5-10%
Fis-163395,170217.840536,8249.172428,0.0484624431964601,2-5%
Fis-163398,195063095.091112,1945650.41024,0.00997446702735444,0-2%
Fis-163399,589782.663684,12353.675068,0.0209461481808136,2-5%
Fis-163402,56855.460228,152.51556,0.00268251385862302,0-2%
Fis-163405,195998.786132,3646.308576,0.0186037304003725,0-2%
Fis-163449,3358199.609432,110782.729284,0.0329887267489551,2-5%
Fis-163462,326038.85,0,0,gap
Fis-163504,349843.867024,24361.377196,0.0696349986159076,5-10%
Fis-163515,602847.284036,45050.63006,0.0747297553675463,5-10%
Fis-163589,450887.50936,87799.803892,0.194726627084048,>10%
Fis-163590,738533.964016,139966.490136,0.189519368039474,>10%
Fis-163594,1903571.963752,10885.381288,0.00571839756798297,0-2%
Fis-163609,1323644.427232,121929.773104,0.092116712461049,5-10%
Fis-163610,2318250.69496,126954.354732,0.054762996516298,5-10%
Fis-163613,658560.965684,1909.724376,0.00289984447228285,0-2%
Fis-163615,5328595.678704,166041.687744,0.0311604966403426,2-5%
Fis-163616,4283204.00022,181067.228628,0.0422737811737895,2-5%
Fis-163618,1799866.976696,33102.58408,0.0183916836680709,0-2%
Fis-163621,2564966.686304,47654.465256,0.0185789801912273,0-2%
Fis-163622,7152939.64884,225937.886432,0.0315867178424524,2-5%
Fis-163623,2386601.225192,140994.973356,0.0590777260430917,5-10%
Fis-163624,1605478.238752,23317.226724,0.0145235395667059,0-2%
Fis-163625,5004798.571516,120905.69666,0.0241579545974368,2-5%
Fis-163637,13529.13094,610.374384,0.0451155648287339,2-5%
Fis-163638,280085.99272,1303.004344,0.00465215818665593,0-2%
Fis-163652,2604728.525936,114692.913048,0.044032578407297,2-5%
Fis-163656,3191429.437872,110959.650432,0.0347680099441542,2-5%
Fis-163671,137133.093456,1214.863764,0.00885901231703634,0-2%
Fis-163700,3319920.403344,66667.989016,0.0200812010278465,2-5%
Fis-163710,92871.91988,1771.098044,0.0190703287526352,0-2%
Fis-163729,5975174.457708,103398.181752,0.0173046297616659,0-2%
Fis-163730,7225554.260632,155272.557536,0.0214893628827886,2-5%
Fis-163753,4797975.642868,448.384016,9.34527495291697e-05,0-2%
Fis-163754,8344745.126368,9951.12162,0.00119250156467405,0-2%
Fis-163759,1176495.865396,1469.189804,0.00124878450253243,0-2%
Fis-163764,793719.53892,1397.651564,0.00176088844417483,0-2%
Fis-163770,16139798.002448,15107.51608,0.000936041211774061,0-2%
Fis-163771,2367793.93,0,0,gap
Fis-163772,15544510.90176,452421.987908,0.0291049355471696,2-5%
Fis-163774,473735.984908,4519.769852,0.0095406935423699,0-2%
Fis-163776,63724.1424,3426.405472,0.0537693461685567,5-10%
Fis-163777,2397333.881004,33632.910368,0.0140292975603025,0-2%
Fis-163778,2020416.081928,42762.29406,0.0211650928947238,2-5%
Fis-163779,1235403.548344,19248.692744,0.0155808948175695,0-2%
Fis-163780,539399.390904,5433.74096,0.0100736876081625,0-2%
Fis-163781,2578012.346704,36729.847268,0.0142473511870334,0-2%
Fis-163782,9131248.08228,324412.5513,0.0355277338187264,2-5%
Fis-163783,201312.959704,5785.037112,0.028736535991056,2-5%
Fis-163784,303982.938968,8219.024244,0.0270377813699117,2-5%
Fis-163838,5329691.95436,209005.379408,0.0392152832091959,2-5%
Fis-163846,2153339.812332,52774.207668,0.0245080722354022,2-5%
Fis-163847,574095.000664,1425.216284,0.00248254432167427,0-2%
Fis-163860,2017764.872844,74282.122808,0.036814062831464,2-5%
Fis-163875,144485.029376,1836.779468,0.0127125936571606,0-2%
Fis-163883,7661979.792888,217933.394448,0.0284434833214113,2-5%
Fis-163884,765058.41196,29042.43474,0.0379610684439065,2-5%
Fis-163885,251121.58624,10049.33558,0.0400178086259607,2-5%
Fis-163888,2015074.152792,37341.699068,0.0185311786249955,0-2%
Fis-163891,2465290.01548,41216.881104,0.0167188772295315,0-2%
Fis-163894,1780256.786124,67993.672276,0.038193182470062,2-5%
Fis-163900,1067432.597356,7361.734188,0.0068966735756757,0-2%
Fis-163903,243283.1019,5518.512188,0.0226834997782474,2-5%
Fis-163904,3437413.343788,62167.99376,0.018085690471979,0-2%
Fis-163906,2026607.286676,43109.888864,0.0212719499961475,2-5%
Fis-163907,2530330.582028,47343.813944,0.0187105251306946,0-2%
Fis-163919,8947817.3053,321704.037908,0.0359533534192129,2-5%
Fis-16392,315809.051196,4041.686456,0.0127978803669297,0-2%
Fis-163929,153919.41044,1795.97842,0.011668303658817,0-2%
Fis-163930,12003448.428484,493422.241656,0.0411067073429596,2-5%
Fis-163958,400990.924156,13477.516364,0.0336105272017497,2-5%
Fis-163959,158057.942332,2013.50736,0.012739045759375,0-2%
Fis-163965,286602.998128,327.24284,0.00114179838360885,0-2%
Fis-163966,852092.138768,29193.366168,0.0342608091775255,2-5%
Fis-163987,10129562.222868,276842.76544,0.0273301806483812,2-5%
Fis-163998,9824785.82598,248608.244884,0.0253041897591902,2-5%
Fis-164001,11639111.630784,286588.041256,0.0246228449685121,2-5%
Fis-164002,9853790.415756,249464.156676,0.0253165681580879,2-5%
Fis-164006,246504.123548,34052.378836,0.138141213809631,>10%
Fis-164023,248819.39042,1154.346344,0.00463929415650242,0-2%
Fis-164025,150108.387052,227.633452,0.00151646058205358,0-2%
Fis-164026,167906.547944,7769.006968,0.0462698272529021,2-5%
Fis-164030,1633478.823484,114962.00892,0.0703786344011493,5-10%
Fis-164032,5393905.253076,218776.6677,0.0405599760164933,2-5%
Fis-164043,5477491.151532,243879.410204,0.0445239259100929,2-5%
Fis-164065,1561364.816432,5432.561836,0.00347936739628499,0-2%
Fis-164067,1076579.484528,3343.150112,0.0031053444358228,0-2%
Fis-164068,399754.235924,32442.20826,0.0811553833445002,5-10%
Fis-164074,4482770.914836,134960.853072,0.0301065692706578,2-5%
Fis-164090,1535095.078876,44445.864396,0.0289531671409848,2-5%
Fis-164091,2783891.749844,55135.565548,0.0198052117332111,0-2%
Fis-164093,14336540.268848,355.050416,2.47654182488848e-05,0-2%
Fis-164094,32200265.844496,800290.623436,0.0248535408776072,2-5%
Fis-164109,32877.451456,4373.32884,0.133019095043083,>10%
Fis-164117,1301391.588712,309.924044,0.000238148184365272,0-2%
Fis-164123,84375.275168,7901.018564,0.0936413961112215,5-10%
Fis-164128,8840786.226944,197523.942904,0.0223423503106554,2-5%
Fis-164133,236605.757244,24857.180604,0.105057378542002,>10%
Fis-164150,1083046.19508,13664.654532,0.0126168713708381,0-2%
Fis-164162,20084288.147912,13821.3666,0.000688168109231041,0-2%
Fis-164166,786791.7622,226.977424,0.000288484748957378,0-2%
Fis-164172,141375.83308,810.435004,0.00573248614239041,0-2%
Fis-164178,196008.502024,335.860848,0.00171350142739663,0-2%
Fis-164211,36063092.171016,218003.512556,0.00604505879646144,0-2%
Fis-164216,92175611.684288,1309502.938264,0.0142066096913921,0-2%
Fis-164225,894757.281192,19580.923364,0.0218840614942124,2-5%
Fis-164244,5427364.90266,0,0,gap
Fis-164253,52786200.834824,181586.056404,0.00344002890020841,0-2%
Fis-164254,146451904.328372,1663228.222912,0.0113568220948683,0-2%
Fis-164257,1197151.029552,168475.623464,0.140730467004691,>10%
Fis-164262,480118.780232,201.023168,0.000418694656982305,0-2%
Fis-164264,814996.5166,76789.306308,0.0942204104483163,5-10%
Fis-164265,5077119.95182,211347.790332,0.0416274959696861,2-5%
Fis-164299,1716140.13166,10623.316848,0.00619023857785098,0-2%
Fis-1643,871971.76192,29128.11262,0.0334048806303803,2-5%
Fis-164328,82413.488268,489.278136,0.00593686963484568,0-2%
Fis-164335,5356453.736936,151173.304584,0.0282226472977015,2-5%
Fis-164353,238839.82368,483.590716,0.00202474909145771,0-2%
Fis-164368,472649.098488,2260.502392,0.00478262287864576,0-2%
Fis-164375,445659.02796,5638.420016,0.0126518698427581,0-2%
Fis-164383,2332415.858408,68082.467916,0.0291896780201409,2-5%
Fis-164396,2039283.177088,34083.468208,0.0167134552920059,0-2%
Fis-164397,6910283.432588,209861.347688,0.0303694269179063,2-5%
Fis-164408,378662.557888,23325.297972,0.0615991665563594,5-10%
Fis-164419,554762.435212,13432.606816,0.0242132595204771,2-5%
Fis-164463,1179632.927236,10795.673732,0.00915172294935456,0-2%
Fis-164471,317242.0711,12436.953368,0.0392033544758938,2-5%
Fis-164597,1909648.306596,90884.214796,0.0475921217965017,2-5%
Fis-1646,487103.24536,26001.42436,0.0533796984677926,5-10%
Fis-164604,283704.448732,16047.486396,0.0565640985459455,5-10%
Fis-164617,1882334.951944,30272.809068,0.0160825835150835,0-2%
Fis-164629,307790.155832,2606.765636,0.00846929502652074,0-2%
Fis-164630,375109.071952,3628.0427,0.00967196735904125,0-2%
Fis-164649,1310155.225968,22237.667944,0.0169733078212697,0-2%
Fis-164699,268530.33514,1667.693032,0.00621044557640215,0-2%
Fis-164703,1338636.507352,39445.386692,0.0294668391870084,2-5%
Fis-164713,311139.686172,19687.951756,0.0632768901911033,5-10%
Fis-164727,171317.739932,13.057308,7.62169055299396e-05,0-2%
Fis-164733,65307075.456284,818165.076116,0.0125279699083091,0-2%
Fis-164737,218661.98,2010.55284,0.00919479847388192,0-2%
Fis-164770,1199752.222528,22100.421536,0.0184208215004863,0-2%
Fis-164793,1478545.581464,15790.037508,0.0106794391095913,0-2%
Fis-164837,1504146.435124,121247.185828,0.0806086315778188,5-10%
Fis-164849,1736499.880548,98478.7092,0.0567110371288493,5-10%
Fis-164851,1610285.156836,11389.836588,0.00707317988969081,0-2%
Fis-164852,1641575.37592,33639.154468,0.0204919950441797,2-5%
Fis-164871,5794997.483588,170408.4194,0.0294061248313935,2-5%
Fis-164872,5280217.872344,188538.221756,0.0357065231613831,2-5%
Fis-164874,5589473.088672,177726.18742,0.0317965905910151,2-5%
Fis-164920,2988505.64642,75684.612772,0.0253252366655771,2-5%
Fis-164964,332129.168752,8988.078676,0.0270619973240332,2-5%
Fis-165019,428237.761664,2825.359004,0.00659764097640882,0-2%
Fis-165057,1471832.125352,167249.3556,0.113633445499093,>10%
Fis-165065,5298727.496608,81916.236112,0.0154596053796763,0-2%
Fis-165185,213365.063708,4606.726956,0.0215908212710236,2-5%
Fis-165186,207881.503708,4606.726956,0.0221603503622469,2-5%
Fis-165192,99186.639644,357.763888,0.00360697659769586,0-2%
Fis-165213,423605.422156,4633.456344,0.0109381421994491,0-2%
Fis-165214,647343.140904,597.066792,0.000922334314327035,0-2%
Fis-165215,1167544.074152,28971.162312,0.0248137633117123,2-5%
Fis-165216,8610388.314688,259472.226844,0.0301347880445044,2-5%
Fis-165217,9892314.55788,255032.106696,0.0257808327064213,2-5%
Fis-165220,8391960.585584,273254.426016,0.0325614525031738,2-5%
Fis-165225,240863.5413,156.369092,0.000649201996931696,0-2%
Fis-165228,1110200.051868,0,0,gap
Fis-165230,457119.420212,32685.172104,0.0715024797871013,5-10%
Fis-165242,7680791.211624,219019.370272,0.0285152094670324,2-5%
Fis-165256,4145558.072924,160898.785768,0.0388123342955639,2-5%
Fis-165257,3680672.294464,82142.505136,0.0223172558066493,2-5%
